Rating,Review
5 stars,"My father in laws  mr Rajak Khan was admitted in pawar hospital for Hypertension and Diabetic treatment . This is the best hospital because atmosphere is too good and very pleasant. Staff take care of patients very carefully, very hygiene and nice. Highly recommend this hospital. Special Thanks to all physicians and Dr.Nitin Pawar  sir "
4 stars,"My Grandmother and Grandfather was admitted in this hospital, treated by Dr. Nitin pawar.  I'm greatful to Dr. Pande he helped me in a perticular situation. Doctors are experienced, polite and very helpful. But hospital should increase the nurses/ brothers, since nurses can take care of all patients 24×7 in the absence of relatives. "
5 stars,My self Vandana Jadhav.i was admitted in pawar hospital for better treatment. Under Dr Nitin Pawar observation. All staff is so good and caring .very prompt their rounds and work. Giving proper attention towards patient . Special thanks to Maya sister for good take care.she is always smiling face. Thanks to all pawar hospital staff 
5 stars,"My mother Sindhu Dhumal was admitted for good treatment in pawar hospital.Dr Nitin Pawar Sir is best doctor and give proper time to patient , understand the situation and gives best treatment. My mother is very satisfied about all facilities given by Hospital.Thank You all hospital staff. "
5 stars,"Thank you to the management and Doctor's of Pawar Multispeciality Hospital & Diagnostic Center, Balajinagar, Pune. My wife was suffering of loose motions, dehydration and dizziness. The Admission process, Diagnosis and Treatment done was spot on and helped the patient recover in a short time. Also the room and the service are worth mentioning. "
5 stars,"All facilities given by hospital  is good. All doctors  and staff members  are  very cooperative and very friendly with patient. But only one suggestion is that all supervisors  should pay attention  towards mama mavshi,. Mpw staff not clean properly  rooms and washrooms. So please do it. Otherwise  experience is good.Thank  you. "
3 stars,"Cleaning process is very good & sisters and brothers r available on time. Plz add some less charges. ITS HUMBLE REQUEST TO HOSPITAL, PLZ ATTEND A PATIENT WHEN HE IS FIRST TIME COMING TO THE HOSPITAL.DR SONIA MADAM IS A VERY CARING DR. THANKS FOR GIVING GOOD TREATMENT TO ME. Thank you🤗 … "
5 stars,From 1997 we are having treatment here the hospital is very good at its work and Dr. Nitin Pawar sir is a great surgeon and good for other disease . The hospital has updated facilities and the staff is experienced and very helpful. 
4 stars,My wife poonam was admited in pawar hospital for gastrities problem. Dr Nitin Pawar is best gastrointrologist in south pune. His soft talking is better than treatment.pefect diagnosis and got best treatment.thanks to all hospital staff for taking care of my patient . 
5 stars,My sister Asha Chavan was admitted  for fever treatment. All staff is caring and healpfull.  Staffs behavior is good  towards patient.  Clean and  hygiene hospital.Thank you 
5 stars,"My father jaydev Shivtare was admitted for severe stomach pin.under care of Dr.Nitin pawar  we got best treatment. Here patient care is up to the mark ,staff is too good.very hygiene and clean hospital.Thank you to all "
4 stars,My wife Mrs Pratibha was admitted  for abdominal pain .under treatment of Dr .Pawar sir.He is best doctor and best surgeon. All facilities are good in Pawar hospital . staff is very caring.highly recommend this hospital.Thank you 
5 stars,My wife Kaveri was admited for abdominal pain.under treatment of Dr.Nitin Pawar  sir.who is best doctor and gives proper advice about our disease. All floor doctors are also very punctual about their rounds and  giving treatment.rooms are very clean and hygiene. Thanks to all who help me in my bad situation. 
4 stars,My Aunti Santoshi Patil was admitted  for anemia  treatment.  We got best treatment  in Pawar hospital. All staff is very good and  prompt their  work. Facilities are nice. All doctors  approach towards  patient is  perfect..  Very nice  experience . 
5 stars,Dr. Pawar madam is so nice & careing person. She is care about her patients health. I liked her treatment & staff Management. She is strick with staff. 
5 stars,"My daughter was admitted in Pawar Hospital..Best experience and treatment was under supervision of Dr.Pawar Sir and Dr.Garde.Every Dr and Staff here has given their best to treat her well.Very happy with the hospitality ... Lastly
Also thanks to reception and clearical section. "
4 stars,My Father was admitted at pawar hospital for urethrel stricture operation in 07 April 2023. The operation was done well and smoothly. dr.pawar is very good and friendly and staff is also good and helpfull 
5 stars,I  was admitted  for coughs  and cold treatment in pawar hospital. under ccare of dr.pawar sir and Dr. Inamdar sir. both are best doctor. all services  given by hospital  is excellent without any doubt. all staff is very co -opartive. nice and hygiene  hospital. thanks for  everything 
5 stars,My son Akhilesh was admitted for viral fever. Under treatment of dr. Nitin Pawar Sir.. All treatment is very satisfied and up to the mark. All staff is very caring and friendly. Today i got Discharge. Overall very nice experience. 😊😊 … 
1 star,It will be a great mistake if someone goes to this hospital. Fully commercial and they want only to make money. In BICU room everywhere you will find cockroaches and zero hygiene. For general ward for 3 days I had to spend 72000. And they told even doctor will not visit still consultation charges will be charged. It's like a monopoly they are running. Nonsense hospital and it's not a hospital it's a commercial institute. Doctors also like that and. Supporting in looting people. U go for heart issue they will do eye to ear all test and charge u. For money being charged atleast they should have maintained hygiene that also these people are not capable of. Don't ever go to this hospital. 
5 stars,"I was admitted in pawar Hospital for severe abdominal pain. Under care of Dr Nitin Pawar sir. This Hospital is perfect Diagnostic Centre all facilities are given by Hospital is very good. All doctors and nursing staff are very good take care of patient.all MPW staff is good ,very hygiene and clean hospital. Special thanks to Dr.Inamdar Sir,Dr Vinyak Apte sir. All RMO and account staff for helping me .
Thank you 😊 "
5 stars,"The service and staff in pawar hospital is really amazing. The best thing which I really felt for is the patient is immediately admitted and treatment is started rather then payment and form procedure.
Thank you. "
5 stars,The ovarall experience was very good. Dr.nitin pawar sir very good doctors their staff also very helpful and caring about the patients .thanks to all taking care my mother . 
5 stars,I was suffering  from hernia . So  I was  admitted in pawar Hospital under  treatment of best  surgeon  Dr.Nitin Pawar sir. My surgery  (laprotomy) Done suscessfully by Dr.Nitin Pawar Sir  and his team  . Whole  staff  is very  caring and helpfull. I am very  thank ful  for all Hospital  स्टाफ. Clean  and  hyguine  Hospital.. 
5 stars,"My son was admitted in Pawar hospital , Dr. Pawar sir ,he is very supportive and gives very good treatment also all staff members are very kind and helpful. "
5 stars,"I was admited for severe abdomenial pain,, under treatment  of Dr. Nitin Pawar sir. Who is best gastrointrologist.  And best human being. All facilities given by hospital  is exelent. And up to the mark. Staff is very caring and helpful. Thanks to all doctors  and  all staff. "
5 stars,"Vedanti Chaudhari
We are been getting treatment regularly for all family members.
Hospital is good and all the staff members are cooperative "
5 stars,"My husband admitted in this hospital,,here is so co-operative staff,clean atmosphere, helpful sister n brother...im very satisfied with here treatment....thank you so much all of this....😊😊👍👍🙏 … "
5 stars,Very good treatment..Dr are very kindly treat me...And all staff is very good n co.operative .. thnku so much pawar hospital n staff .. 
4 stars,"My father in law was admitted to this hospital.
The directions given by the doctors were precise .
The hospital staff is helpful.
Cleanliness is a plus point.
Overall Happy with the hospital. "
5 stars,Gajanan mahadev jadhav my father in law admited  in pawar hospital All doctors and sisters and all of the other staff in this hospital is very caring and supportive the hospital is very clean and neat.Thank You so much. 
5 stars,"Good Hospital Good Service By all staffs specially Doctors.
Welled Cleans Rooms And Hygiene.
Specaially Thank To,
Dr.Nitin Pawar Sir
Dr. Ravikant Pandey Sir
Dr. Vinayak Apte Sir. "
5 stars,I am regular patient to Pawar hospital nice experience with Pawar hospital The staff and the doctor is really high Dr nitin pawar is best ☺️ 
5 stars,My mother Rajeshree Ghume was admitted in pawar hospital.Treatment is good and caring patient like family...all staff is very caring and good .highly recommend.thank you. 
5 stars,All facilities given by hospital is good. All doctors and staff members are very cooperative and very friendly with patient. 
5 stars,All treatment was given by Pawar hospital is excellent. All members are very supportive. Good take care of patient by staff. Very good .Dr.Pawar sir is the best surgeon best human being. Soft spoken. Explain everything about our diagnosis. Thanks to all staff for giving good service. Keep it up. 
5 stars,"Setvices are good in hospital and processing staff is also good .
Treatment of Nitin pawar Dr is good and imidiate. "
5 stars,"My Mother was admitted here for 7 days as she got her leg Fractured , she is above 80 years old , I was very afraid about the operation , but All staff of pawar hospital's were very friendly and helpful specially Dr. Gaurav Pawar he did the operation very smoothly and explained me about the situation very nicely. The Hospital was very clean , all the staff members were very Friendly, specially Dr. Ravikant Pandey motivated me and my Mother a lot , he was a great support to us . I'm very satisfied by the service of Pawar Hospital. "
4 stars,"My daughter was  admitted for  dengue treatment, all nursing staff is up to the mark.all 3 rd floor sisters are very good. Thanks to all sisters and doctor for doing wonder full job. All doctors ,are very punctional about their round. All mama mavshis  are also very good. I am very satisfied about treatment.. Highly recommended this pawar hospital. "
5 stars,"Nice treatment was Pawan hospital
All staff is good ani helpfull
I'm happy for this treatment
Thank you 😊 … "
5 stars,"All staff and doctors very good comparatively nice treatment in pawar hospital I’m happy for this treatment
Thank you "
4 stars,"My father-in-law Vilas Yadav was admitted in pawar hospital for diabetic treatment.. under treatment of dr.Inamdar sir and Dr Kathan Doshi ,both are the best doctors.staff is also carefully treats. Hygiene and clean and affordable hospital for middle class familys. All the best for all pawar hospital team. "
4 stars,"I am regularly visit to Pawar hospital for dialysis treatment. All facilities available in Pawar hospital.this time I am admitted here for fistula surgery. my surgery done by Dr Shardul Date. All treatment is good staff is also  very caring.Dr.Pawar sir's staff follow all the instructions .proper attention got to me.

1)Only one suggestion that you should improve your Dialysis unit. Some times i realised communication gap in dialysis Department due to new staff .
Otherwise I got best treatment in this hospital. Thank you so much Dr.Pawar. "
5 stars,"My mother is admitted in pawar hospital In 4 days .
All staff very carefully and co-oprative.
Best hospital. "
5 stars,Pawar Hospital is ver Good and staff is taking care of everything and Dr are very good and good treatment 
5 stars,"Pawar Hospital were all very friendly and helpful. I especially loved how Dr.Nitinji pawar sir, Dr Inamdar ,  all sister  and medical staff is really took his time to explain my conditions with me as well as my treatment. I had a great visit and the doctor's demeanor has really put me at ease so I highly recommend this hospital.
The hospital on a whole has a good environment and its very clean and really one of a kind. 10.10 want to express my sincere gratitude. I am highly impressed at the treatment I have received starting from the entrance at reception , the surgical ward and ICU staff.
Spacial thanks to Sister Joshi, sister manisha, sister neeta, Dr. Swati And
Anjali madam . "
5 stars,"All staff is good .
Nice treat ment in pawar hospital
I'm happy 😊
Thank you … "
5 stars,"I was admitted on 27 sep, for viral infection fever service of hospital is very good staff is experienced and friendly.
Thanks to supervisor Nikam madam, all doctors & Nurses "
5 stars,"My father Nagnath kurve was admitted for dengue fever. We are regularly visit to Pawar hospital last  7 to 8 years. Because I know we are in safe hand ,due to all good facilities. All staff is good take care of patients,  home like feelings.  Dr.pawar sir and his team is giving their best . Perfect diagnosis, perfect treatment. Thank you so much for your support. "
5 stars,"Very good experience of brothers,sisters, Doctors All of them are very cool and co- opretive.
All of them take care of like family  members. 🥰🙏🤩😍 ......... Thks to you all … "
5 stars,"Im regular patients of dr nitin pawar Pawar hospitals doctor's and all staff are vary friend ly and helpfully
The hospital has good environment and it's vary clen
Thank you 🙂 … "
5 stars,my son shryesh was admited  for dengue fever.  treatment was given by staff is very prompt.we r regular  patient of Dr. Pawar sir last 15 years. all Pawar Hospital  staff is very good  take care of patient like his family  member.   All rooms are very  clean and hygiene. under Dr  Pawar sirs  guidance  patient  recover  earlier.  Thanks to all doctors and nurses  who  help me in our bad situation. 
5 stars,"Positive:- Our overall impression about hospital and service is excellent. Doctors, Nurses as well as supporting staff including security staff were so co operative and responded quickly as needed.
Suggestions:-
1) Provide standard medical mask (use and throw type) to all staff.This is to show hospital commitment to protect their employees health and also it will give good impression to patient family about hospital commitment to prevent spread of disease.
2) Provide dedicated Bins to collect waste masks
3) Patient information board at entrance not updated
4) Account staff sitting place is very very congested which can impact their productivity and difficult for us to approach their office (No place for even standing) "
5 stars,I am visiting pawar hospital last 15 years. For dr nitin pawar sir. He is best doctor and best surgeon. He is our family doctor and giving best treatment. He always gives best and perfect diagnosis. I am very satisfied with his treatment. Staff is also very supportive and polite. 😊 … 
5 stars,"I was hospitalised here in Sept 22 for treatment of dengue. The hospital staff is very helpful, generous and prompt to help. This includes all from the reception, administration, nurses, muashis and all different doctors.
Routine room clean up, refill for hot and drinking water, timely doctor rounds.
I am glad there were many people to take care and reduce the stress on my family.

Thank you! "
5 stars,"Patient Name: Urmila Naidu
Feedback : Staff is very friendly and co-operative. Hospital Facilities are good. Helath and hygiene factor has been implemented very well. "
5 stars,"We are so happy for my Fathers treatment.....Big Thanks to Dr Nitin Pawar, Sir who explained details about the sergery and executed smoothly......My father also so happy about the staff and support....just missing about Canteen service but overall we r happy.
Finally Thanks and Best Luck PH🙏 "
5 stars,My husband Rohit Jagtap  is admitted  in pawar hospital for Dengeu fever. We r regular patient of Dr pawar sir last since  last 20 years. I am always thankful  for pawar sir for very good treatment.  Staff is always punctional about their responsibility towards patient .all medicines  and  requires things got properly  Very nice experience.  THANK YOU. Today we got discharge. Highly recommend  this hospital  . 
5 stars,"The service given in this hospital is very nice.
Especially sir pays special attention and time to each and every patient.
Special thanks to him for saving my life from such a critical condition.
It's not easy to thank in words... "
5 stars,"My mother Usha Shah is admitted for 10 days for Leg Infections . Very good Doctors and Staff.
Very helpful
All Doctors good and all mavshis are supportive.
Special Thanks to Dr Pawar Sir
🙏🙏 "
4 stars,My son Rutik was admitted  for anemia treatment under care of dr.nitin Pawar sir.he is best  doctor and giving best treatment. All things means all services given by hospital is good. Clean and hygiene hospital. 
5 stars,"I visited the hospital for general check up. Anjali Algikar was very helpful and assisted all the way. Met physician Dr. Inamdar. He is very good. Explained all in details with curative measures.
I recommend Pawar Hospital. "
5 stars,"I have been admitted for the first time in my life and it is a much heavier service than I thought
I would be very grateful if you could talk to me. About the hospital team, sisters and doctors who took great care of them🙏 thank you … "
5 stars,"I  was admited IN ICU, FOR LOW BLOOD
PRESSURE, AND SEVERE  ABDOMINAL PAIN UNDER TREATMENT OF  DR PAWAR  SIR. ALL   ICU STAFF  IS VERY CARING AND VERY PUNCTIONAL ABOUT THEIRE WORK. ALL STAFF IS ALSO VERY  CARING. DR.PAWAR, सर PERSONALY GIVES ATTENTION AND GIVES WORLDS BEST  TREATMENT. ALL OVER VERY GOOD EXPERIANCE ,AND GOT PERFECT  TREATMENT, IN PAWAR Hospital. Thank You. "
5 stars,"My cousin brother Ashok Gupta was admitted in pawar hospital for Joundise treatment. Here all management are good. ICU doctors and nurses are very good take care of patient.all required things are available in hospital , soft taiking and good behaviour towards patient and patient relatives. Overall good experience. Thanks to Dr.pawar Sir and all team. "
5 stars,Very excellent service provide by all staff and dr reference also helpful for our patients .so very nice work and also hospital 🙂 … 
5 stars,Dr.pawar sir is good doctor he is very simple and gentle in his behavior.he will given sufficient time to each patient. 
5 stars,"I have searched on Google top 10 hospitals in Pune which is shown the Pawar Hospital,Dr. Sonia Pawar (gynecologist).

I am really sharing small feedback.

I've started treatment with this hospital.Mrs. Anjali from day one very co-operative,there familiar treatment,there is not maintain revenue.
Maintaining patient carness & petiant immotions.

Very co-operative staff.
I am happy with us. "
5 stars,"I'm admitted for dengue in Pawar hospital, here all doctors and staff are so good, friendly and very carefully. So I'm ok now, my 5 days are so good in this hospital. Thanks to Dr. Pawar sir & all Doctors and all friendly staff's for treatment on my dengue fever. You all are so good😊 … "
5 stars,"All staff is good nice treatment was pawar hospital hospital  is celn
Thank you 😊 … "
4 stars,My uncle sunil Gholap was admitted in pawar hospital for pancreas treatment. Under care of Dr.Pawar sir my uncle got best treatment.all staff is giving good service . hospital is very clean and hygiene. All icu and ward doctors are good for their knowledge. Thank you so much. 
4 stars,Last 8days I addmited in Pawar hospital.i have done gangrin opreshion.v good treatment by Pawar sir. Clean room .and wash room also.staff also good 👍 … 
4 stars,"Overall the experience was all good, nurses and staff were  very attentive,  Doctor was very friendly and answered all our queries patiently. More mediclaim options should be provided as we couldn't avail the one that had more limit. "
5 stars,"All Staff is good. They take your care very well. Hygiene is maintained
Doctors and nurses are also supportive and they are attentive "
5 stars,Dr.sonia mam is best gynecologist doctor. Overall experience with his hospital was very pleasing the staff is very supportive 
4 stars,Me and my grand daughter Kvya was admited for viral fever. under treatment of dr Nitin Nawar sir. all facilities given by hospital  is very good. staffs behavior towards patient is very nice. rooms are clean and hygiene . daily services  are  upto the mark. Thank  you all Pawar hospital team . 
5 stars,My daughter was admitted here for 7 days as she has typhoid and stomach infection. Pawar Hospital's doctors and all staff are very friendly and helpful. I especially loved how Dr Pawar and Dr. Gujar took their time to explain my daughter's conditions to me and her treatment. The hospital has a good environment and it's very clean and really one of a kind. I highly recommend this hospital. 
4 stars,"1) All receptionist r good & all r helpfull person....
2) ICU Medical officer  r good they do there job in Nice way....
3) All request r fill full by Dr Ravi pandy...special thanks to Dr Ravi Sir...
4) All nursing  staffs and mama's r helpfull  person.....
5) Thanks to Dr Nitin sir ....
6 )Please  improve ambulance Services & room no 109....
7) Accounts staffs r good....
Overall best hospital....5 out of 4 rank.... "
3 stars,All staff are good and all doctors are caring about patient. Sister giving medicine time to time remaining all ok and nice service thank you 
5 stars,Overall my experience is very good for this hospital I have very good treatment dr.nitin pawar is very nice doctor..all staff also very helpful 
5 stars,"Good experience with pawar hospital all staff is good and carefully
Hospital is cleaned
Thank you🙏 … "
5 stars,"Note I m writing this feedback frm bottom of heart what I experience I m writing here -I must give 5 star pro rating here I Was suffering pile &,fisure problem since last 5yrs n I was already operatred 6yrs back which was failed .This time I was literally very scared about surgery bcz in pune most of piles hospital are jast I interested in mediclaim.I was confused abt selecting a Dr but I when spoke my relatives they given contact of Dr Nithin Pawar . I went for checkup very late time still the Staff was very cooperative they arrange my visit with Dr .After checking my condition pile was at stage 4 but Dr Nithin given me promise that I'll do surgery very quick n advanced waay LHP within 1hr they given relif from this pain.

Good things to know about Pawar Hospital.
1.Admit rooms are very cleaed,higynic,& Resalable
2.OT staff is very friendly , behave polity.
3.specialy Thanks to Dr.Nithin Pawar bcz he is very brllient & helpfull
4.Hospitally, surgery, charges reasable n expected.

Thanks you everyone @Pawar Hospital Team for helping me during my critical surgery. "
4 stars,"Staff is very cooperative & caretaking.
Doctors are amazing.
Service is great but have some scope of improvement. Just have to improve response time. "
5 stars,"Hello i am kiran choudhary i got admitted in this hospital due to chest infection, fever and headache but after 3/4 days i am feeling better now they have treated me very well , nurses and brothers and all staff are very supportive they are so much caring about their patient now i am completely ok "
5 stars,"All treatment was given by pawar hospital is very good
Dr Nitin pawar sir is the best surgeon thanks to all staff for giving good service
Thanks you "
5 stars,"The staff here is very co-operative and kind
The hospital has very top notch cleanliness and hygiene standards.Dr. Pawar personally look after every patient talks to them and make feel comfortable. supervisor pushkar sir & customer relationship manager anjali mam are also very helpful. "
5 stars,"All treatment was given by pawar hospital good pawar hospital doctors and all staff are very helpful
Thank you "
5 stars,Dr pawar sir always dedicated doctor. All staff and doctors of hospital are also very good . I feel so blessed you have my doctor 
5 stars,All thing are very good docters other staff also treatment is best but account department doing his work very slow 
5 stars,Hospital was very good. doctors staff and nurse's was very helpful and careing about the patient.overall staff was very gentle and soft in the behaviour 
5 stars,I was suffering from piles i admitted in pawar multi speciality hospital on 19 jan 23 dr nitin pawar done good operation now I am ok hospital staff also cooperative 
5 stars,All tretment was good for this pawar hospital all Dr and staff is good 😊 thank you … 
5 stars,My wife Shweta was admitted in Pawar Hospital for surgery of breast absess. Dr.Pawar sir had perfectly done my wife's surgery.she is feeling better now.  All Pawar Hospital staff is so caring and loving . Under dr.pawar sir's observation every patient get good services and treatment. Fully satisfied with all staff. Hygiene and standard rooms. Thank you for your concern sir. 
4 stars,I am regular patient of Dr pawar sir. I am visiting here since 1999 . this time i was admitted in pawar hospital  for fever treatment.  Staff is so caring and  explain everything about our diseases. And according that they give you best treatment. Everybody doing their work very politely . clean and hygiene hospital. Pawar sir is best doctor and best human being. Keep it up your journey .all the best. Thank You. 
5 stars,One of the best hospital in south Pune with state of art facilities. Pawar sir is one of the best doctor i have ever met. Staff here is very polite and down to earth and always ready to help. Best things i like about this hospital is it maintained with very high level of cleanliness. all modern tests are available at hospital only so you don't need to run around for tests. Strongly recommended. 
4 stars,my son utkarsh was admitted for dengue fever.under treatment of Dr.Nitin pawar sir. every doctor is very carefully handle the patient .very punctional about their round and treatment. all mama mavshi are also clean rooms on time to time . very hyguine  hospital. billing department is also explained very politely. nice experience.  thank you so much for your consurn about my patient. 
5 stars,"All treatment was good in this Pawar hospital all staff and docter is very good
Hospital is cleaning and nice
Thank You "
4 stars,I was admited in pawar hospital only for  dengue fever.  All staff is good. Good take care of. One suggestion is that Daily Dr. Pawar  shoud take round daily. Only because of him we came here. But this time may be he was quiet busy so he didn't come for round daily. Otherwise I don't have any problem. Hygiene and clean hospital. 
5 stars,"All experince are good, Dr.Nitin pawar is best doctor.all staff are so coprative .nathing any problem here best hospital. "
5 stars,"Dr nitin pawar sir is very kind and experience doctor I'm happy
For this treat ment ☺️
All staff is very helpful
Thank you ☺️ "
5 stars,"Very good and caring staff, team of qualified doctors to take care of the patients 24*7.
Special thanks to Dr. Gaurav Pawar. "
4 stars,"my wife Shradha was admited in Pawar hospital for Diabetes treatment. she was admited in ICU. all ICU  staff is very carefully handel the patient, time to time checking blood, giving medicines.  and very good take care of patient. under Dr. pawar sirs guidance my patient is recovering, very fast. Dr. inamdar sir also very nicely explain our patient conditions. daily counseling done by every doctor. affordable price and got perfect treat ment to my patient. I am very Thankfull to all Pawar hospital team. my patient is cured and today got discharged. "
5 stars,"My name is RIta Kacha. I admited to Pawar hospital for my  cardiac hellens myotomy treatment. It is best hospital good treatment given by the best surgeon Dr. Nitin Pawar sir.
Who  operated very nicely.so I got relief  from pain within four days.  All staff is also very caring, and friendly.  Neat and clean and hygiene hospital. "
5 stars,"I am visiting this hospital since last 10 yrs.this the best hospital and very convenient to my place. Dr. Pawar sir is my family doctor and Dr. Pawar sir personally give the attention to every patient.
And also All hospital staff are best, they take care for all patients by heart. I had a very good experience and satisfied with hospitality "
5 stars,All staff is very good Dr pawar sir treatment is very effective I referred to all this hospital 
5 stars,"My father Balasaheb rannaware was admited in pawar hospital for puemonia treatment .under treatment of Dr. Pawar sir. All hospital staff ia very good take care of patient,like his own patient.
All faciities given by hospital staff is exelent. I would like to thanks to Pinky sister for caring and giving medicine on time. Special thanks to Anjali Madam for soft talking and guiding properly. And also big Thank you For Account Aarti Madam.very good exeperiance. Highly recomended. "
5 stars,"Very good multi-speciality hospital for treatment. I was admitted here with high fever. After admission here i was under observation with good and experienced doctor's especially Dr.Pawar and Dr.Inaamdar. Got recovered within few days. Doctor's and nurses here keep patient under continuous check.
Thank you so much to Pawar hospital and it's staff. "
5 stars,"Dr. Sonia Pawar and Dr. Nitin Pawar are great doctor.
From their excellent treatment, curiosity, investigative mind and ability to connect. Wonderful experience with Pawar Multispecialty Hospital.
Sisters, brothers and all other staff are very friendly and helpful.
I am so glad I chose Pawar Multispecialty Hospital and would highly recommend to anyone. "
4 stars,"My mother Dhanukunwar Rajpurohit was admitted for surgery. Dr Pawar sir is best surgeon  and done my mother's piles sugury successfuly Now she got relief from pain . Staff nurse are good , all doctors are good . But MPW staff is improve their behaviour towards the patient, mavshis are rudely tailking. With patients. "
5 stars,I was admited for Viral fever. I was admitted in ICU. All ICU doctors are well manerd and very cairing. All nurse are also very prompt. Time to time giving medicines and follows all instructions given by doctors. Very good management. Thanks to Dr. Pawar Sir and all hospital team. Very neat and clean hospital. 
4 stars,"Hospital Doctors, Nurses , Maushi's  and mama service is good but some nurses needs to behave kindly and politely. Pawar sir gives more preferable patients health . Thanks for all good treatment
Suggestions - In general ward mosquitoes coil is need, room freshers is need ,if possible  can provide TV also "
5 stars,"All treatment is good all doctors and staff are very good and careful 😀
Thank you … "
5 stars,"I am visiting this hospital last 15 years . Only because of dr.Pawar  sir's trust. I have got best treatment  here . In pawar hospital I would personally thanks to Anjali madam , xray technician, account department members ,  and also all staff who is treating me as their family member. And most thank you for Dr.Gaurav Pawar Sir he is the shadow of dr.Nitin Pawar Sir. He explained very politely and understanding language. I don't know the staffs name , other wise I will mainstion everybody's name . Best staff and best treatment. Thank you so much 🥰🥰 "
5 stars,The staff and the doctors were really nice. The standard of care is really high.I was there for about 5 days and very good experience with the staff. Dr.Pawar was very professional with diagnosis as well as explanation of my condition. I would highly recommend this hospital for your family 
5 stars,"My pt Parveen shaikh admited in Pawar hospital since 2 to 3 days, here all doctors and nurses are very co operative and all time ready to help. Cleanness and hygiene are well maintained by hospital staff. Dr Nitin pawar are very calm and smart. They work and properly "
5 stars,"Dr nitin pawar are great doctor from their excellent  treatment all staff is very good 😊
Thank you … "
5 stars,"My Son  Vineet was admitted here for 4 days as he has appendix operation.  Pawar hospital's doctors and staff are very good and helpful. Dr. Nitin Pawar is best surgeon, he gives very perfect treatment. Very good experience. Thank you so much. "
4 stars,"My wife Rekha kashid  was admitted for dengue fever. All good  facilities available in pawar hospital. Staff is working their job perfectly.treatment is good ,all doctors and other staff is friendly. Overall very good experience 🙂 Thank you so much … "
4 stars,My mother Shubhangi chavan was admitted in pawar hospital for kidney stone treatment. Under treatment ment of Dr Nitin Pawar sir who is best surgeon .his  diagnose and treatment is perfect.  Staff is well trained and give good response.my mother is absolutely fine and cured so we got discharged . thanks for nice experience. 
5 stars,"My mother in law was admitted in pawar hospital  for pneumonia  treatment  In icu she was admitted , icu staff is very well trained and cooperative. Best treatment  I have got in this hospital.  All staff and  management  are good .Dr pawar Sir is the best doctor  and best human  being . Now my mother in law is absolutely  fine, fully  satisfied  with  treatments. Thank you 😊  whole pawar hospital  team. "
4 stars,"I have admitted  in pawar hospital  for typhoid  treatment. Under treatment  of  Dr Nitin pawar. Here we got best treatment  'staff is so caring and well mannered.  Also MPW staff is also knows their responsibilities.  Everyone  has very good  take care of patient like their family member. Because  of all hospital  staff I got relief from my pain  ; very  nice behaviour  towards  the patient. Highly recommended  this hospital.  Keep going  , all the best to all Pawar team. "
