Rating,Review
1 star,Bad service 
5 stars,Good  service 
5 stars,Excellent hospital 
5 stars,None
5 stars,None
4 stars,None
5 stars,None
4 stars,None
5 stars,None
1 star,None
5 stars,None
5 stars,None
1 star,None
4 stars,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
3 stars,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
