<<<<<<< HEAD
1 star,"I had took my father as he had stomach bloating!  My regret for life time.

Worst hospital in the world, money minded treatment, cure is secondary, deposits are primary requirement. Waiting time can be till death at times. Staff(Reception lady )is rude too

The Doctor earned few thousands but I lost my FATHER.

Dr. Patil will ask to generate all the reports for the equipments they have in hospital.

Cause: Stomach bloated.

Day 1) I spent 30k doing all test! Which also included stomach sonography from another lab! My dad was made to drink 32 ounces of water for the sonography.

Day 2) Post all the test he identified the illness as a hole in the heart, Which as per him was formed at birth! So next day my father went to him again to check, he gave some medicines for the heart which was for 7000/-.
<<<<<<< HEAD
Day 3) he feels uneasy due to bloated stomach for which we visited him on day 1. I asked him to visit dr.patil as he knows what all happed in last two days. My father drives and reaches the hospital and informs the doctor now he has pain too! Two days ago the stomach was also small now it’s bloated more and he can’t bare the pain.soon the admitted him and gave him medication and Multiple injections. In an hours time my father who had drives and reached the hospital is totally unconscious and I could see no experienced doctors around also dr Patil was not available there!! I decided to move him to Poona hospital. I showed the doctors all reports that we did in 2 days before.one of the doctor was shocked to hear that we did sonography which made him drink a bottle of water. He said why did u do this test! He already had a bloated stomach he should not have drank any water.. there was already water accumulation which made his stomach bloat now the excess water from sonography in stomach added to the complications, before doctor could much the pressure of water in the stomach brought down his renal system and kidneys to keep up doctor started dialysis but before the entire procedure was complete he left us......! "
1 star,"Worst hospital, Dr. Patil will ask to generate all the reports for the equipments they have in hospital. And assistant staaf is saying that Dr. Will not accept any report genarated in math ( e.g. Ramkrishna math on same rd.). Fees  rs 600 rs after waiting of 2 hrs for dr. Not recommended for cold also.  My friends also having bad experience. Total cost of test was 16000/- i did full body checks up in Lucid in 3100/- only in offers. "
5 stars,"Best and Clean hospital. Dr Patil is like our family doctor. My parents, both diabetic patients, are being well treated since last 22 years. Our good wishes to the team. "
1 star,"As other people experienced, for any given symptoms you have, they (Dr) will ask you to do all tests like blood test, x-ray, sonography, ECG, etc. to make a big hole in your pocket.
And even after paying big bills staff will treat you like a beggar. "
1 star,"Costlier hospital than Jehangir and Deenanath.. unnecessary test for heart was recommended just for fever, cough and acidity patient even when ECG and BP was normal..kept waiting long when asked for discharge..not recommended! "
1 star,This hospital is very worst hospital... it's very costly hospital...mannerless staff's are in this hospital..they don't know how to talk with patients... Dr.patil is also mannerless... Dr. Patil suggest unnecessary test for any type of disease. Took very much fees...My humble request please don't go in this hospital. Please save your life and money aslo. 
5 stars,Excellent experience.. Dr. Liteen Patil very straight forward and has precise daignosis skills. Hardly visited second time for any illnesses after treatment.. thank you doctor and hospital staff. 
5 stars,"Knowledgeable and Best doctor, he is like our family doctor now..Polite and supportive staff.. Best hospital ambiance.. Very much satisfied. "
5 stars,It is so best and clean hospital. nursing staff is 2 good and Dr Patil sir giving proper treatment to the patient... It is not worst always and always best hospital and staff 
1 star,Even if you have a normal fever..You will be forced to take all the tests starting right from Sonography!! ...Yes you will get treated very well but its just not worth it.... 
5 stars,The best doctor in Pune..Taking service from last 20 yrs for my family..The best Hospital..All staff are very very polite and helpful...Would suggest to all. 
5 stars,Best Hospitality clean &organizing rooms well DIAGNOSIS by Dr Patil 
1 star,"Careless staff.. and costly.. they will ask you to do several tests, take money in advance and will make you sit for hours.. the staff who is supposed to conduct the test will never come on time. WASTE OF MONEY AND TIME "
1 star,"Very arrogant staff and non-cooperative also ...
I feel I come in government hospital like sasoon hospital ...it's better to avoid this "
5 stars,Hospital is very good.. treatment is good.. & Dr & hospital staff is good 👍👍 … 
1 star,Worst hospital. Never to visit even for fever. Too much expensive. 
4 stars,"Best Hospitality, Clean and organize rooms , ICU.well diagnosis  by doctor. "
1 star,Worst experience..they have only ICU unit..no general ward.. 
5 stars,Its very good hospital👍 and very clean … 
1 star,"Charging too much ,improper diagnosis .
Strictly not to visti . "
2 stars,This hospital is currently operating corona patients. 
1 star,"Good for nothing, too high consulting fees. "
1 star,very rude bogus doctor 
1 star,Lutaru Doctor ...worst..don't go 
4 stars,Good treatment 
5 stars,Best hospital.😘 … 
1 star,Staff is not so good 
5 stars,Best Hospital 
5 stars,"Best hospital, "
1 star,Too costly 
5 stars,Good service 
1 star,"This is the number one unhygienic hospital.
There is a stream adjacent to the hospital where patients will recover from one disease and suffer from another (dengue, malaria, chicken pox)...

Also the staff of hosptal is very hasty and giving opposite answers.....I experienced for 1.5 days and then went to Mangeshkar...pls ramram patil if you want the patient to recover.... "
1 star,None
3 stars,None
1 star,None
5 stars,None
1 star,None
5 stars,None
5 stars,None
1 star,None
5 stars,None
1 star,None
5 stars,None
5 stars,None
1 star,None
5 stars,None
4 stars,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
4 stars,None
2 stars,None
5 stars,None
1 star,None
5 stars,None
3 stars,None
5 stars,None
1 star,None
5 stars,None
5 stars,None
5 stars,None
3 stars,None
2 stars,None
5 stars,None
4 stars,None
5 stars,None
5 stars,None
=======
Day 3) he feels uneasy due to bloated stomach for which we visited him on day 1. I asked him to visit dr.patil as he knows what all happed in last two days. My father drives and reaches the hospital and informs the doctor now he has pain too! Two days ago the stomach was also small now it’s bloated more and he can’t bare the pain.soon the admitted him and gave him medication and Multiple injections. In an hours time my father who had drives and reached the hospital is totally unconscious and I could see no experienced doctors around also dr Patil was not available there!! I decided to move him to Poona hospital. I showed the doctors all reports that we did in 2 days before.one of the doctor was shocked to hear that we did sonography which made him drink a bottle of water. He said why did u do this test! He already had a bloated stomach he should not have drank any water.. there was already water accumulation which made his stomach bloat now the excess water from sonography in stomach added to the complications, before doctor could much the pressure of water in the stomach brought down his renal system and kidneys to keep up doctor started dialysis but before the entire procedure was complete he left us......! "
1 star,"Worst hospital, Dr. Patil will ask to generate all the reports for the equipments they have in hospital. And assistant staaf is saying that Dr. Will not accept any report genarated in math ( e.g. Ramkrishna math on same rd.). Fees  rs 600 rs after waiting of 2 hrs for dr. Not recommended for cold also.  My friends also having bad experience. Total cost of test was 16000/- i did full body checks up in Lucid in 3100/- only in offers. "
5 stars,"Best and Clean hospital. Dr Patil is like our family doctor. My parents, both diabetic patients, are being well treated since last 22 years. Our good wishes to the team. "
1 star,"As other people experienced, for any given symptoms you have, they (Dr) will ask you to do all tests like blood test, x-ray, sonography, ECG, etc. to make a big hole in your pocket.
And even after paying big bills staff will treat you like a beggar. "
1 star,"Costlier hospital than Jehangir and Deenanath.. unnecessary test for heart was recommended just for fever, cough and acidity patient even when ECG and BP was normal..kept waiting long when asked for discharge..not recommended! "
1 star,This hospital is very worst hospital... it's very costly hospital...mannerless staff's are in this hospital..they don't know how to talk with patients... Dr.patil is also mannerless... Dr. Patil suggest unnecessary test for any type of disease. Took very much fees...My humble request please don't go in this hospital. Please save your life and money aslo. 
5 stars,Excellent experience.. Dr. Liteen Patil very straight forward and has precise daignosis skills. Hardly visited second time for any illnesses after treatment.. thank you doctor and hospital staff. 
5 stars,"Knowledgeable and Best doctor, he is like our family doctor now..Polite and supportive staff.. Best hospital ambiance.. Very much satisfied. "
5 stars,It is so best and clean hospital. nursing staff is 2 good and Dr Patil sir giving proper treatment to the patient... It is not worst always and always best hospital and staff 
1 star,Even if you have a normal fever..You will be forced to take all the tests starting right from Sonography!! ...Yes you will get treated very well but its just not worth it.... 
5 stars,The best doctor in Pune..Taking service from last 20 yrs for my family..The best Hospital..All staff are very very polite and helpful...Would suggest to all. 
5 stars,Best Hospitality clean &organizing rooms well DIAGNOSIS by Dr Patil 
1 star,"Careless staff.. and costly.. they will ask you to do several tests, take money in advance and will make you sit for hours.. the staff who is supposed to conduct the test will never come on time. WASTE OF MONEY AND TIME "
1 star,"Very arrogant staff and non-cooperative also ...
I feel I come in government hospital like sasoon hospital ...it's better to avoid this "
5 stars,Hospital is very good.. treatment is good.. & Dr & hospital staff is good 👍👍 … 
1 star,Worst hospital. Never to visit even for fever. Too much expensive. 
4 stars,"Best Hospitality, Clean and organize rooms , ICU.well diagnosis  by doctor. "
1 star,Worst experience..they have only ICU unit..no general ward.. 
5 stars,Its very good hospital👍 and very clean … 
1 star,"Charging too much ,improper diagnosis .
Strictly not to visti . "
2 stars,This hospital is currently operating corona patients. 
1 star,"Good for nothing, too high consulting fees. "
1 star,very rude bogus doctor 
1 star,Lutaru Doctor ...worst..don't go 
4 stars,Good treatment 
5 stars,Best hospital.😘 … 
1 star,Staff is not so good 
5 stars,Best Hospital 
5 stars,"Best hospital, "
1 star,Too costly 
5 stars,Good service 
1 star,"This is the number one unhygienic hospital.
There is a stream adjacent to the hospital where patients will recover from one disease and suffer from another (dengue, malaria, chicken pox)...

Also the staff of hosptal is very hasty and giving opposite answers.....I experienced for 1.5 days and then went to Mangeshkar...pls ramram patil if you want the patient to recover.... "
1 star,None
3 stars,None
1 star,None
5 stars,None
1 star,None
5 stars,None
5 stars,None
1 star,None
5 stars,None
1 star,None
5 stars,None
5 stars,None
1 star,None
5 stars,None
4 stars,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
4 stars,None
2 stars,None
5 stars,None
1 star,None
5 stars,None
3 stars,None
5 stars,None
1 star,None
5 stars,None
5 stars,None
5 stars,None
3 stars,None
2 stars,None
5 stars,None
4 stars,None
5 stars,None
5 stars,None
>>>>>>> dadef325638232dc406ca53b7d8b40f838d2a09f
