Rating,Review
5 stars,One of the best medical campuses in Maharahstra and potential of being one of the best in whole of india. Best experience w.r.t covid vaccination drive. 
1 star,"Our most recent and the worst experience, on the first day, the doctor checked the report and said that the operation will be done here, come in the next week we will fix the date of the operation. So we wait for one week. When we go in the next week, they said that the operation will not be done here, do it elsewhere. "
4 stars,"Nice experience, wll recommend for covid vaccination. Good facilities helpful staff at every stage. "
3 stars,"Came here for covid vaccination Saturday morning. I expected a delay but not this much. Staff is helpful and they do make people do some engaging activities which is good. But hey! We're not here for that. Overall delay was the problem. Some of the tips -
1. Carry the cash as sometimes there is delay in online payments
2. Try and book early slot - I was booked for 10-11am but even at 11.20am they were not done with half of 10-11am slot people.
3. Or may be come in the last slot post lunch to avoid the morning chaos. They do not close until last person for the day is vaccinated. "
5 stars,"Well organized vaccination drive. Kudos to the Symbiosis team for such good management. The process is very seamless. You just need to take your identity card and appointment slip, and everything is taken care.
There are many volunteers who guide you in the process. All the social norms are followed at every step. "
5 stars,Thank you for your service and support. I would like to thank each and every staff of general hospital OPD. They are very supportive and very nice management. 
1 star,"Lack of practical knowledge...
Need to improve behavioural manners...
No time importance...

I don't suggest to ge there for any treatment, as they do trial and error on petient due to lack of clarity of disease. Doctors are not likely to speak to get complete history before going ahead for treatment. "
5 stars,Great and huge campus. Very well maintained. The location is quite scenic too. 
5 stars,""" On the date of 14/02/2023 Registered my mother opd card after examine by Dr. Yash Khanwilkar Sir & send to ICU Dept. due to Loss of Appetite & Low BP, treatment is started immediately. BP is stable after the treatment & shift to the ward for admission . Received the excellent services for my mother , Now my mother is stable & fine. Specially thanks for Dr. Yash Khanwilkar Sir, Dr. Satyanand Kadloor Sir, Dr. Sonkia Madam, Dr. Sanjay Sir , Staff Nurse & SUHRC Staff. Thank you so much once again...."" "
5 stars,Vaccination drive is managed very nicely good seat out and managed token wise.i had been on 28th May with my son who was going to get his 18+ dose 1 .we had appointment at 12 to 4.30pm slot we reached at 11.45 am had to fill form given by volenter then token number is alloted our number was 63 by 12.15 PM our number came which was announced and by 12.40pm my son got his first jab.then 30 min you have seat in waitingroom after jab.they give print out of dose 1 taken and medince to. 
1 star,"My review is based on my experience for the COVID vaccination on 22-05-2020.

My slot was between 11am - 12pm. I reached the hospital at 10:30 and as soon as I reached the entrance, I was asked to park outside the Campus. That means walking all the way inside from the turning outside the gate. Considering how huge the Campus is, I was surprised to see all the open parking places inside the campus and they still did not allow people to park inside after a certain time. What if someone has problems to walk/ any side effects after the vaccination slot ?

As soon as I reached, I was surprised to see a 1 KM line inside from the hospital entrance all the way to the backside of the hospital. There was no proper information about why people were in line or what was happening with the vaccination. Total Mismanagement. At 11:05 we were informed that 9-10am slot vaccinations are still happening. That meant that after 9-10, 10-11 would begin. Someone told us to collect the forms from the gate and there was no point standing in line. Everyone left the line and rushed to collect the forms. Forms were distributed only to 10-11, so again we had to wait there without any proper information.

I left the campus to go home for lunch considering I was in the 11-12 slot, but my friend who was there for 10-11 informed me that he was in line. I reached at almost 2:30 and was surprised to see that 10-11 slots were still being given. He was still in Line.

Finally at 4:30 there was some proper management and they started calling people as per token system for 11-12 slots. My slot came at 6:30 almost 6 hours after the scheduled slot. I reached home at 7:30 PM
So disappointing considering it was Symbiosis.

Apparently, there were 4500 slots dedicated for vaccination and only 5 counters to process everyone. No proper management, people having to wait without food. No Social Distancing. Only Disappointment. I'm surprised they were allowed to process so many slots. They could have had 2/3 centers across the campus to process so many people They could have had sign boards to explain everything. It's unfair to the people and to the staff. Also, considering we are paying Rs. 850 now, I'm sure Crocin could have been given for free atleast. Other centers are ensuring people leave in less than 3 hours max.

I'd advice to wait for some other slots rather than go here for the vaccination. Request the GOM to ensure that such vaccination centers are looked into. No need to slot so many people together please. What if someone in the 4000  people present would have been positive for Covid "
5 stars,The hospital is very clean and the Hospital staff and doctors are very good. Here I had no idea I was a covid-19 patient. I am thankful to all the staff and doctors in the hospital 
5 stars,"Please be there on the time mentioned in the appointment sheet it’s under the preferred time slot, I reached at 9 am whereas my preferred time was between 12-4:30 pm. Very well managed no queuing reach the security lady in the counter she would give you a pink form to be filled, fill in your reg no( number received in SMS), ID number (Pan , Adhar etc) , your Name , address. Pen provided but it’s always good to carry your own, the form stays with you and there is a token number written manually on the top right which when announced you know it’s your turn and then you need to proceed inside till then sit back relax and enjoy the weather and the relaxing yoga provided by the executive there on the spot!

The moment you enter show your appointment details, Photo ID and payment INR 850 carry change saves time ! Get the receipt head towards the OPD get the jab and submit the receipt to lady at the desk for your certificate (printed copy provided on the spot) and also you get the electronic copy updated in the COwin profile after few minutes,  medicines after the dose is option available on payment. You are required to wait for 30 mins in the observation area and thereafter you are free to go and yeah don’t forget to get clicked !!!!! Jab done right say cheezzzz!!! "
1 star,"Worst experience in this hospital this is my second visit in the hospital...Dr are fine but the other staff is very rude with the patient they only make fool of us ... second time when I visited for lipoma treatment for my husband Dr suggested for some tests & the fun moment was we want for sonography the receptions staff said  you have been given appointment for next month just for sonography 😂😂😂  so I do suggest not to visit this hospital 😂😂😂 so you just this how many visits have to be done

Dd  you have been given appointment "
1 star,"I was admitted to this hospital,
They did several test for diagnosis,
But at the time of discharge ,  first they said thats all repost they have, later when i checked after reaching home,multiple highly critical test reports are missing, doctor is awaiting for those reports
When I spoke to administrative,  they are checking and checking. Don't know when I will get my reports. "
1 star,"Cheapest hospital ever .....cheap security services ...no sence of talking with people they change their norm each n every second...people coming from Mumbai n don't have any rooms to stay r been treated in such a mannerless manner...slow service even a tortoise is faster then them ... uneducated non staff r been kept here .,,....not recommended will b posting on twitter soon "
5 stars,Arrangement for vaccination is very well organize and service is very good. 
5 stars,Best vaccine arrangement and duly helpful and trained staff. Keep the good work up.. God bless u all... n a big thanks to hardworking staff... 
4 stars,I can't believe symbiosis is best excellent hospital because it is clean and it provides many services free of cast and 8n less Money test 
5 stars,SUHRC medical facilities are really excellent. Staff is very cooperative. Special thanks to the nurses who does their job very great manner. They are doing their job absolutely remarkable. God bless all. Thanks for wonderful service in this covid situation. 
1 star,"I went to hospital with my mother treatment, Doctor treated us like government hospital, Doctor didn't communicate with properly.
orthopedict doctor giving my mother wrong tratement and communication was very rudly.
This Hospital services are extremely slow, general OPD being free for patients their hospital staff thinks they are doing favour to patients  also keep them unnecessarily waiting for long periods.
Staff and orthopedict doctor  speaks rudely to patients and does not follow confidentiality of patients conditions which is embarrassing. "
4 stars,"This is the property of Symbiosis which has well maintained by them. Here is hospital and research center both.
All hospital facilities are available here with affordable prices, sometimes it will free of cost too.
The great person Mr Mujumdar sir... "
5 stars,Amazing management done by the symbiosis hospital. Vaccination drive well managed by the staff and students from the entry till the exit of the hospital. I'll recommend you to go their for the vaccination. 
4 stars,This hospital is more than 800 bed. ICU capacity is more than 60 bed. Well equipped laboratory is also present there. 
5 stars,"I was admit during the Covid time, the doctors and staff were very co-operative. No unnecessary investigations and charges are also reasonable. Hospital is neat and clean. "
5 stars,"Warm & welcoming environment, friendly and helpful staff.
Fantastic service delivered by all'👍👍👍 … "
5 stars,I was admitted in this hospital and there were very cooperative doctors and nurse staff and specially thanks for BVG staff provided to us warm water and neat and clean ward. 
5 stars,"VACCINATION DRIVE - my vaccination slot was scheduled on 26 th may ( COVISHIELD 850₹ per dose) , the management did a awesome job with the arrangements, it took me just 1 hour to get vaccinated ( half hour basically cuz you have to wait for half hour after you have been vaccinated ) , social distancing was being followed and token system was being followed so that no one had to wait for long , even seating arrangements were very well organized and parking facilities were also provided , will highly recommend this center for vaccination "
4 stars,Great campus...with good facilities 
1 star,"Worst crowd management and miss communication.

This is first hand cousin experience.

There was Zero social distancing, see photos attached. Imagine 2000 people waiting in sun clueless just to get a chance to be called upon for their turn. Only 3-4 people managing the crowd.

They had opened 2000 slots on their Day1 Saturday 22 May 2021. Unfortunately token system was FCFS basis so no point in having a specific slot. People having booking for 12pm came early morning and got ahead in queue. We were waiting till 8 HOURS till evening but did not get the vaccine. Will not prefer this center again. There were people who came walk-in (without cowin booking) and were given tokens too, Spoke to them personally.

Moreover, parking was outside the campus and had to walk alot upto vaccination site. The campus is really big. Overall this was a nightmare experience for us wasted whole day with risk of getting infected.

Hope they learn and improve for better parking, crowd, sitting arrangements and slot token management system. "
1 star,"Worst experience of vaccination today.
Had to wait almost 3 hours for vaccination.
Administration told this was due to confussion in cowin portal.
Its hospital administration's responsibility to make sure people get vaccination as per scheduled in portal "
1 star,7 pm I am going to the hospital because of left side of stomach pain.....I meet with leady doctor.she said why ur coming hospital ..today is special day .this is emergency area come 9am to 12am morning ....if it's normal stomach pain I never visit this  hospital..but pain is left side of stomach that's why I m visit the hospital.but doctors are so rude.Nobody have talking sense.nobody have manners.i am also working women .I am also working in Sunday.But I am not frustrated Doctor.if doctor don't want to attend the patient.simpley said no to patient come to the morning.dont talk to like that.worst doctors.worst treatment.. I never want to visist to this hospital.because of ur working in symboysis hospital your attitude is so worst. 
4 stars,"doctor and nurse staff attention was very good they are doing their service with high passion

I feel very bad in hospital and the reason is worst canteen service.they provide worst breakfast and all meal only for that they got outside order like amlet bread,paratha which are payable.out of 7 week days you will get 5 days upama in it .i will give 3 out of 10 to canteen service.

spelling mistakes should avoid by office staff 5 out 10 people will find mistakes in their papers. "
5 stars,Thank you for your service. It was a very good experience. Recommended to everyone 
5 stars,I loved everything cleaning workers nature Drs all services are very good loved it 
5 stars,"Do not go for other day review
They very well managed vaccination
No rush
No much waiting
Also provide snack
Too easy and early process "
5 stars,Me and my wife have taken vaccination today here and it was really great experience. They have placed volunteer at every place starting from gate to parking till you exit out of campus. Whole process was very smooth. We reached just 10 minutes before our 12-4 pm slot and our token number was 125-126 so it took approximate 45 minutes to get jab done. And then 30 minutes of waiting periods. Really Appreciate all the effort taken by management to ensure such a experience. 
1 star,"I had a very bad experience with the emergency department and admission/discharge/billing staff...
Symbiosis have a very good name , but those kind of staff in the above mentioned department will spoil it. "
5 stars,"The way the whole staff is managing the vaccination process is commendable. There is absolutely no chaos, everything running so smoothly. They even try to keep you entertained while you wait for your turn. Proper seating arrangement, snacks arrangement is simply too good following all covid guidelines. Kudos to the whole team working so diligently and vaccinating huge numbers everyday. The visit was worth my time and money. Great job👏 "
1 star,"Rude behaviour from staff.. file mishandled by office staff, thefts in room charges calculation, relatives not allowed in tween sharing a/c room a good example of white corruption worst hospital in india totally looting to patients. "
5 stars,"Very well organized COVID Vaccination drive here. The campus is really big and there is lot of walking from parking to vaccine site. However, shuttles were arranged for people who didn't want to walk. Waiting area is in open porch area which is covered and well ventilated.
Please follow allotted time slot to avoid any inconvenience to self and others at vaccination site. "
4 stars,"I have reach the hospital for my mother vaccination.
1. Hospital is totally clean.
2. Professional & Supportive staff.
3. Take the receipt, fill & submit to reception & make the payment.... Online payment option also available....
4. Complete the vaccination
5. Submit the receipt, get the vaccination certificate.
6.They are keeping you 30 minutes for observation.
Everything is good... "
2 stars,"Only the building is good and clean, the rest of the staff are very arrogant and do not talk well with patients.  Also the doctor is not giving proper advice. Last week I had an operation, the doctor had seen the report, without looking properly or knowing that it was not a minor operation, he did the operation and then told me that the minor operation will not take place in the theatre, and sent me home with stitches.  No advice was given, no regimen was given. Two days ago, the doctor did not ask for the stitches, but then he said, the tumor will go away by itself, then I did not know why the operation was needed. "
5 stars,"very big hospital..
well maintained and fully cleaned by BVG workers..
all staff members are supporting..
located out of city.. next to sus gaon and near Sunny World..
travel : bike, car, PMT bus, auto, ola, uber "
5 stars,"The staff is very good. They always corporate with us, they give nice services to patient. I will recommend other patient to come here and take treatment . Doctors are very good.  Thanks for helping us lot. "
5 stars,"An excellent customer experience. Streamlined token allocation that ensures no crowding or pushing. Excellent management of people flow, lots of payment counters for quick processing. Didn't have to wait for more than 10 min at any point except after the shot🙂

BUT, there's always a but.
1. Total lack of signage for the location of Vax on internal roads. Please put prominent and different format signs for directions
2. Must advise that  certificate of 1st dose is required soft or hard copy. Not everyone may have ability to download it last minute
2. Only cotton swab was provided to cover the injected area,  a small piece of tape must also be put over the cotton swab to hold it in place "
1 star,"Third class service, no any doctor or nurses or staff are care patient. ICU 90% patient are Expired. "
5 stars,"Excellent facility for vaccination
- Very systematic and hassle-free.
- Spacious halls allow social distancing.
- Cooperative & proactive Staff.
- Wheelchair available (for those who need it).
- Accepts UPI/Card/Cash payments for vaccine.
- Ample parking space.
- Provide Vaccination certificate printouts.
- Overall good experience. "
5 stars,I feel very good service.and patient care.Thank you for all staffs and Doctors and hospital health care providers.for giving a dedicated care for us 
5 stars,"Well organized vaccination facility.

1. Please be there only 10 Minutes prior to your booked time slot.( I have seen 12:30 PM slot people at 08:30AM)
2. There is dedicated place for each time slot
3. Tokens are issued according to time slot only
4. Max 60 minutes required to take vaccine "
5 stars,"Got my first dose of vaccine on the 30th of May. The process was very smooth, had to wait for my token number for 2 hours. The administration has arranged a bus for dropping everyone to the hospital from the parking, a pretty huge waiting area outside with pretty good seating place, all the staff was very friendly. Overall a very good experience. "
5 stars,Vaccination center is very well managed & organized. All staff members are very supportive… following social distance. Good arrangement at waiting area… very much fast service of vaccination. If anyone facing the issue or any concerns please contact to Ms Vaishnavi & Dr. Datra madam. Both can help you immediately. 
5 stars,The services are amazing on the hospital and the staff is very nice peoples thanks for symbiosis 
1 star,"Just huge building and egoistic staff they think they giving treatment for free they can say anything, don't go If your going in opd they are not gonna give satisfying answers. "
5 stars,"Good hospitality services .
Doctor & staff very helpfull..
Food service is very nice.... "
5 stars,"Me and my husband was tested covid positive and we immediately got hospitalized at symbiosis hospital lavale. We.have completed our eight days today.
we must say that there is lot of care taken by the whole staff.
There is personal touch of all the doctors with each patient's.cleaniness is maintained up to the mark. Food is provided on time also food according to ur need is also made available after consulting  with dietician made available for all.All the nurses, PCA, junior staff all r cooperative and polite to talk.
We recovered so fast just because we never felt away from home.
It's a home away from home.
Thank you Symbiosis for caring for us so much. "
5 stars,Good mangement good staff very supportive nice hospital 
2 stars,"Massive Hospital like a 5 star hotel, but pathetic food, pathetic staff, pathetic nurse’s except for one or two Doctors are not experienced and visits are just once in a day that too attitude is like they are doing us a favour. No facility of normal needs of a patients  no fruits no coconut juice no auto no taxi for anything and everything you have to go to sus village three KM and you do not get any auto or taxi I would recommend NEVER to be admitted to this hospital "
1 star,"Government given land for hospital but ,symbiosis taking parking charges from patients. WHY? "
5 stars,"Nice experience at the Symbiosis Hospital Lavale for my 1st dose vaccination . Walk - Ins okay ( please call ahead before going and check exact hours ) . Saw the Symbiosis Hospital campus & medical college for the first time . Quite impressive setup.

Last Monday, I got the vaccination done in this hospital.The hospital staff is very cooperative at the vaccination center.If we need Aadhar card or PAN card at the vaccination center then we have to carry it along with us.
The cost of the vaccine is ₹780.Take ₹59 for pill medicine.

After taking the vaccine, they also give you a certificate and tell you all the details when you have to come next time?

UPI,Cash, google pay. Phone pay Can you deposit money on any of these?
After taking the vaccine, there is a rest for 20:25 minutes.

Vaccines are given in the shoulder, so it is better if you wear clothes that are loose fitting.

The vaccination time is from morning to evening. "
5 stars,"I been to this hospital for COVID vaccination of my parents. Hospital premise is very clean and desciplined. Staff is very supportive and prompt. Good facility and easy process of handling vaccination and registration, especially for senior citizens. Waiting room are clean and following all COVID norms of social distancing and sanitisation. Would recommend it to others for safe places to take vaccination in future. They have both vaccines in stock. "
5 stars,"26th May 2021, Covishield first dose vaccination experience:

I'd booked a 10am-11am slot for first dose of Covishield at this hospital. I reached at 9am, the centre was not crowded. They had made superb arrangements. The process was streamlined, and they had a good amount of staff available who would help you throughout the process. I had to fill a small form which took 5 minutes, and then waited about another 10 minutes till my token was called. Payment took another 5 minutes. I was able to get the vaccine within 20 minutes of arriving at the centre.

Be sure to wear a t-shirt, or something that can expose your sleeves easily. If you wear a shirt like me, you'll have to remove shirt to take vaccine.

Overall, it was a great experience and very well managed. I would advise to reach earlier if possible. "
5 stars,"I'm hospitalized for Covid treatment. I'm getting best treatment. Doctors team is continuously monitoring  and in touch with all the patients. Support staff is very courteous and cooperative. Food quality, Rooms, hygiene maintenance is just awesome. Location of hospital is in outskirts but pollution free which helps to get recover fast. I don't think, so called famous hospitals in Pune City would able to give such royal treatment in this pandemic situation. But SUHRC is doing more than best. Many thanks to SUHRC and team. "
5 stars,Went here for vaccination in May end. The place was very well managed. Refreshments were available for people. Adequate social distancing was maintained. Ample free parking space available in the campus. It took us about just an hour and half to compete the whole process. 
5 stars,The vaccination drive is very well coordinated. They have volunteers at every step to guide you through. Good and enough sitting arrangement for people. They keep announcing whatever is happening. They also ensure your time is not wasted! 
5 stars,We visited today Symbiosis Hospital for vaccination today.the process was very smooth and efficient. I was in and out in 2 hour (including the waiting time after taking the vaccine). The place was very hygienic and the staff was very friendly. It was very well organized! 
5 stars,It was really a best experience. Knowing it is a new establishment i too was a bit reluctant to go there. But it is a huge campus with all the necessary medical equipments and knowledgeable and experienced mefical staff . Even the sisters …  More
5 stars,"Came to get Covid Vaccination done. I must say Management is doing an excellent job. Everything is very well arranged from form/token distribution, food stalls to vaccine administration. They give regular updates to people waiting for their turn. Very satisfied and impressed. "
1 star,Worst hospital they says you have TV or Cancer without any reports 
5 stars,"Five star experience while we went there for vaccination. Grand facility on lush green backdrop. Great service right from guards guiding to the hospital and parking, shuttle from parking to the vaccination location, professionaly managed …  More"
5 stars,"Very good management for COVID-19 vaccination. Extremely well organized. Right from premises entry to actually getting the jab.
I had red a few bad reviews for management but my experience was excellent.

The recreational team entertained us while we were waiting. They were also arranging for the field trip of the campus. "
