<<<<<<< HEAD
5 stars,"Iam speechless, thanks A LOT Dr. Deepti & Dr. P S Karmarkar for your urgent diagnosis & treatment for my wife. Even Thanks to whole Shashwat hospital team for their support & quick response. "
5 stars,"Dr. Penurkar sir is the specialist as physician at here.
I never seen such great person in my life.
His prescription is like a Brahmastra, as the treatment is completed in one go. After his treatment, there is no need for frequent visits. "
1 star,"they r not worth of 1 star.
They don't care how patient feels, even in ICU they don't take good care..they just want to have tea n do laugher... Hopeless people ..in Marathi we say bhikarchot loka.. this is the typical word for them. We went to this hospital just for dr.bhat .. I had huge respect for him. But he also doesn't boughter to tell relatives what is the actual state of patient n more of doesn't give enough time to talk.
Never ever prefer Shashwat hospital. Don't follow the reviews where they say they r nice n all .. just don't go to this hospital "
1 star,Pathetic experience...here emergency Dr's don't know how to read an ECG they send it to some other for verification and it takes a lot of time...till then they don't even look at the patient...personall experienced this thing where my patient was having bad palpitations and they sent us to Dr's private Opd without even calling the Dr we went and saw the Opd was closed by the time we had to go to another hospital...will never recommend this hospital to anyone...careless staff made my patient suffer. They don't even deserve a single star. 
5 stars,"Not sure about regular wing of hospital but maternity wing is excellent. Well managed,  very clean and staff is very polite.

P. S. - this is not sponsored review niether hospital  asked me to post it. Actually its well managed and nice experience  during delivery of my wife. "
1 star,"Inattentive staff. Policies are not patient-friendly. Doctors are not punctual and don't care about patient's appointment time.

My experience: Doctor was late and did not perform operation on the specified time and then they are charging extra for staying in bed longer. "
5 stars,"Nice hospital , multiple facilities available here with top professionals and very efficient service. "
1 star,Worst management ever seen and experienced. Just because of fee good doctors and nurses this hospital is still running. Better avoide going here. 
1 star,"Good Doctor, Horrible Hospital Experience. Untrained Staff. False Promises made. It felt like the assurance was only given by the hospital till the time they got paid their fees. Dr Agashe's Assistant was dressed like a filthy person. "
5 stars,Very much pleasant and attentive staff. Provide correct information about each client enquiry. Quality patient treatment backed by courtesy and technology. 
=======
Single star for not being able to rate lower for the pathetic administrative experience offered by this place. "
5 stars,Shashwat hospital(maternity department) is very good...we have very good experience with all staff and my doctor Dr.shilpa bhat...the whole staff is very caring and loving...they just treat patients calmly...best hospital in Kothrud... 
5 stars,"Iam speechless, thanks A LOT Dr. Deepti & Dr. P S Karmarkar for your urgent diagnosis & treatment for my wife. Even Thanks to whole Shashwat hospital team for their support & quick response. "
5 stars,"Dr. Penurkar sir is the specialist as physician at here.
I never seen such great person in my life.
His prescription is like a Brahmastra, as the treatment is completed in one go. After his treatment, there is no need for frequent visits. "
1 star,"they r not worth of 1 star.
They don't care how patient feels, even in ICU they don't take good care..they just want to have tea n do laugher... Hopeless people ..in Marathi we say bhikarchot loka.. this is the typical word for them. We went to this hospital just for dr.bhat .. I had huge respect for him. But he also doesn't boughter to tell relatives what is the actual state of patient n more of doesn't give enough time to talk.
Never ever prefer Shashwat hospital. Don't follow the reviews where they say they r nice n all .. just don't go to this hospital "
1 star,Pathetic experience...here emergency Dr's don't know how to read an ECG they send it to some other for verification and it takes a lot of time...till then they don't even look at the patient...personall experienced this thing where my patient was having bad palpitations and they sent us to Dr's private Opd without even calling the Dr we went and saw the Opd was closed by the time we had to go to another hospital...will never recommend this hospital to anyone...careless staff made my patient suffer. They don't even deserve a single star. 
5 stars,"Not sure about regular wing of hospital but maternity wing is excellent. Well managed,  very clean and staff is very polite.

P. S. - this is not sponsored review niether hospital  asked me to post it. Actually its well managed and nice experience  during delivery of my wife. "
1 star,"Inattentive staff. Policies are not patient-friendly. Doctors are not punctual and don't care about patient's appointment time.

My experience: Doctor was late and did not perform operation on the specified time and then they are charging extra for staying in bed longer. "
5 stars,"Nice hospital , multiple facilities available here with top professionals and very efficient service. "
1 star,Worst management ever seen and experienced. Just because of fee good doctors and nurses this hospital is still running. Better avoide going here. 
1 star,"Good Doctor, Horrible Hospital Experience. Untrained Staff. False Promises made. It felt like the assurance was only given by the hospital till the time they got paid their fees. Dr Agashe's Assistant was dressed like a filthy person. "
5 stars,Very much pleasant and attentive staff. Provide correct information about each client enquiry. Quality patient treatment backed by courtesy and technology. 
>>>>>>> dadef325638232dc406ca53b7d8b40f838d2a09f
1 star,"I would like to share my close relative's experience with the General Physician (name withheld).

My relative had lost her husband few months back and since then she was having difficulty with eating and sleeping and with daily activities in general. We booked an appointment and the consulting  charges were payed.

Our relative was the last patient before close of business, the doctor came in and my relative explained her ailments to the doctor. He was pretty poker faced and showed no facial expressions. Mechanically, he gave some prescriptions and asked to conduct some tests, my relative started explaining things about her loss and how she has sleepless nights most of the times, as she was telling, the doctor appeared completely disinterested in her talk. Whats more, he started fiddling with his mobile phone without even acknowledging our presence there.
My relative asked why he is not listening to which he replied that he was done for the day and asked us to leave.

I have met a lot of doctors, some even strict in their demeanor, but I had not seen a doctor who was so self-absorbed that he would not listen to his patient so far.
I might agree that my relative was talking something that was related to her loss but not to her ailment, but to be completely dismissive of the person sitting in front of you is discouraging. Any other person with a common sense would calmly dissuade the patient from going off-topic (given her situation) and ask them come back later with a smiling face. From a business perspective, if we are paying hefty consulting charges, the least that we can expect from a doctor is professional behavior.

<<<<<<< HEAD
I don't think I will ever be going to the hospital again. The consulting charges are not worth the doctors that are present there. The General physician there is a heartless man who is a bad listener and has general lack of empathy. The only good part is the medical store that is open 24 hours at a prime location. "
1 star,"Only been to OPD and management is worse, they take too much time to even prepare a bill, absolutely no transparency in patience OPD numbers, staff is arrogant. No use of taking appointment as they do what they want. OPD has inadequate sitting arrangement. Cleanliness is poor. Doctors are good that's only plus point "
1 star,"This is a covid vaccination centre, highly mismanaged and utterly disorganized was it!!!, No queues, no number checks whatsoever. Government hospitals are much better. When questioned about this chaos, the person managing queues shouted at us. Very very poor experience I must say "
=======
I don't think I will ever be going to the hospital again. The consulting charges are not worth the doctors that are present there. The General physician there is a heartless man who is a bad listener and has general lack of empathy. The only good part is the medical store that is open 24 hours at a prime location. "
1 star,"Only been to OPD and management is worse, they take too much time to even prepare a bill, absolutely no transparency in patience OPD numbers, staff is arrogant. No use of taking appointment as they do what they want. OPD has inadequate sitting arrangement. Cleanliness is poor. Doctors are good that's only plus point "
1 star,"This is a covid vaccination centre, highly mismanaged and utterly disorganized was it!!!, No queues, no number checks whatsoever. Government hospitals are much better. When questioned about this chaos, the person managing queues shouted at us. Very very poor experience I must say "
>>>>>>> dadef325638232dc406ca53b7d8b40f838d2a09f
1 star,"Very Bad Experience from staff belongs to Sonography department specially Prajacta.
They have asked to pay amount first even though not sure about if they will be able to provide me service or not even after asking 2-3 times.
Didnt refund amount, very informal behavior, disconnected call on my face and didn't take responsibility as per commitment.

Doctors are good but staff is pathetic.
Don't even guide new patient correctly.

If you have no prior experience of sonography or any other x rays and all.... Don't prefer this.
<<<<<<< HEAD
Best luck if still choose to go. "
1 star,"Even government hospital are much better than this hospital. Arrogant staff, no food facility for patient, unnecessary admission in ICU, dirty bathroom even you have private room booked. Arrogant staff, insufficient nurses. From a glass of water to medicine you need to arrange and pay, their job is to prepare bill.  Lot of people might have seen hospital as i but no one can see worst hospital that this. "
4 stars,"We usually visit Shaswat Hospital for my son's consultation with Dr. Sanjay Natu. We have always found him to be soft in nature, listens to us thoroughly, and suggests us only necessary tests & medicines unlike most others in this profession. We are very happy with Dr. Sanjay Natu's services.
Then another doctor - Gynecologist Alka Ranade is also very affectionate in nature, greets us as if we are guests and we found her diagnosis, prescriptions and treatment good.
But then our opinion about rest of the hospital staff starting from the rececption in ground floor or the reception in top floor or the ones in the medical shop are very sharp, abrupt and some times even blunt.
That is why I am giving just four stars instead of five. "
1 star,"Very bad experience. Doctors and staff don't have coordination with each other. They suggested to get admitted, but they are not sure about if the room is available, and if not when it will be available. Before getting admitted we went for OPD but we waited till 2 hours without any reason, after checked by one doctor they asked to consult other doctor for same reason, I dont know why. Even their path lab dont have B12 report facility, u need to wait till 3 days to get the report, and till that time they ask you to get admitted, unnecessary salines and injections. "
1 star,"The worst hospital i ever saw in my life.just money matters more than patient.A lack of care and compassion, such as staff not doing enough to ensure the patient was comfortable.
Staff not keeping patients well informed. Inadequate response to requests or complaints.Long waits before or between appointments. "
1 star,"bad experience. refused for cashless claim despite having insurance partnership. no updates given to relatives.
Dr.ranade did not answer any of our questions. Directly took for operation. During the course, noone from the staff was giving information. They said doctor knows and the doctor disappeared after operation. "
=======
Best luck if still choose to go. "
1 star,"Even government hospital are much better than this hospital. Arrogant staff, no food facility for patient, unnecessary admission in ICU, dirty bathroom even you have private room booked. Arrogant staff, insufficient nurses. From a glass of water to medicine you need to arrange and pay, their job is to prepare bill.  Lot of people might have seen hospital as i but no one can see worst hospital that this. "
4 stars,"We usually visit Shaswat Hospital for my son's consultation with Dr. Sanjay Natu. We have always found him to be soft in nature, listens to us thoroughly, and suggests us only necessary tests & medicines unlike most others in this profession. We are very happy with Dr. Sanjay Natu's services.
Then another doctor - Gynecologist Alka Ranade is also very affectionate in nature, greets us as if we are guests and we found her diagnosis, prescriptions and treatment good.
But then our opinion about rest of the hospital staff starting from the rececption in ground floor or the reception in top floor or the ones in the medical shop are very sharp, abrupt and some times even blunt.
That is why I am giving just four stars instead of five. "
1 star,"Very bad experience. Doctors and staff don't have coordination with each other. They suggested to get admitted, but they are not sure about if the room is available, and if not when it will be available. Before getting admitted we went for OPD but we waited till 2 hours without any reason, after checked by one doctor they asked to consult other doctor for same reason, I dont know why. Even their path lab dont have B12 report facility, u need to wait till 3 days to get the report, and till that time they ask you to get admitted, unnecessary salines and injections. "
1 star,"The worst hospital i ever saw in my life.just money matters more than patient.A lack of care and compassion, such as staff not doing enough to ensure the patient was comfortable.
Staff not keeping patients well informed. Inadequate response to requests or complaints.Long waits before or between appointments. "
1 star,"bad experience. refused for cashless claim despite having insurance partnership. no updates given to relatives.
Dr.ranade did not answer any of our questions. Directly took for operation. During the course, noone from the staff was giving information. They said doctor knows and the doctor disappeared after operation. "
>>>>>>> dadef325638232dc406ca53b7d8b40f838d2a09f
1 star,"Google mandates to provides starts otherwise no stars.

Pathetic money oriented hospital I came across, they are pretty much into money business than descent service.

I met with an accident so had to visit the doctor, then I realized it was fracture. first of all at Billing they have only 1 card swipe machine, unnecessary one has to wait, no good token system to allow patients to docs.

Now, the dco's part, he is Ortho, on 1st floor, soon I went in to show him the injury, without even thoroughly checking asked me to have X-Ray, which confirms ( as per him ) minor fracture, I got plaster applied and asked to visit after 1 month. ( just to apply plaster Jr doc charged 2000, excluding material)

when I visited after 1 month, waited long at billing counter to get appointment, soon I entered into doc's cabin, he asked Jr doc to remove plaster and again sent for X-Ray (500rs), ##### here it comes, mistakenly I showed him the older X-Ray, he said ""See recovered"", I was shocked and same time angry on him, then I showed him second (new ) X-Ray, he was trying to spin the subject, that time I lost complete trust over these docs.####
<<<<<<< HEAD
don't understand why docs are so much after money ??? "
3 stars,"Becoz a hospital needs to be visited to be cured, it’s sad to observe the apathy of how it’s managed. Surely a noble deed of its founders but the noble profession at this level surely needs to ACT upon improvising hygiene and basic amenities for its patients.
There is awareness but possibly the will to do what it takes is missing. "
1 star,"Badddd experience! Do not go here atall!! I am giving a star cuz without that review cannot be written. Then staff is untrained and unprofessional. They do not understand the condition of the patient and yell at them. They have zero sensibility. My relative, who was an icu patient and had undergone a major surgery, was taken over the steel strecher on a very very unsmooth path of stones and pebbles in the hot sun from one building to another. The staff basically doesn't care that they have been employed to look after unwell people! "
1 star,Very bad experience. They dont care about covid patients. Dont have arrangement to keep covid negative people away from positive patients. Doctor staff is not available on time. If there is zero rating then I will give that. 
2 stars,"Very bad hospital... No proper management, Staff is so rude and not aware about the status of Doctor. When we try to ask them when doctor will come, they will just give excuses and tell doctor is in meeting. Also rate is so high as compared to other hospitals (pathology and consultancy) . Try to avoid this hospital if not urgency and go to Dinanath Mangeshkar or Mai Mangeshkar hospital where the management is good and they can Co-ordinate with doctor well. "
4 stars,This is the best hospital in this area of Kothrud Pune. Their hospitality is quite good and staff is well behaved with patients and guardians. The location of hospital is best for any mode of transportation. it is located on main raod. 
1 star,the lady doctor in the casuality department is very rude and arrogant. her way of speaking and attitude hurts. 
5 stars,"Had good experience at gynaecology department. All panel doctors are cooperative and  very helpful and perticularly Dr. Anuja Agashe (gynac), Dr. Natu (paediatrician), Dr. Belsare (anaesthesia). "
1 star,"I had registered for my wifes maternity i had paid 1000/- at the time of registration, they gave me receipt written on it consultation charges no where mentioned its a registration fee.. after registration they showed us packages when me & my wife asked for each column details then they were not able to explain it...later due to some reason we decided not too have delivery in this hospital , when i went to hospital and asked for registration cancellation & money return back then staff total refused...they said its not our policy to return back money...i think if we go to hometown there we do not have registration charges..looks like in this hospital(may be other hospitals) charge this feee but when we cancel it they should return it..my money go in vein....dont come here for delivery looks very expensive hospital.... "
1 star,worst hospital think before admitting...! 
4 stars,I had done surgery at Shashwat hospital..its a very good hospital. Rohini mam did my surgery..She is a very good doctor. All the stuffs are too good..Special thanks to Rita mam..She has coordinated everything for me. 
1 star,"If you want to die then come here, I mean it.
It’s the worst hospital in Pune. Dr Karmakar is the director of the hospital and is the most irresponsible person. He has no civic sense and respect for individual. He is not even near to become a doctor.

PLEASE DONT COME HERE. ITS NEW HELL "
2 stars,"Hospital used to be very good in 2014 but downgraged in terms of sevice very badly over a period.Very bad insessible staff ,bad service ,bad response .Only good thing left is some good doctor like Dr Alka /Dr Saraf ,Dr Siddharth Mohair.Visit their clinic.
Pleasr if you really not seeking some downtroden hospital Dont come here. "
2 stars,Doctor not serious about the complaint of patient without basic laboratory tests they are  directly doing procedure charges very high lab tests costing only Rs.700 outside they are charging it 1600. 
1 star,Pick up Calls or remove contact no. from Details 
1 star,Too much costly in comparison to facility provided by hospital. Staffs are not cooperative. Please don't waste your time and money. Please try other hospitals. 
1 star,Horrible service. After finishing test we were told machine ia not working. After that we followed for a days but the machine did not work. All this while we were calling and following up but the staff here was least bothered to tell us anything.Finally were asked for refund which was denied and they asked us to come back after 7 days to collect cheque. I was from mumbai so it was not possible for me to come back. Really horrible service and poor policies and attitude of staff. 
1 star,"Delivery package for private room was28000 and they charge 59000, visitors dr charge me 31000 for 1day when i talk to dr gokhle abt this they told me ur bill is already less it should be minimum70-80000 for normal delivery...worst experience "
4 stars,"Good hospital with good consultants (Doctors) attached to the hospital. Though the hospital is open for 24 hours, check individual Doctor's OPD days and timings with the hospital before visiting. Calling before visiting is recommended. "
1 star,"Pathetic! Whole time Dr. Saraf was into his mobile chit chatting over whatsapp while consulting me. Just like a money making machine, he prescribed some meds after what he calls ""checking"" my ankle and sent me out, all this hardly 2  in minutess. Never seen such a careless doctor! "
1 star,Poor management... Less staff... Illiterate nurses... Nobody is to look after... Dont expect discharge on committed time... Doctors call patient 4 hours befor the operation unnecessarily waste of time... Pathetic experience 
1 star,"Very Much Uncaring &  Negligent attitude by the Doctor,,,,,
I had gone to this famous hospital after a fall from bike, with chest pain,,,, I was x-rayed there,,, One Dr. Saraf just looked the X-ray for a second, and said everything is fine, you have no fracture, and wrote some tablets,,,, but as I had no relief from pain, after  10 days I went to another Doctor with the same X Ray,,, after carefully observing, he told that 2 of my Chest Ribs are fractured and suggested Chest Belt,,,
Due to wrong judgement of the Doctor, I suffered acute pain for several days,,, will never go to this hospital again. "
3 stars,Nice facilities and staff behavior.The doctors were available contrast to some hospital where they come in specific time slot.The only problem was they gave many medicines unnecessarily because we take medicine from there medical shop. 
1 star,"Horrible experience !
They are just fooling people. Doctors don't want patients to be cured at the earliest. They just want you to come again and again. "
4 stars,It's  a good hospital with all types of care 
=======
don't understand why docs are so much after money ??? "
3 stars,"Becoz a hospital needs to be visited to be cured, it’s sad to observe the apathy of how it’s managed. Surely a noble deed of its founders but the noble profession at this level surely needs to ACT upon improvising hygiene and basic amenities for its patients.
There is awareness but possibly the will to do what it takes is missing. "
1 star,"Badddd experience! Do not go here atall!! I am giving a star cuz without that review cannot be written. Then staff is untrained and unprofessional. They do not understand the condition of the patient and yell at them. They have zero sensibility. My relative, who was an icu patient and had undergone a major surgery, was taken over the steel strecher on a very very unsmooth path of stones and pebbles in the hot sun from one building to another. The staff basically doesn't care that they have been employed to look after unwell people! "
1 star,Very bad experience. They dont care about covid patients. Dont have arrangement to keep covid negative people away from positive patients. Doctor staff is not available on time. If there is zero rating then I will give that. 
2 stars,"Very bad hospital... No proper management, Staff is so rude and not aware about the status of Doctor. When we try to ask them when doctor will come, they will just give excuses and tell doctor is in meeting. Also rate is so high as compared to other hospitals (pathology and consultancy) . Try to avoid this hospital if not urgency and go to Dinanath Mangeshkar or Mai Mangeshkar hospital where the management is good and they can Co-ordinate with doctor well. "
4 stars,This is the best hospital in this area of Kothrud Pune. Their hospitality is quite good and staff is well behaved with patients and guardians. The location of hospital is best for any mode of transportation. it is located on main raod. 
1 star,the lady doctor in the casuality department is very rude and arrogant. her way of speaking and attitude hurts. 
5 stars,"Had good experience at gynaecology department. All panel doctors are cooperative and  very helpful and perticularly Dr. Anuja Agashe (gynac), Dr. Natu (paediatrician), Dr. Belsare (anaesthesia). "
1 star,"I had registered for my wifes maternity i had paid 1000/- at the time of registration, they gave me receipt written on it consultation charges no where mentioned its a registration fee.. after registration they showed us packages when me & my wife asked for each column details then they were not able to explain it...later due to some reason we decided not too have delivery in this hospital , when i went to hospital and asked for registration cancellation & money return back then staff total refused...they said its not our policy to return back money...i think if we go to hometown there we do not have registration charges..looks like in this hospital(may be other hospitals) charge this feee but when we cancel it they should return it..my money go in vein....dont come here for delivery looks very expensive hospital.... "
1 star,worst hospital think before admitting...! 
4 stars,I had done surgery at Shashwat hospital..its a very good hospital. Rohini mam did my surgery..She is a very good doctor. All the stuffs are too good..Special thanks to Rita mam..She has coordinated everything for me. 
1 star,"If you want to die then come here, I mean it.
It’s the worst hospital in Pune. Dr Karmakar is the director of the hospital and is the most irresponsible person. He has no civic sense and respect for individual. He is not even near to become a doctor.

PLEASE DONT COME HERE. ITS NEW HELL "
2 stars,"Hospital used to be very good in 2014 but downgraged in terms of sevice very badly over a period.Very bad insessible staff ,bad service ,bad response .Only good thing left is some good doctor like Dr Alka /Dr Saraf ,Dr Siddharth Mohair.Visit their clinic.
Pleasr if you really not seeking some downtroden hospital Dont come here. "
2 stars,Doctor not serious about the complaint of patient without basic laboratory tests they are  directly doing procedure charges very high lab tests costing only Rs.700 outside they are charging it 1600. 
1 star,Pick up Calls or remove contact no. from Details 
1 star,Too much costly in comparison to facility provided by hospital. Staffs are not cooperative. Please don't waste your time and money. Please try other hospitals. 
1 star,Horrible service. After finishing test we were told machine ia not working. After that we followed for a days but the machine did not work. All this while we were calling and following up but the staff here was least bothered to tell us anything.Finally were asked for refund which was denied and they asked us to come back after 7 days to collect cheque. I was from mumbai so it was not possible for me to come back. Really horrible service and poor policies and attitude of staff. 
1 star,"Delivery package for private room was28000 and they charge 59000, visitors dr charge me 31000 for 1day when i talk to dr gokhle abt this they told me ur bill is already less it should be minimum70-80000 for normal delivery...worst experience "
4 stars,"Good hospital with good consultants (Doctors) attached to the hospital. Though the hospital is open for 24 hours, check individual Doctor's OPD days and timings with the hospital before visiting. Calling before visiting is recommended. "
1 star,"Pathetic! Whole time Dr. Saraf was into his mobile chit chatting over whatsapp while consulting me. Just like a money making machine, he prescribed some meds after what he calls ""checking"" my ankle and sent me out, all this hardly 2  in minutess. Never seen such a careless doctor! "
1 star,Poor management... Less staff... Illiterate nurses... Nobody is to look after... Dont expect discharge on committed time... Doctors call patient 4 hours befor the operation unnecessarily waste of time... Pathetic experience 
1 star,"Very Much Uncaring &  Negligent attitude by the Doctor,,,,,
I had gone to this famous hospital after a fall from bike, with chest pain,,,, I was x-rayed there,,, One Dr. Saraf just looked the X-ray for a second, and said everything is fine, you have no fracture, and wrote some tablets,,,, but as I had no relief from pain, after  10 days I went to another Doctor with the same X Ray,,, after carefully observing, he told that 2 of my Chest Ribs are fractured and suggested Chest Belt,,,
Due to wrong judgement of the Doctor, I suffered acute pain for several days,,, will never go to this hospital again. "
3 stars,Nice facilities and staff behavior.The doctors were available contrast to some hospital where they come in specific time slot.The only problem was they gave many medicines unnecessarily because we take medicine from there medical shop. 
1 star,"Horrible experience !
They are just fooling people. Doctors don't want patients to be cured at the earliest. They just want you to come again and again. "
4 stars,It's  a good hospital with all types of care 
>>>>>>> dadef325638232dc406ca53b7d8b40f838d2a09f
1 star,"I’ll never ever come here ever nor would I recommend it to any one .
Extremely unprofessional .
Lacks basic hygiene.
Avoid hospitalisation in this horrible so called hospital.
They just fleece you to no end .
<<<<<<< HEAD
Avoid Avoid Avoid Avoid !! "
4 stars,Best hospitality.good Cleaning Nd good infrastructure.with friendly staff 
1 star,Very bad doctors doctor have no experience bad very bad service 
1 star,Extremely bad service. Unprofessional staff. Pleased avoid this hospital. Especially the diagnostic department for blood tests etc. 
5 stars,Very well equipped hospital Kothrud  it is multi speciality hospital best for cardiac treatment as well diabetic too . 
1 star,"If u want to die then only come... here especially dr.karmarkar... i just hate dat person... ashamed of this hospital..
Paisa lootane ka kaam chalta hai....
Plzz dnt cum here.... plzzz... its humble request for u all,who seems it good.... dont goo... plzzz.. "
1 star,"Very pathetic service, took my baby for treatment on loose motion n vomiting. There was no single doctor available on Sunday afternoon. "
5 stars,"Patients friendly affordable medical care..
Good specialist doctors.
Co operative staff... "
5 stars,Very good hospital and doctors are giving information on time and giving correct guidance 
1 star,Third class experience. Non cooperative nursing staff . Egocentric people 
4 stars,Very nice services doctors are excellent ..staff should be trained more patients friendly ....overall nice 
4 stars,"Hospital at kothrud, Pune. Has pathology n cardio diagnostic departments with both in patient and OPD. Was quite efficient. "
1 star,"Unhygienic, poor and unprofessional services, lack of facilities for caretakers, doctor strongly discourages asking questions about patient’s treatment, prescribe tons of medicines every few hours. "
1 star,Bad experienced with your receptionist and medical staffs..they are not at all cooperative with patients and didnt provide necessary required informations. 
3 stars,There is proper facility and service but not well trained. 3/4th of operations and 78% of patients are been successfull. 
5 stars,Nice and well equipped. Cooperative staff and best Doctors 👍 … 
3 stars,"Staff, nurses were helpful.
Hygiene department needs improvement.
Service can be quicker. "
1 star,Pathetic hospital. Nobody answers call. Even if they do they put it on hold and then disconnect. 
4 stars,Your local medical emergency and planned medical care taker.Surgery and medicine is their strong point with experienced doctors constants and caring staff! 
4 stars,Overall experience was good. 
5 stars,Very nice experience.best hospitality.good doctors nd all helpfully staff... 
5 stars,Very good hospital.very good staff.doctors highly qualified.will definately suggest everyone. 
2 stars,Unhygienic hospital and very high charges. It was CGHS accredited earlier but it is not accredited now. 
=======
Avoid Avoid Avoid Avoid !! "
4 stars,Best hospitality.good Cleaning Nd good infrastructure.with friendly staff 
1 star,Very bad doctors doctor have no experience bad very bad service 
1 star,Extremely bad service. Unprofessional staff. Pleased avoid this hospital. Especially the diagnostic department for blood tests etc. 
5 stars,Very well equipped hospital Kothrud  it is multi speciality hospital best for cardiac treatment as well diabetic too . 
1 star,"If u want to die then only come... here especially dr.karmarkar... i just hate dat person... ashamed of this hospital..
Paisa lootane ka kaam chalta hai....
Plzz dnt cum here.... plzzz... its humble request for u all,who seems it good.... dont goo... plzzz.. "
1 star,"Very pathetic service, took my baby for treatment on loose motion n vomiting. There was no single doctor available on Sunday afternoon. "
5 stars,"Patients friendly affordable medical care..
Good specialist doctors.
Co operative staff... "
5 stars,Very good hospital and doctors are giving information on time and giving correct guidance 
1 star,Third class experience. Non cooperative nursing staff . Egocentric people 
4 stars,Very nice services doctors are excellent ..staff should be trained more patients friendly ....overall nice 
4 stars,"Hospital at kothrud, Pune. Has pathology n cardio diagnostic departments with both in patient and OPD. Was quite efficient. "
1 star,"Unhygienic, poor and unprofessional services, lack of facilities for caretakers, doctor strongly discourages asking questions about patient’s treatment, prescribe tons of medicines every few hours. "
1 star,Bad experienced with your receptionist and medical staffs..they are not at all cooperative with patients and didnt provide necessary required informations. 
3 stars,There is proper facility and service but not well trained. 3/4th of operations and 78% of patients are been successfull. 
