Rating,Review
5 stars,"Dr Parag very good doctor has done my wife surgeory highly successful. Humanitarian person
All staff is attentive and care taking.
Hospitals main motto is at its prime important
Dr Shailesh Deshmukh well behave and care taking "
5 stars,"It is the best for orthopaedic treatment and surgeries. The doctors are experts and qre very helpful. Their distinctive patient care management sets them apart. Be it nursing staff, support staff or the admin, they give utmost importance to your needs. "
5 stars,"Excellent treatment of fracture spine in my 78 year old mother
Minimal invasive spine surgery done using O arm and Navigation
Great Work Dr Ajay kothari and team
I must appreciate he uses all modern technology for best patient outcomes "
5 stars,"My mother had severe back pain in l4-5 spine
Before surgery she can't walk for 10 feets now she is doing her all day to day activities
Dr Ajay kothari gave her second life and infinite hope for her.
All her dreams comes true only because of our god Dr Ajay kothari sir "
5 stars,"Hello all
3 months ago my wife was suffering from Thoracic spine  fracture due to fall
Her bones are very weak and has osteoprois
Post surgery in this complicated case dr ajay kothari did a wonderful job
Post surgery   3 months she is absolutely fine  and is able to sit,stand and walk normaly .all credit goes to Dr ajay kothari and his team .they are really supportive  and excellent team
Many Thanks Dr ajay kothari "
5 stars,"My father age 78 and he was suffering from lumbar canal stenosis he had very severe pain could not even stand and walk
He is  78 years of age and we were very afraid of surgery
However  Dr Ajay Kothari consultant spine surgeon sancheti hospital did a wonderful job of making him alright
Any elderly patients suffering with spinal problems do not keep on suffering there is a cure available for it
thank you sir "
4 stars,Doctors are good but management is worst. The billing section is worst and they want to take money from patients and their family members. They don't understand the pain of family members who visit with patients. …  More
5 stars,"2 months ago Excellent experience to my mother of getting operated for Spine. Highly skilled doctors available to take care, specially Doctor Shailesh Hadgaonkar and his team, they personally take care of my mother.
I definitely recommended for Orthopedic treatment at Sancheti Hospital, specially Spine treatment. "
5 stars,"Hello I'm vikas I'm doing police constable exam preparation
While doing practice my Right knee and calf get injured..
Then my friend suggested Dr Ajay kothari
Dr Ajay kothari cure my problem via medication and exercise, aqua walk therapy
After doing all treatment properly
I clear my
I police bharti ground out off......
May thanks to Dr Ajay kothari sir for given such beautiful treatment "
5 stars,All the services are given good and  patient care was taken is absolutely unbelievable... They follows their words.... Serving patient is to serving God... Thank you so much... 🙏😇 … 
5 stars,Dr Shailesh Hadgaonkar is the best spine specialist in sancheti hospital Pune. We are very happy with his co operative nature .Sir is very knowledgeable 
5 stars,"Best in class orthopaedic hospital in Pune...
I met an accident and got right knee injury, so I took primary treatment in Sancheti Hospital immediately after accident, Dr. Chetan Pradhan gave me necessary treatment and also suggested for a knee hinged brace and told to take MRI Test...
After a week I took MRI Test and found that ACL and MCL had grade 3 tear 😥...

Therefore surgery was planned on 29th of November 2021, before that I had to under go some fitness test, fitness test were clear...

So surgery was done on 29th Nov, surgery was successful and Dr. Parag Sancheti himself did the operation.

I had to stay admit for 3 days, in which there were regular Dr check up. Dr. Parag Sancheti himself used to visit and use to clear all my doubts[ He is such a polite and humble person ].

Apart from that all the staff was very supportive and helpful, they took very good care. Room has all the facilities like TV, AC, Fridge , Cupboard, Canteen was also very hygienic. Mama and Mavshi also used to clean the room twice / thrice a day...

Overall I felt very positive atmosphere in hospital... 👍 "
5 stars,Dr Shailesh Hadgaonkar is the most experienced and best spine surgeon sancheti hoapital pune. My mother is walking well because of sir. She was crippled with leg ain. Now 90% better ..Thank yoy sir. Our all relatives are your patient as well 
1 star,Such a pathetic hospital for all type of patients but specifically for senior citizens. Worst OPD queue management for appointments. We booked appointment at 5.30pm and we had to wait till 7pm. Been here for my mother 3 time post surgery and every time this happens. Co patients said the same thing they also experienced. Everyone some or the other patients relative have fights for this matter. Soon people turn to some other hospitals. 
5 stars,"I had great experience with Sancheti Hospital,Pune. I had gone through k-wire surgery under Dr.warid Altaf.
He is one of the best orthopedic Doctor and I had good experience with him for operation,consultation. "
4 stars,"Annual Health Checkup ..
The hospital has created a very beautiful space within the hospital,neet and clean.

Once you enter here,it gives you a feeling of a VIP lounge,a comfort feeling,takes away your attention that you have entered a hospital

Everything else is just as any other hospitals..

But this lounge is what I found different from other places .. "
5 stars,Dr Shailesh hadgaonkar sir is very nice person and the best . We are happy as he has treated us without surgery 
5 stars,"My father had severe low back with D10-11 vertebral issue 2-3 months ago
He was suffering from infection in spine
We tried to avoid surgery but the problem kept in increasing ..Dr Ajay kothari spine surgeon operated his spine  with robotic technology.and now my father is completely healed of his napunsak infection ...And doing all activities
Nice consultation and treatment by dr ajay sir
I would recommend him for anyone who has spine problems "
5 stars,Dr Shailesh Hadgaonkar sir is the best spine doctor in entire Maharashtra. We are doing fine after spine operation. Thank u 
5 stars,"My mother Mrs Sheela salve underwent minimal invasive key hole spine surgery under Dr Ajay kothari at Sancheti hospital
Superb recovery
She is back to complete normalcy
Great team of Dr Kothari
Strongly recommend for spine problems
Get spine  surgery done without any fear if needed he is the best "
5 stars,"Dr. Parag Sancheti is very good doctor, He is very simple and gentle in his behavior. Patient can freely interact with him, gives sufficient time to the patient to express their health issues. The way he handles the patient is very much impressive.
Also, Thanks to Dr. Sunny Gugale for operating. He is skilful and very efficient surgeon . "
2 stars,"Worst OPD and OT management..Post surgery made us wait for 8 hours to get us a room. Care manager ..Staff all useless nobody helped instead threw shade at us.
Patient was not taken care of and hospitality even of HRs is worse than the attitude. "
3 stars,"Overall everything was good including staff,services and treatment. Only the deposit payment was supposed to be returned within 45days, now it's almost 55 days we have not received the amount yet. "
5 stars,"Superb cervical spine anterior discectomy done
Satisfied and painless after surgery
Dr kothari Ajay spine surgeon  is very skilled surgeon
I did not get any pain and recovery was very quick "
5 stars,"Pain  block is a very novel treatment for chronic problems of lumbar spine I was suffering for a very long time from lumbar Canal stenosis but
with this novel treatment Dr Ajay Kothari spine specialist at Sancheti Hospital Pune cured my problems  completely great support Doc "
5 stars,"I am rajesh Khandelwal I was suffering from L4_L5 lumbar  problem  ,then I visited to Dr. Ajay kothari sir ,Dr. Kothari sir successfully operated on me and now totally relief from problem ,many thanks to Dr. Ajay kothari sir
And sancgeti hospital team "
1 star,"Pathetic money making, business mindset-oriented hospital. They mistreated my daughter without taking proper care or following proper process to treat her right-hand fracture. They are only interested to treat you properly if you agree for surgery, as we opted for conventional method of plaster, Doctor directly applied the plaster without doing the proper bone alignment or doing this under anesthesia.
They were hell bent on doing the surgery. Further there was no post plaster X-Ray done to check if plaster done is correct or not, which clearly shows the utter negligence on part of Sancheti hospital and their only interest is to provide proper treatment if
we agree for the Surgery.
We have experienced this with team of Doctors (Dr. Sandeep Patwardhan, Dr. Atul Patil & Dr. Chaitali).

Their pathetic mismanagement does not end here the list continues... they further added wrong injury details on the report, and when asked for correction, it was done by writing on already printed report.

Worst experience, please avoid at all cost if you want to save yourself from the Trauma at their trauma center and if you want to save your hard-earned money and time. "
5 stars,Very good surgeon. I am 9 months after spine fusion surgery. Completely fine.Dr shailesh Hadgaonkar chief spine surgeon sanvheti hospital is best doctor 
5 stars,"2 months ago my right arm and hand got paralyzed because of nerve compression In cervical spine..was not sure it will work again
Then i met Dr Ajay kothari sir .... God sent person who cured it completely without surgery.
With proper exercises and posture correction
He also suggested a good pillow "
1 star,Pathetic doctors on weekends. They sent me to spine brain specialist for leg pain. There were two spine specialist one was intern I guess. Both of them had no idea about basic leg muscles pain treatment. The so called sr spine specialist …  More
2 stars,Too much expensive. I had knee injury but doctor told me to have xray and MRI report. MRI costing is 8000/- which is not affordable and  they already takes the consultation fees of 750/- xray 500 and did not provide any medication unless and until you gave them MRI report so it was a little bad experience because I had wasted my 1150/- but did not get any treatment . Even though it takes too much time till you get your turn management is too slow 
1 star,Visit this hospital only if you wish to waste your valuable time.... They give appointment of 2 pm and you will be taken for consultation of doctor after 5.30 pm.... They don't understand the value of other's time.... What is the use of giving appointment to people.... Useless Hospital 
5 stars,"I had great experience with Dr Ajay kothari sir as he treted me when i was suffering with severe left side spine pain at 2 years ago that time i couldnot walk at all and had no control on mobility...finaly we went to dr ajay kothari sir clinic and he treated my severe spine pain  and done mijimal invasive TLIF operation and finally im back to my normallifestyle

Many thanks to dr ajay kothari sir "
5 stars,"My name is Sharad Patil from jalgaon
My wife who is 46years old had a large slip disc in lumbar spine
We were afraid to get operated
Because thr pain increaed so much we got operated by Dr Ajay kothari  minimally invasive key hole endoscopy surgery for spine
She was made to walk immediately after surgery
Best recovery "
1 star,"Done surgery of my wife Meghna Joshi they forget to remove one stich and due to that got septic and went to checkup still they said no issue  and nothing to worry , went to another doctor for the same and got treated for infection "
1 star,"Worst experience at OPD. Dr. Altaf have no time to attend the patient. He is just going one cabi to other. No one see why patient come for follow up. Last attended doctors remark.
No use of prior appointment.
They charge full fees but no importance to patient.
Try to take complaint number but Miss Mona is not bothered.Just hang up the Phone.

J "
5 stars,"Very honest and noble doctor Dr Ajay kothari
He cured my cervical and lumbar spine slip disc "
1 star,"Very fraudulent service.  I will give zero rating for this hospital, giving any presidential award to the owner of this hospital is worthless.  Lootere Hospital is a hospital that steals money.  Muah May Ram and Bagal May.  Knives are traded here.  The owner of this hospital is the father of the organization that takes the money.  There is little to say.  In the end it will say fraudulent hospital system.Worst administration and billing staff
Unnecessary they hold patient for discharge day for including billing for that day.Not recommendated as very time consuming and costly also.A hospital that extorts money by talking. "
4 stars,"Decent hospital for medical services, there are two patients in each room. They provide only breakfast here, Lunch and dinner is from patient's pocket. "
5 stars,"My mother  had severe neck and mid  back  pain & and not doing any moments of neck secondary to Arthritis of spine
We tried many medicines physio etc but it didn't work …  More"
1 star,"Dr Waygaonkar is the worst consultant we came across all hospitals in Pune related to ortho speciality. My brother Mr Abhishek Taur was not consulted well due to which he suffered a permanent deformity of his right hand little finger.
Because he provided a wrong splinting method for his mallet finger. Also while my brother tried to ask for specific ways to use the splint he made fun of his question and was disrespectful "
3 stars,"Sharing Pros and Cons based on my recent experience for my mom’s hip surgery.

Pros:
- Best Orthopaedics in Pune specially if you are looking for senior citizen or accident cases
- All testing facilities inside hospital so you dont have to run around for tests
- Charges are slightly lower compared to other big hospitals in Pune
- Admission and Emergency room staff was well trained and courteous

Cons:
- Rooms and toilets will remind you of government hospitals (even private/deluxe ones)
- General Security and admin is also like government hospitals. Visitor pass is only for name and relatives are always crowding the rooms and corridors. Staff and security is least bothered about it.
- Its a teaching hospital so be ready for interns junior doctors flocking over your patient all the time. My mom had a terrible experience with all the interns (read spectators) discussing her surgery loudly in OT as she was not given full anaesthesia and could hear loud conversations throughout her surgery.
- Attendant (mama/maushi) team is always understaffed hence causing inconvenience to patients
- Physiotherapist are usually juniors and new doctors hence don’t count on them.
- All medicines and equipments are sold at high prices so better buy/rent from outside if you can
- Patient meals come from canteen and are nowhere close to healthy/nutritious
- Poorly designed building for wheelchairs, stretchers movement causing pain and inconvenience to patient. Its close to impossible to take a wheelchair or stretcher bound patient for some tests (bone density in my case)
- Its been 15+ days since discharge and I am still waiting for my refund of security deposit "
1 star,Not recommendated as very time consuming and costly also. I plan to admit my mom for operation so i reach hospital morning 10 and after so much test and procedure i got room at 11 pm night. And till the time me and my mom seated in …  More
1 star,Please do not visit it's OPD if you value your time. Reay disappointed with Doctors approach towards OPD patients who are even taking appointment one to two weeks in advance. 
5 stars,"Dr Shailesh Hadgaonkarv is a very nice
person and very good doctor. We are happy after spinal operation from the best

Thank you sir "
5 stars,My wife is doing fine after spine surgery. Dr Shailesh hadgaonkar sir is the best person great surgeon . I am very fine and happy 
5 stars,Staff is very supportive. They took care of all the stuff. I will always recommend Sancheti for anyone having Orthopaedic issues. 
1 star,"The Doctor @Atul Patil yes very good but, the hospital and Administration management are very poor and pathetic, there is no proper guidance in there OPD for follow up consultation, ther some of staff are not at all cooperative, there admin …  More"
1 star,Your staff is more involved in social media entertainment than attending or addressing a patient in emergency...this is your nagar road branch...radiology dept staff …  More
1 star,"Non supporting hospital , we have not gate any support from security team and they are always in argument mode we are patient and come for operation but they are not treat good as with relatives "
5 stars,"Best hospitals for orthopaedic issues, Visited for nerv block treatment for my mother, good experience with specialist doctors as well as cooperative staff...Thanks Team Sancheti "
1 star,"My father posted for an Ot today i.e.on 8/11/22 in the afternoon but when we reached here in the morning , they are saying sorry as private  rooms are not available...pathetic ...ot charges taken as per private room and they are offering us …  More"
5 stars,"Last 5 Year I am Suffering From Low Back pain  And Knee Pain Taking Medicine From Other Doctors But Still Pain Continue,
Ajay Kothari Dr help me and make it better and best part is only with exercises "
1 star,"Pathetic queue management have come at 10:am and still waiting till 1:20,there is no coordination,queues are skipped based on any known connection "
