Rating,Review
5 stars,"My mother was suffering from high fever and sewering and loose motions.. We found only Lopmudra hospital hospital is opened for 24/7.
We admitted to hospital and all the doctors and staff were very kind and helpful.. sisters and doctors were available 24/7.. Gastroenterologiest Dr awdut is very good and kind doctor.
Moreover Miss Aishwarya Mahale (senior customer care executive) is very kind and helpful. Thanks to her for understanding the needs of patients .. you should definitely visit for good treatment as it feels just like family. "
5 stars,Clean and hygienic best suitable for all patients 
5 stars,Bhai ekdam number one Accident Hospital 24*7 Open at Pashan 
5 stars,"Changle Hospital Aahe
1 number services and staff "
5 stars,"Baut acha hospital aur samjadar log hai
All the facilities are available.. "
5 stars,Baut hi badiya hospital hai 
5 stars,veri nais and amazing hospital 
5 stars,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
4 stars,None
5 stars,None
4 stars,None
5 stars,None
4 stars,None
5 stars,None
3 stars,None
5 stars,None
3 stars,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
