Rating,Review
5 stars,Wonderful experience with welfare Hospital . Dr.Sadiq khan & Dr Ranjeet Meher is a wonderful physician & the staff is always helpful and kind. 
5 stars,"Thank you so much for all doctors to attend my patient and feel comfortable to me
I came from out side of maharshtra they given all facility to me
Thanka again "
5 stars,Very well managed hospital with competent & compassionate health professionals… keep it up 
5 stars,Best service ever........all staffs are professional......... doctors provide best treatment 
5 stars,"One of the best hospital
Dr sadique save my patient life
God bless you doctor and team
Thanks welfare "
5 stars,"Thanks to all staff and Dr Sadique
And gynec team for handle my first bro of my family and help to make us happy "
5 stars,"Thanks dr sadique and All staff
For take care of me in very crucial condition
Allah bless you
Best of luck for your future
Thanks again "
5 stars,"Thank you so much for all doctors and staff do deliver my sweeto in our family
Where all doctors refuse for normal delivry they did it very smoothly
And all thanks for specialist "
1 star,"The worst hospital ever. staff's are lack of knowledge, they will kill you. "
5 stars,"One of the best hospital ever seen, well discipline staff due to Dr Sana, magical treatment from Dr Khan Sadique, best wishes to all staff
Thanks
Regards
Abdul "
5 stars,Excellent hospital and staff is very caring . 
5 stars,I recommend everyone here for easy access to emergency services. Dr. Sadique's availability at every needy hour makes patients comfortable n relieved. 
5 stars,Thnku welfare hospital for given me this presious gift. After 6yrs of infertility. I glad to thnks from bottom of my heart to whole team of welfare hospital. 
5 stars,"Thank you so much to heal my brother wound
It was not curable said by Many doctor's
But Dr sadique and surgeons team are very good
Thank you so much "
5 stars,Thank you so much welfare hospital for kind support to deliver a super pricious family member for us 
1 star,"Bad comletely bad Dr. Experience totally bad
Charging extra money looting money only they have work looting money Dr. Don't have enough knowledge Dr. Sadique . "
5 stars,"Best hospital
Nice staff
Friendly environment
Thank you so much "
5 stars,"Thank you so much for kind support to treat my patient
God bless you "
5 stars,"Thanx to all staff and doctors
homly feeling
good care
tx "
5 stars,Thank you so much for all staff thanks to Dr shehnaz to delivered a cute female baby 
1 star,"it's the worst experience since I was in India. they are very dirty, that's the house of mosquitoes they made me a false report to keep my brother in the hospital. Wait i will send you my lawyer in a few days be patient "
5 stars,outstanding care or service......one of the best hospital...in Kondhwa... 
5 stars,Nice hospital..Very previous Service towards patients and caring nature of staff ..happy with the service 
5 stars,"A very good Hospital ...
doctors are very kind and humble...
Near to Kondwa bus station..
Affordable charges ...
Very good services and staff ..
Thanks... "
5 stars,Thx you welfare hospital to delivered peashieas baby of my family thx Dr sadique and gainec teem 
5 stars,Never thought had a cure for my cellulites.But Dr Khans hands have magic...Being a diabetic patient was suffering from long time.A big thank to Dr Khan and his team . 
5 stars,Really a good experience in the hospital...i visited twice really gd service towards patients.. 
5 stars,"One of the best hospital ever
Nice service
Good environment "
5 stars,"Nice hospital
Good environment
Thanks to Dr staff and management "
5 stars,Very good 
5 stars,"Good infrastructure,supporting staff, thanks to Dr. Sadik and good management. Thanks for caring my patients. "
5 stars,"Thanks doctor staff and all team
I got satisfactory treatment and services
Thanks "
5 stars,"Committed and dedicated staff, yet very affordable rates. "
5 stars,Thank you Dr sadique for helping us 
5 stars,"Thanks welfare to cure my patient
Thanks to doctors staff and management to fulfill my needs of my patient
Thanks again "
5 stars,All doctors and staff good in nature....😊😊😊 … 
5 stars,Dr. Sadique treat patients like family .. staff are friendly tooo... 
1 star,One of the worst experiences I have ever had and the most ignorant staff I've ever met please take your dear and near ones to a better place. 
5 stars,Thank you so much All staff and doctors to cure my patient 
5 stars,"Great guys
Familiar enviorment
Thankz doctors staff and medical "
1 star,Just for mild stomach pain... Dr. Sana gave medicine which lead to miscarriage 
5 stars,"best service
help to handle me and my relatives
thanks to doctors and staff "
2 stars,Lack of facility and staff management is very poor quality 
5 stars,"Thanks to treat my sister
In midnight
She was suffering from chest pain
Now she is cure From everything
Thanks "
5 stars,The best hospital nice service thank you so 
5 stars,"Gud service
Thanks Dr Khan and team "
5 stars,"Thank you so much
All team of doctor "
5 stars,great hands to take care of my patient 
5 stars,"Best hospital ever
Thanks to all team "
1 star,Good hospital nice treatment..... 
5 stars,Great Hospital and Good Doctors 
5 stars,Best of it's kind. 
5 stars,Good hospital easy to approach 
5 stars,"Good team work
Thank you for everything "
5 stars,Very helpful and friendly.... 
5 stars,Great treatment and good staff 
5 stars,Very good hospital 
5 stars,Supportivr staff and dr.... 
5 stars,Dr . I. S. Patel 
5 stars,Who I am 🤣 … 
5 stars,Best hospital 
5 stars,Nice hospital 
5 stars,Nice hospital 
5 stars,Nice Hospital 
5 stars,"Ma sha Allah Dr Sadique is a best Doctor ,experience is good.
Staff is also active
Meri dua hai k Dr Sadique k zariye Allah tala sabhi logo ko shifa de "
1 star,"##Jisko apna family Membar pyara ho vo is hospital me kabhi na laye petiont ko...
##Petiont ki family ne qutione kiye toh (police100) ki dhamki dete he Doctor...
Koi sidhi baat nahi karta Sttaf toh bohot laparvah he..
Vo log petiont ki sidhe se dekhbhal nahi karte..
Koi responsible person nahi he hospital me..
##Doctor toh kabhi time pe nahi hote hospital me..
##Ramadan me namaz petiont ke jaan se jyada pyari he Doctor  ke liye, raat me bhi koi dr. Available nahi hote...
##Jumma ke din koi dr petiont ko dekhne nahi aata..
##Me 1 week hospital me thi...
Vaha special room ke naam pe lootte he petiont ko...
##Ac ki vajhase gale me infection huva he mujhe 102 fever huva tha...
##Medical vala hi reception pe hota he aur wardboy ka bhi kaam karta he...
##Jo hume taqlif huvi vo aap sub ko na ho yahi dua he allah se...
##Mera kaam tha aap sub ko aaina dikhana...
Aage aap ki marjhi...
Bass Dua me yaad rakhiye..
Allah Haffiz "
5 stars,"Baht accha hospital hai,treatment is best, dr
Sadique bahut acche se bat kerte hai,service baht acchi hai,staff bhi,best hospital "
1 star,"Staff was good. but dr.sadique khan was not good for staff and patients.
Dr.sadique khan se ilaj se accha hai kuch hai hum kisi govt hospital se ilaj se wai wai. "
5 stars,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
1 star,None
1 star,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
4 stars,None
1 star,None
5 stars,None
5 stars,None
5 stars,None
1 star,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
1 star,None
5 stars,None
5 stars,None
1 star,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
1 star,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
1 star,None
5 stars,None
1 star,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
4 stars,None
4 stars,None
