<<<<<<< HEAD
5 stars,"Went here for my booster dose of Covid vaccination the other day and sister Charu administered the same most efficiently.  Have never taken an intramuscular injection that hurt so less. Really, our healthcare system would collapse in a day if it wasn't for such efficient and hardworking nursing staff!! Also the duty doctor n the people at the reception were most helpful and courteous making the experience of the visit much better 😀 👍- Dr. Meherzad Boomla "
1 star,"I went here to get the booster dose of the COVID-19 vaccine on December 11, 2022, and my experience was horrible. First, the nursing staff overcharged for the vaccine and provided no receipt. Second, they did not record that the vaccine had been administered, as a result of which, the certificate on CoWIN portal was not generated even two weeks later. Thirdly, when I went to enquire about the certificate, the nurse blatantly lied that she had not administered the vaccine and instead of taking action, Dr. Kunal Oswal defended her saying she was new.
Ultimately, the certificate was generated, but such poor service and lack of management does not translate into healthcare. "
5 stars,"Parasmani hospital is very good. My child has hand fracture i come here and admitted.Doctors,nurses and support staff is very good and they care a lot about patients. I recommend this for every one. "
5 stars,The services that I receive from paarasmani hospital is excellent. Dr. Kunal oswal and the staff are friendly and ensure that I am properly informed about my health and care. I would have no qualms in recommending them to friendly and friends. 
5 stars,"I was at this facility to take my second COVAXIN. From appointment to vaccination it was a very smooth process and the staff was knowledgeable, helpful and caring. Facility was very clean and organized. "
5 stars,"I have recently had a stay at PARASMANI Hospital, Hadapsar,Pune – a new experience for me. I am very thankful for the dedicated professional and hard-working staff at the hospital.
I watched the cleaners working hard to keep the wards clean and free from infections .
Dr Kunal Oswal and his team of doctors are highly experienced and professional.The hospital specializes in various kinds of surgeries.
Had a fantastic feel at home experience recently when I was admitted at his PARASMANI Hospital 😊🙏 .I thank Dr Oswal sir and his staff from all my heart for doing this exemplary service to the human race, God bless you all 😇 "
2 stars,"Good setup and clean. However not a great experience on vaccination. Bureaucracy at its core on not wanting to enter data on cowin. Said that they will only enter data at the end of the day. This leads to errors and issues for people but they were least bothered. After a lot of request they agreed and it literally took 30 seconds for the person who was otherwise sitting idle.

Sad to see that they will choose to sit idle and let data entry work pile up, but not do it as people get vaccinated. Didn't expect this from an otherwise good setup. "
5 stars,"Very good atmosphere, cleaned and staffs are also very nice.
Doctor is super and very helpful "
5 stars,"Great doctor very down to earth staff too very co operative....
Will surely recommend for others "
5 stars,My over all experience with this hopital was good. Best surgen Mr Kunal Oswal and his staffs and Nurses all were very co operative had a great experience 
5 stars,Very professional. Good. My dad 67 took his 1st dose and me and my wife took booster dose. Friendly environment. 
1 star,Worst Hospital. My friend admitted to this hospital after he met with an accident. They charged him 6k for first aid(Attended by Nurse/Brother). There should be minus star option. 
5 stars,"Appropriate treatment.. Dr oswal sir, dr oswal madam both are really helpful..Very nice hospital.. Clean setup..hospital staff is very cooperative 🌹 … "
5 stars,We visited the hospital for the first vaccination dose for our younger daughter. Booked the slot through Cowin app. This was out first visit to Paarasmani Hospital. Have to mention that the entire process was extremely smooth and well handled by the hospital staff. Would definitely give a thumbs up!  A big Thank you to everyone who assisted us. 
5 stars,Very nice hospital. The team is very good and cooperative. Thanks! 
5 stars,Pleasant and cooperative staff excellent cleaning and prompt services   Highly experienced Dr and strongly recommend 
5 stars,Very professional and caring service. I got my booster dose vaccine done here within minutes. I would really recommend this hospital for all services. 
5 stars,"Hospital staff was very cooperative, COVOVAX vaccine for my daughter was not available anywhere in India. They called us as soon as it was available with them. Staff behaved very politely and the service was smooth and quick. It was a hassle-free experience at the hospital "
5 stars,"Very good experience. Friendly staff, cleanliness, and proper care helps in speedy recovery. "
5 stars,One of my best experience in Parasmani hospital. Thanks for the co-operation with my patient. 
1 star,"Don't go for vaccination here. We booked vaccine through Arogya Setu in this Hospital. After driving 5 km to this hospital, they said vaccine is not available. Very rude staff and mismanagement of vaccination app.
If you want to waste your time book vaccination in this hospital. "
5 stars,"Very good doctor and staff.
Every time clear surface, and clever doctor and all of his staff "
5 stars,It was really smooth experience for second dose of covaxin for my son conducted by the sister(nurse)  by Ms.Charu working at parasmani hospital.I recommend everyone to go for vaccination at this center 
5 stars,We took the precaution dose of Covishield at the hospital. The arrangement was smooth and the staff were very helpful. The injection was administered was so smooth that we didn't even feel it. Great job. I would recommend all to avail the vaccination facility at this hospital. 
5 stars,He is very good doctor .. he treated my father and filled in confidence in our family.. 
>>>>>>> dadef325638232dc406ca53b7d8b40f838d2a09f
1 star,"Irresponsible & poor management.
Went there for taking covid booster shot. I was shocked to see that the receptionist guy only took the injection. After payment he directed me to doctor's room and asked me to unbutton the shirt & show upper arm. I was shocked & surprised to notice that the receptionist was administering the injection. By the time I said not to take, he gave the injection. Vaccination status is not yet updated in my Arogyasetu app. I am really afraid after taking shot from such unqualified persons.

As a reply to hospital's comment -
<<<<<<< HEAD
I got the vaccination certificate but many days after my injection. If you look at the comments, you can see there are many who faced similar delay. I would request hospital management to fix the server at the earliest. If the receptionist is a qualified GNM, then why was he not in uniform? Also in my  vaccination certificate, a different perosn's name is given against the person who administered the injection. why is it so? "
5 stars,Hospital is too good.Dr and all staff is very kind and co-operative.. 
1 star,"Pathetic service and totally unorganized set of
People. Mistake to be there for the vaccination. After request also, invoice for payment for vaccine not issued. To recognize who has paid or not , they will stamp on your hand “Paid”.  Doctor present said that she will issue the invoice next day as there are too many people and they were not ready to handle. In short, go for some other place as such places may be risk for getting the right vaccine amid all chaos. I had specifically ensured to ask to see/check the bottle of vaccine with expiry date and you should do so while at this place. "
5 stars,Had a great experience taking covishild booster for my wife. Clinic is clean and well maintained. It has also has proper waiting space. 
5 stars,Very polite and helping staff. Neat & clean place. 
5 stars,Extremely courteous staff and great doctors!! The hospital follows up with you to extend help. The cleanliness in the hospital is really excellent. You get quick service from the staff. I really recommend this hospital for your needs. 
5 stars,"We visited this hospital for Covishield vaccination. Staff were friendly, cooperative and very helpful. It was a great experience and would recommend all to visit this hospital for Covid vaccination or for other relevant requirement as appropriate. Great experience overall. "
5 stars,I have taken covishild vaccine booster dose at Parasmani hospital along with my wife and mother. The arrangement of giving token and registration is very smooth. Hospital staff is very supportive and helpful. 
5 stars,Service was really nice and booster doses are also available here 
1 star,"Pathetic staff. You take Booster dose for which there is no rush at all and these folks take their sweet time to send the data on Cowin app. So you would have taken the dose but officially it would still not show up.

Avoid these Chors "
5 stars,"Did my son's (14+ yrs) covid vaccination today at Parasmani Hospital.  Very friendly staff. My son was too scared to take the vaccine. Mr Harshavardhan administered the vaccine, and my son didn't feel it at all. Thanks to the Mr Harshavardhan and staff of Parasmani Hospital. "
=======
I got the vaccination certificate but many days after my injection. If you look at the comments, you can see there are many who faced similar delay. I would request hospital management to fix the server at the earliest. If the receptionist is a qualified GNM, then why was he not in uniform? Also in my  vaccination certificate, a different perosn's name is given against the person who administered the injection. why is it so? "
5 stars,Hospital is too good.Dr and all staff is very kind and co-operative.. 
1 star,"Pathetic service and totally unorganized set of
People. Mistake to be there for the vaccination. After request also, invoice for payment for vaccine not issued. To recognize who has paid or not , they will stamp on your hand “Paid”.  Doctor present said that she will issue the invoice next day as there are too many people and they were not ready to handle. In short, go for some other place as such places may be risk for getting the right vaccine amid all chaos. I had specifically ensured to ask to see/check the bottle of vaccine with expiry date and you should do so while at this place. "
5 stars,Had a great experience taking covishild booster for my wife. Clinic is clean and well maintained. It has also has proper waiting space. 
5 stars,Very polite and helping staff. Neat & clean place. 
5 stars,Extremely courteous staff and great doctors!! The hospital follows up with you to extend help. The cleanliness in the hospital is really excellent. You get quick service from the staff. I really recommend this hospital for your needs. 
5 stars,"We visited this hospital for Covishield vaccination. Staff were friendly, cooperative and very helpful. It was a great experience and would recommend all to visit this hospital for Covid vaccination or for other relevant requirement as appropriate. Great experience overall. "
5 stars,I have taken covishild vaccine booster dose at Parasmani hospital along with my wife and mother. The arrangement of giving token and registration is very smooth. Hospital staff is very supportive and helpful. 
5 stars,Service was really nice and booster doses are also available here 
1 star,"Pathetic staff. You take Booster dose for which there is no rush at all and these folks take their sweet time to send the data on Cowin app. So you would have taken the dose but officially it would still not show up.

Avoid these Chors "
5 stars,"Did my son's (14+ yrs) covid vaccination today at Parasmani Hospital.  Very friendly staff. My son was too scared to take the vaccine. Mr Harshavardhan administered the vaccine, and my son didn't feel it at all. Thanks to the Mr Harshavardhan and staff of Parasmani Hospital. "
>>>>>>> dadef325638232dc406ca53b7d8b40f838d2a09f
5 stars,"my father age 72 years had surgery.
Nice work done by team Dr Kunal Oswal.
Good infrastructure and best healthcare facilities, neat and clean rooms, timely housekeeping service, attentive nursing staff.
The best one was marning prayers...
Overall 100 out of 100.
<<<<<<< HEAD
Thank you Team Parasmani for all this "
5 stars,"Me and my entire family (spouse, daughter and my Bua ji) all got vaccinated from this hospital. It was an hassle free experience, kudos to the staff for for making each of my visits for vaccination an trouble free, hassle free and enjoyable experience. Thank you once again each and everyone of you at Parasmani Hospital. "
5 stars,"Thank you for the fast service.
Nice service. Will definitely visit again and recommend to others. "
5 stars,"All staff and doctors are well, hospitals weathers are awesome "
1 star,I went for paid COVID vaccination yesterday. After vaccination I didn't receive sms. I checked on cowin site my vaccination status was not updated. I called center many times and asked to update status as I need the certificate in office but they said they will update. Really disgusting and third class service. Please don't go to this hospital. 
4 stars,Fast response for covishield vaccination! Good 
5 stars,"Pleasant Experience, Cleanliness, very friendly staff and an understanding and always smiling Doctor- Dr. Oswal. Would definitely recommend my friends and family. "
5 stars,"I went to the Paarasmani Hospital .
Hospital is clean and hygienic and Hospital staff is very nice . Special Thanks to Dr Kunal oswal sir and Dr Nivedita mam . Wonderful management for Vaccination ... "
5 stars,Paarasmani hospital good facility and expert staff like service 
5 stars,Very clean n nice hospital. Staffs are polite n supportive. Had booster dose here. 
5 stars,Went for Covid vaccine and it was awesome. The staff so friendly and everything was organised. Thanks everyone for making it hassle-free! Kudos! 
5 stars,"Best place, best doctors, best staff, best care! "
5 stars,"I m very very happy for ur best staff service,cleanness of Your Hospital I surely refer this hospital to my friends and relatives "
5 stars,Very nice Doctor and He is very talent 😊👍 … 
5 stars,Great experience as a first time i barely waited to be helped when I checked in the staff and Doctor  were all they  very  friendly and helpful .I especially loved how really took his time to explain good experience .🙏 … 
5 stars,Very  much helpful staff .hospital is clean .They called up as soon as vaccine was available. 
5 stars,Staff Is Very Supportive & Doc is very Experienced. 
5 stars,It was surprise to see such a nice hospital on Hadapsar road. Extremely neat clean and excellent staff. Highly recommended 
5 stars,Very nice hospital. Staff very courteous and helpful. 
5 stars,"Hospital is very clean, staff is polit sister friendsly . hospital atmosphere for children good "
5 stars,"Good experience, came here to take booster dose of vaccine. Liked the service. "
5 stars,Sisters and staff are very helping. They sort out the matter very easily. Hospital is very clean. 
5 stars,Very neat and clean Hospital. Hospitality is excellent and doctors are kind and helpful. Had a very good experience 
1 star,"Worst , these people don't value  our time  , we went for our vaccination 2nd dose and our time slot was 11-1 , they made us wait evn after 1 and vaccination wasn't done , on asking they kept insisting tht our doctors are busy attending other patients,  Payment for vaccination was taken and then too they made us wait for 1 hour ,  PS : worst experience, please don't come here for vaccination "
5 stars,All the staff at Parasmani Hospital are good and I loved it and I got vaccinated 
5 stars,Good & friendly staff. Clean atmosphere. Located just inside main road so easy to reach. 
5 stars,Best staff experience while vaccination. 
5 stars,I got my vaccination from Paarasmani Hospital and it was really nice. 
5 stars,"Good Service, Nice And Fast Treatment with Doctors with Golden Heart "
5 stars,Very good service and care. Very very homely too. 
5 stars,"Smooth procedure easy to access.
Medical staff is professional and caring. "
5 stars,Excellent  atmosphere. Dr kunal dr nivedita team excellent  coordination. Patient returns home with pleasant face.. Keep it up.. 
5 stars,Had booster dose today. Process is smooth here.nice work and nice hospital 
4 stars,Good care in hospital and staff is good 
5 stars,"Attendence is very nice. All staff is doing best job
Dr.Oswal treated very nicely and explain all things. "
5 stars,Service was quick and staff was cooperative. 
5 stars,Hospitality and staff are very cooperative and frendly 
5 stars,Good hygenic place with cooperative staff 
5 stars,Had been here for vaccination. It took hardly 10mins. The people are very friendly here. 
5 stars,"Fast and friendly, came here for covid booster shot, available in abundance, slot booking is not required for now. "
5 stars,Very fast service for bosster shot. Polite staff 
4 stars,Very supportive staff....I got vaccination here....must go and take vaccination here 
5 stars,Nice hospital and best services 
5 stars,Quick and good covid vaccination services. Also open on sunday! 
5 stars,Great neat and clean hospital with excellent staff. It was a great surprise. Thanks 
5 stars,Nice service but pls carry exact cash amount to pay or gpay . 
5 stars,"Great hospitality, nominal price of vaccination, overall nice satisfactory exlerience "
5 stars,Helpful and polite staff...Hospital is very clean with efficient and smooth processing 
5 stars,"Visited for vaccination
Nicely organised
Very good staff "
5 stars,Awesome experience. Helpful staff. Very clean 
5 stars,"Had a good time getting the booster dose, efficient and clean environment "
5 stars,Very good center for Vaccination quick in quick out 
5 stars,Excellent care. Super fast service. 
5 stars,Thanks for the fast response … kind staff 
5 stars,Excellent and clean hospital 
5 stars,"Excellent service, impeccably clean and a very good team. Keep it up "
5 stars,Highly recommended for fissure problem.. 
5 stars,"Good experience for Covid vaccination, professional arrangements. "
5 stars,Excellent team .patient friendly. 
5 stars,Very nice and caring Hospital and cooperative staff 
1 star,Third class very cheap indiscipline crazy hospital no system nothing staff is quarrelling in front of patient😡😡😡😠😤 … 
5 stars,"Good center for Covid vaccine
Quick in quick out ! "
5 stars,Very cooperative staff. Very polite and professional. 
5 stars,Best hospital for hadapsar. 
5 stars,Real quick and made us feel comfortable.Excellent job 
5 stars,Excellent service and very helpful and cheerful staff. 
5 stars,A very good experience. Hygienic and very helpful staff. 
5 stars,The staff is so friendly and organised. Thanks everyone. 
5 stars,"Excellent hospitality and nice,fast Service "
5 stars,Receptionist are very frankly. Good service. 
5 stars,Quick service for vaccination nice hospital 
5 stars,Excellent team Work. 
5 stars,"No waiting time, good service "
4 stars,really good 
5 stars,Good vaccination experience 
5 stars,Clean and hassle free hospital 
5 stars,Nice and clean hospital 
5 stars,Good and Hazel free service 
5 stars,Excellent service 
3 stars,Good hospital ... 
5 stars,"Best Surgeon
Clean & Nice ambience "
5 stars,Good and fast service 
5 stars,Very Cooperative and helpful staff 
4 stars,Good experience 
5 stars,Kind staff 
5 stars,"Good housekeeping,supportive staff "
5 stars,Service is very fast and good 
5 stars,Hospital service is very good 
5 stars,👍👍 … 
1 star,Worst place for vaccination. 
5 stars,Small hospital with friendly staff 
5 stars,Good service thank you 
5 stars,Good service thank you 
5 stars,Polite and carring staff 
5 stars,Good service. 
5 stars,Good service and staff is good 
5 stars,Services are good. 
5 stars,Good 
3 stars,Good service 
5 stars,Good service. 
5 stars,Excellent service 
5 stars,Excellent! 
5 stars,Good service 
5 stars,Good service 
5 stars,Dr.Kunal Oswal and Dr. Bansode are knowledgeable and very professional. 
5 stars,"Had vaccine here,Fast service, Nice and cooperative staff. "
5 stars,Good team work! 
5 stars,"Good experience, cooperative staff. "
5 stars,Had a great experience....Such a Nice N helping Staff....👍👍 … 
5 stars,Pragati Ravindra Pathare admitted on 25th operation done on 26th doctor did the operation very well staff is good cleanliness is good 
5 stars,"Aadik sonawane hospital is clean nd
service is very good "
5 stars,"Excellent surgeon Dr. Kunal and his team, quality hospital with good facilities, all within our reach "
5 stars,Hospitalchi seva hi atyant Chan ahe aani mi ya seve baddal atyant prasanna ahe thank you Dr Oswal Sir 
5 stars,Khup chan ahe service khup chan ahe 
5 stars,All are cooperative. Doctor Nurse Brother understands everything. 
5 stars,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
4 stars,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
1 star,None
5 stars,None
5 stars,None
5 stars,None
4 stars,None
2 stars,None
5 stars,None
5 stars,None
5 stars,None
4 stars,None
5 stars,None
4 stars,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
4 stars,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
4 stars,None
4 stars,None
5 stars,None
4 stars,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
4 stars,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
4 stars,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
=======
Thank you Team Parasmani for all this "
5 stars,"Me and my entire family (spouse, daughter and my Bua ji) all got vaccinated from this hospital. It was an hassle free experience, kudos to the staff for for making each of my visits for vaccination an trouble free, hassle free and enjoyable experience. Thank you once again each and everyone of you at Parasmani Hospital. "
5 stars,"Thank you for the fast service.
Nice service. Will definitely visit again and recommend to others. "
5 stars,"All staff and doctors are well, hospitals weathers are awesome "
1 star,I went for paid COVID vaccination yesterday. After vaccination I didn't receive sms. I checked on cowin site my vaccination status was not updated. I called center many times and asked to update status as I need the certificate in office but they said they will update. Really disgusting and third class service. Please don't go to this hospital. 
4 stars,Fast response for covishield vaccination! Good 
5 stars,"Pleasant Experience, Cleanliness, very friendly staff and an understanding and always smiling Doctor- Dr. Oswal. Would definitely recommend my friends and family. "
5 stars,"I went to the Paarasmani Hospital .
Hospital is clean and hygienic and Hospital staff is very nice . Special Thanks to Dr Kunal oswal sir and Dr Nivedita mam . Wonderful management for Vaccination ... "
5 stars,Paarasmani hospital good facility and expert staff like service 
5 stars,Very clean n nice hospital. Staffs are polite n supportive. Had booster dose here. 
5 stars,Went for Covid vaccine and it was awesome. The staff so friendly and everything was organised. Thanks everyone for making it hassle-free! Kudos! 
5 stars,"Best place, best doctors, best staff, best care! "
5 stars,"I m very very happy for ur best staff service,cleanness of Your Hospital I surely refer this hospital to my friends and relatives "
5 stars,Very nice Doctor and He is very talent 😊👍 … 
5 stars,Great experience as a first time i barely waited to be helped when I checked in the staff and Doctor  were all they  very  friendly and helpful .I especially loved how really took his time to explain good experience .🙏 … 
5 stars,Very  much helpful staff .hospital is clean .They called up as soon as vaccine was available. 
5 stars,Staff Is Very Supportive & Doc is very Experienced. 
5 stars,It was surprise to see such a nice hospital on Hadapsar road. Extremely neat clean and excellent staff. Highly recommended 
5 stars,Very nice hospital. Staff very courteous and helpful. 
5 stars,"Hospital is very clean, staff is polit sister friendsly . hospital atmosphere for children good "
5 stars,"Good experience, came here to take booster dose of vaccine. Liked the service. "
5 stars,Sisters and staff are very helping. They sort out the matter very easily. Hospital is very clean. 
5 stars,Very neat and clean Hospital. Hospitality is excellent and doctors are kind and helpful. Had a very good experience 
1 star,"Worst , these people don't value  our time  , we went for our vaccination 2nd dose and our time slot was 11-1 , they made us wait evn after 1 and vaccination wasn't done , on asking they kept insisting tht our doctors are busy attending other patients,  Payment for vaccination was taken and then too they made us wait for 1 hour ,  PS : worst experience, please don't come here for vaccination "
5 stars,All the staff at Parasmani Hospital are good and I loved it and I got vaccinated 
5 stars,Good & friendly staff. Clean atmosphere. Located just inside main road so easy to reach. 
5 stars,Best staff experience while vaccination. 
5 stars,I got my vaccination from Paarasmani Hospital and it was really nice. 
5 stars,"Good Service, Nice And Fast Treatment with Doctors with Golden Heart "
5 stars,Very good service and care. Very very homely too. 
5 stars,"Smooth procedure easy to access.
Medical staff is professional and caring. "
5 stars,Excellent  atmosphere. Dr kunal dr nivedita team excellent  coordination. Patient returns home with pleasant face.. Keep it up.. 
5 stars,Had booster dose today. Process is smooth here.nice work and nice hospital 
4 stars,Good care in hospital and staff is good 
5 stars,"Attendence is very nice. All staff is doing best job
Dr.Oswal treated very nicely and explain all things. "
5 stars,Service was quick and staff was cooperative. 
5 stars,Hospitality and staff are very cooperative and frendly 
5 stars,Good hygenic place with cooperative staff 
5 stars,Had been here for vaccination. It took hardly 10mins. The people are very friendly here. 
5 stars,"Fast and friendly, came here for covid booster shot, available in abundance, slot booking is not required for now. "
5 stars,Very fast service for bosster shot. Polite staff 
4 stars,Very supportive staff....I got vaccination here....must go and take vaccination here 
5 stars,Nice hospital and best services 
5 stars,Quick and good covid vaccination services. Also open on sunday! 
5 stars,Great neat and clean hospital with excellent staff. It was a great surprise. Thanks 
5 stars,Nice service but pls carry exact cash amount to pay or gpay . 
5 stars,"Great hospitality, nominal price of vaccination, overall nice satisfactory exlerience "
5 stars,Helpful and polite staff...Hospital is very clean with efficient and smooth processing 
5 stars,"Visited for vaccination
Nicely organised
Very good staff "
5 stars,Awesome experience. Helpful staff. Very clean 
5 stars,"Had a good time getting the booster dose, efficient and clean environment "
5 stars,Very good center for Vaccination quick in quick out 
5 stars,Excellent care. Super fast service. 
5 stars,Thanks for the fast response … kind staff 
5 stars,Excellent and clean hospital 
5 stars,"Excellent service, impeccably clean and a very good team. Keep it up "
5 stars,Highly recommended for fissure problem.. 
5 stars,"Good experience for Covid vaccination, professional arrangements. "
5 stars,Excellent team .patient friendly. 
5 stars,Very nice and caring Hospital and cooperative staff 
1 star,Third class very cheap indiscipline crazy hospital no system nothing staff is quarrelling in front of patient😡😡😡😠😤 … 
5 stars,"Good center for Covid vaccine
Quick in quick out ! "
5 stars,Very cooperative staff. Very polite and professional. 
5 stars,Best hospital for hadapsar. 
5 stars,Real quick and made us feel comfortable.Excellent job 
5 stars,Excellent service and very helpful and cheerful staff. 
5 stars,A very good experience. Hygienic and very helpful staff. 
5 stars,The staff is so friendly and organised. Thanks everyone. 
5 stars,"Excellent hospitality and nice,fast Service "
5 stars,Receptionist are very frankly. Good service. 
5 stars,Quick service for vaccination nice hospital 
5 stars,Excellent team Work. 
5 stars,"No waiting time, good service "
4 stars,really good 
5 stars,Good vaccination experience 
5 stars,Clean and hassle free hospital 
5 stars,Nice and clean hospital 
5 stars,Good and Hazel free service 
5 stars,Excellent service 
3 stars,Good hospital ... 
5 stars,"Best Surgeon
Clean & Nice ambience "
5 stars,Good and fast service 
5 stars,Very Cooperative and helpful staff 
4 stars,Good experience 
5 stars,Kind staff 
5 stars,"Good housekeeping,supportive staff "
5 stars,Service is very fast and good 
5 stars,Hospital service is very good 
5 stars,👍👍 … 
1 star,Worst place for vaccination. 
5 stars,Small hospital with friendly staff 
5 stars,Good service thank you 
5 stars,Good service thank you 
5 stars,Polite and carring staff 
5 stars,Good service. 
5 stars,Good service and staff is good 
5 stars,Services are good. 
5 stars,Good 
3 stars,Good service 
5 stars,Good service. 
5 stars,Excellent service 
5 stars,Excellent! 
5 stars,Good service 
5 stars,Good service 
5 stars,Dr.Kunal Oswal and Dr. Bansode are knowledgeable and very professional. 
5 stars,"Had vaccine here,Fast service, Nice and cooperative staff. "
5 stars,Good team work! 
5 stars,"Good experience, cooperative staff. "
5 stars,Had a great experience....Such a Nice N helping Staff....👍👍 … 
5 stars,Pragati Ravindra Pathare admitted on 25th operation done on 26th doctor did the operation very well staff is good cleanliness is good 
5 stars,"Aadik sonawane hospital is clean nd
service is very good "
5 stars,"Excellent surgeon Dr. Kunal and his team, quality hospital with good facilities, all within our reach "
5 stars,Hospitalchi seva hi atyant Chan ahe aani mi ya seve baddal atyant prasanna ahe thank you Dr Oswal Sir 
5 stars,Khup chan ahe service khup chan ahe 
5 stars,All are cooperative. Doctor Nurse Brother understands everything. 
5 stars,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
4 stars,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
1 star,None
5 stars,None
5 stars,None
5 stars,None
4 stars,None
2 stars,None
5 stars,None
5 stars,None
5 stars,None
4 stars,None
5 stars,None
4 stars,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
4 stars,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
4 stars,None
