Rating,Review
1 star,"We admitted under Dr sumeet. And after 3 days of wasting time they called dr paras doshi he found that patient only has typhoid. it took 5 days to find out that my brother has typhoid.If you deciding to admit Someone here don't do it cuz they going to burn your wallet unnecessarily. Whatever your symptoms are they will say you possibly have covid19 and going to take 3 days for taking covid test after they will call other doctors then your proper treatment will start. Even if you have just fever they asks for sonography!
In other hand miss jayshri and doctor don't have good co-ordination they confuses patient for taking money. My last advice for people who wants to admit their relatives don't do any test without taking information and receipts from anand siddhi lab. Lab personnel going to take 1500₹ for 400₹ test and will say we did it mistakenly. "
1 star,"The worst hospital I have ever seen, the doctors are very rude and careless, doesn't care about patients, cares only about their money 🤑,
Poor hygiene, staff too very arrogant … "
5 stars,Best Hospital ...The services that receive  is excellent. Doctor's & the staff are friendly.. 
5 stars,Excellent patient care. All staff cooperative and helpful. Keep it up Dr. 's 
1 star,"Hospital charge unnecessary,if u have mediclaim then they charged you double money take extra amounts from you. Floor support doctor is un educated . All are take care of your mony only they don't care about patient "
5 stars,"All staff are helpful and polite.
They given me reports quickly and satisfied with service☺️ "
1 star,"Please don't go to this hospital. It is bad hospital. I consulted with Dr. Lakshmi and he even with out checking my proper problem, he gave me injection and only pain killer tablets was suggested. Due to that injection, my whole leg was swollen. Bp and pulse was not checked  he wrote it by his own. I wont even suggest one star for the clinic. "
5 stars,Excellent service. Staff is very caring and co-operative. Affordable price.  Good care of pationt 
1 star,It does not have a diagnostic centre. And it's Pre-NABH accredited hospital 
5 stars,Doctors are very care taking.Nursing staff is very efficient & care taking. Hospital is clean and tidy. 
5 stars,Good hospital all helping and supporting staff and best treatment 
5 stars,"Hospital staff is,good provided service is very nice and  special thanks to dr sunil sir,and sonar sir recommended us scheme for cost saving, "
1 star,"Went for ECG here and after ECG done one doctor said everything is normal, after some time another doctor come and said ECG is abnormal and you need to take cardiologist appointment.
I consult with my family doctor and he said nothing to worry ECG is normal.
Looting patients. "
1 star,"Very very very very poor service.
Not getting report on time. Doctors don't worry about ur time and condition. Irresponsible people.
0 star to this clinic. "
5 stars,Good care of patients helping staff and doctors nice service 
1 star,It's been 70 minutes and I am still waiting in queue to diagnose my disease. Useless hospital and I think receptionist sends in to doctors cabin without queue 
5 stars,Good hospital with good doctors and staff. . 
5 stars,Very good hospital ...... They have trained staff and provide good facility 
5 stars,Helping nursing staff good healthcare system quality of life 
5 stars,Very nice service and first nabh accredited hospital ... 
1 star,"They will charge money unnecessarily...
Just for some stitches you will end up paying a big amount. "
5 stars,A very good experience. Doctor and all taking good care of patients 
5 stars,Good healthcare institute must visit at once 
5 stars,"Very nice service ,one of best hospital in katraj "
5 stars,Has good and experienced doctors 
5 stars,Well behaved staff reception. And doctors. Economical and quality 
5 stars,Excellent staff and facility....in affordable price 
5 stars,Very good hospital at a reasonable price...👍👍👍 … 
5 stars,Very helpful staff and excellent service 
5 stars,Good Care of pationt.co-operative staff. 
5 stars,"GOOD DOCTOR'S
GOOD STAFF
VERY CO-OPERATIVE PEOPLE "
5 stars,Very good hospital at a Very low  price... 
5 stars,"Excellent service ,, staff is caring
Special thanks to All "
5 stars,"Nice hospital ,good staff "
5 stars,"Trained staff...cooperative staff.
Affordable prices "
5 stars,"Good service,Staffs very co-operative "
5 stars,"Nice hospital , all facilities  available "
1 star,Still having problem with his hospital it is very difficult to find where is the hospital 
5 stars,Good staff in this hospital 
5 stars,Good service & also good management 👍 … 
5 stars,Trained staff and affordable prices 
4 stars,Very good staff n management.. 
5 stars,"Good staff
Proper line of treatment "
4 stars,Very good staff n management... 
5 stars,Best hospital in pune city 
5 stars,Very nice service ....chan staff 
5 stars,Very good hospital 
5 stars,Very good hospital 
5 stars,Very good staff & service & management ......... 
5 stars,Very good hospital 
5 stars,Very good hospital 
5 stars,Good Care of pationt 
5 stars,Very good hospital 
1 star,Very bad services.. and management 
5 stars,Very nice hospital 
5 stars,Affordable and quality service's 
5 stars,Very nice 
5 stars,Clean and good hospital 
5 stars,Very goods hospital 
5 stars,Good hospital facilities 
5 stars,Very  good  service. 
5 stars,Good health services 
5 stars,Nice facility.. 
5 stars,Excellent 
5 stars,Excellent 
5 stars,Nice 
5 stars,Good service 
5 stars,Good hospital 
5 stars,Good hospital 
5 stars,Nice hospital 
5 stars,Nice facility 
5 stars,Good 
5 stars,Excellent service 
5 stars,Nice treatment 
2 stars,good hospital 
5 stars,Good service 
5 stars,Good service 
5 stars,Good service 
5 stars,Very  nice 
5 stars,Good service 
5 stars,Good service 
5 stars,Good staff 
5 stars,Goodfacilities 
5 stars,Sir your hospital service is good. But there is displeasure among citizens outside. Because when my son was admitted. Then some of my friends and colleagues told me why they admitted there. You have to think about this a bit. Because it is thought provoking sir. Where is the hospital's weak point? So as I know you need to get all medicine panel varthi add from medical. See if it can be done. Ok rest all the best. 
5 stars,"Khup chhan servise detat,amhi punha yeu ,sarv stap ne madat keli,ani thank you doctor.abhari ahe "
5 stars,Khup chan doctors ani staff ahe ...sarv facility eka jagi ahet.... 
5 stars,Khup chan hospital ahe insurance suvdha chan ahe thanks all staff and doctor 
5 stars,Amazing facilities and assured treatment 💯✌️👌 
5 stars,You will get prompt service and proper treatment here. 
5 stars,"It is a very nice hospital, the staff and doctors are very caring "
4 stars,Vbb 
5 stars,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
4 stars,None
5 stars,None
1 star,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
1 star,None
5 stars,None
5 stars,None
5 stars,None
1 star,None
5 stars,None
4 stars,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
1 star,None
5 stars,None
3 stars,None
5 stars,None
5 stars,None
5 stars,None
4 stars,None
