Rating,Review
3 stars,"Staff in hospital is very polite and friendly. But doctors are not available all the time. Specially MD doctors are not available all the time .
They don't let the person with patient to come inside with patient while meeting doctor, this is one of biggest con.
They provide pohe and unhealthy stuff in breakfast to patients.
Infrastructure and staff is perfect. "
5 stars,"I really have so much to say for Villoo Poonawala hospital.
Everytime that i visit the hospital,  i have received the best care. Waiting time is negligible.
The doctors are amazing and so are the technicians,  nurses as well as caretakers.
Billing is smooth too and the billing staff are very helpful.
Very clean hospital with competant staff.
I prefer this hospital for myself as well as my family and friends. "
5 stars,"Couldn't ask for anything better in such a situation. The villoo poonawalla memorial hospital, Pune was the answer to all our questions. The way the team treated us even in this pandemic was beyond perfect. Got my wife admitted on 13th of April owing to her deteriorating health because of Covid. The doctors were extremely patient and caring . I mean before we had only read about how amazing this hospital is but the recent experience made us believe in all that we had heard. I want to specially thank Dr Gurbir S Chowdhary (Medical director of The Poonawala Hospital) , Dr. Shalini Singh ( my wife's attending doctor) and the wonderful team of nurses who were always there for us. Its because of their constant support she is all well and healthy now. We are truely indebted.
Warm regards

Amit Kabu "
4 stars,"It is a great hospital. Doctors, nurses and all the staff are nice and take good care of the patients and are punctual. The hospital is clean.
The only drawback is of canteen. The food is not good and should at least provide good tea or coffee.
The hospital can also add a flowers shop to give to patients. "
5 stars,We got my brother in law treated here for covid. Th staff is very warm and professional. We understand that in these tough times all our medical professionals are over streched but this doesn't show in thier behaviour or attitude. A huge Kudos to the entire floor staff and the in-charge Mrs. Rekha Pawar. 
5 stars,"Hospitalization of a family member is one thing that gets stress onto our minds. However at Villoo Poonawalla Memorial Hospital we had a very good experience during our visit. The services provided by doctors, nurses,dietician and housekeeping staff was very time to time. The hospital is very clean and on the hygiene factor is absolutely great.
Thank you very much to each one who helped us as the hospital. "
5 stars,"Due to my family negligence we were left hospital hunting in pune for a bed for a relative. The suitation to get a bed was real and bad.
This was at 1am all the running.
Villo Poonwalla was the only hospital that accepted him and started all the necessary formalities that were required.
The next three days was crazy as till then we had no idea that my relative was covid positive and not just the BP problem, he is a senior citizen. The hospital took care of everything very professionally. The nurse , doctor, brothers and security also helped in.
Thank you Dr Yadav in ER for taking us in and caring. "
4 stars,"My son was admitted for dengue fever. Hospital services are good. Doctors, nurses and all other staff are good, especially ICU service was up to the mark.
Suggestion :-  request to increase nursing staff during night duty. "
1 star,"I visited the hospital for my  kid who felt down with weakness with mild fever as complain.
Guys I would like to warn to all my friends whoever is reading post, the doctor hospitalized my kid for 1 day and Billed for ~50k. Doctor had asked for verious list of tests and even then also they couldn't identify the simple viral fever.  We realised the situation and forced us  for discharge.

Junior doctor was so pathetic and lazy, who didn't visit to room even for checkul. Its just sisters who took care of my kid. Many thanks to those sisters.

Doctor even didn't listen initially to us, treating us like uneducated and God to himself.

Where another doctor from a clinic cured her just in one day, identified the reason without any test by symptoms based on experience.

I strongly advise to take a second openion before visiting to hospital. "
1 star,"Worst experience. For backpain due to improper sleep position also Doctor asked for X-ray and D3/B12 test. For every visit, Doctor is asking for D3/B12 test. totally disappointed. People cant get any shoulder pain or back pain for that doctors ask for so many test instead of giving pin killer medicine. Pathetic hospital and doctors too. Spent 1000 rupees and not a single tablet he gave then really have to think before going any hospital and doctors too. Do I need to perform D3/B12 test for every 6 month. I never saw this approach any were... "
5 stars,"Very efficient and well-managed hospital. Clean toilets in visitors/OPD section, helpful staff and prompt service. "
5 stars,"This is the best hospital in Pune. Clean tidy and a very peaceful site. The rooms are very well maintained and at affordable rates. They really live up to their word in terms of the services rendered. Just got a treatment from them on one of the critical diseases and I would like to mention a few names for ensuring the smoother recovery of my health Dr. Romesh Yadav for his consultation, Dr. V. Mane and Dr. Walde for keeping me posted on how I progress.

Thanks to Sr.  Kavita, Sr. Kishori, Sr. Vrushali, Sr. Afsana and Sr Alka. All the support staff for taking care of the hygiene factors at all times.

Last but not the least special thanks to the management Dr. Arya and Dr. Chowdhary for ensuring smooth functioning of the hospital. "
5 stars,Excellent experience from the Dr and from Nurse. Nice and friendly environment. They took very good care of my brother. Medical Bill is also affordable and gave discount on medical bill and same is mentioned on final bill. Overall very good experience. 
5 stars,"For Covid vaccine, the place is good. As like every other place in Pune, appointments don't matter, you just need the sms of registration.
Token to be taken first and one can wait in the designated waiting area. The staff is very cooperative. Cash payment. "
5 stars,"Recently myself, my mother, brother in law, father in law got covid positive. Except my mother we three were under home isolation.
Mother was admit and we were helpless.
It was the entire hospital staff ( all doctors, admin, lab technicians, nurse and support staff ) that come to our rescue. Especially to mention Mrs.Rekhatai Pawar - incharge nurse covid ward, who served like a family member.
We were able to fight corona only with support of these god gifted persons.
Beyond the tagline ' ethical & affordable ', I will say this hospital is place gifted by GOD to human to fight and win the battle.
Thanks to Villoo Poonawala Team once again.

Aniruddha Pund "
5 stars,"Hospital is very good. Staff is very cooperative. Cleaning of premises is very very good.
Canteen facilities should be improved.
No proper ventilation for the relative waiting area room . No place to escape the smell spread inside the room. "
5 stars,"I would personally like to rate Villoo Poonawalla Hospital as #1 in Pune owing to my personal experience.

I underwent hemithyroidectomy 10 days ago in this hospital and my experience with all the team members was beyond my expectations.
The employees are very professional and customer oriented ,doctors are par excellence and the facilities in the hospital are superb.

Could not have expected anything better!

A hospital engaging in ethical practices is what we need.

A special note of thanks to my treating doctors -Dr Romesh Yadav, Dr Manohar and Dr Dipanjali! "
5 stars,"“I have gone to Gynecologist Doctors Anand Shinde for a couple Months for my wife
and have always been very satisfied with the care and attention that I have received .”

“Everyone was very nice, and it is nice to be treated well since you are the patient in need of help. Caring, smiling and laughing is good atmosphere for patients.I was very well taken care of.” "
1 star,"Doctor insist to admit without letting know the patient the cause of disease or illness, when Asked Doc says... ""don't think we are asking you to admit for money""... bad ethics :-( "
5 stars,"Excellent Services Provided by Hospital .
Hospital Staff is amazing , specially the nursing staff in General Ward lead by Rekha Sister , Madhuri Sister and also Doctor Komal Bhadu provided special assistance when ever needed.
Administration is also very good, highly recommended . "
1 star,"Poor experience.
If you are frontline worker, then do not go for COVID vaccination. They simply reject your registration having said that can not get details from database (government database) for frontline worker vaccinated earlier. "
5 stars,"Consulted the doctors in this hospital and felt like, this is the best of the best hospital. The doctors are so kind, experts and most experienced especially Dr. Kiran Shah for Gen. Medicine and Dr. Dhobade, a Urologist. Staff is also so cordial and kind hearted. The consultation charge is not high but it's medium. "
1 star,"I would have given 0 or negative stars because of the staff's behavior with patient but google is not allowing that. one thing is that this place is more interested in money than a convenience of the patient. On top of that they do not provide your case papers to you, so if you are going to some other city or place, start from scratch. Also if you need a certificate of the procedure done on you, then you need to pay more for that. "
4 stars,"Quite GOOD experience with overall patient's medical & nursing care.  Not only Physicians & Specialists, but nursing staff & rest of the hosp management team is very co-operative & well disciplined. I am thankful to the Hospital for efficient & timely treatment & care of my 92year old grandmother suffering from ischemic stroke. "
1 star,I was registered at this hospital for covaxin at 8am and was told the vaccination will be administered at 9.15 am. After waiting till 9.30 am a gentleman who calls himself a marketing head arrives declaring only second dose will be administered to those who have their first dose with villo poonawala. On asking he tells me that they have only covishield and not covaxin!!! He being the marketing head knows everything about the vaccine!!! Isn't it his duty to inform the availability before registration. Myself being a healthcare worker was running from pillar to post for my second dose and the  the marketing head handles things unprofessionally and rudely!!! 
5 stars,"VPMH is one of the best hospital care centers in Pune with its genuinely nursing services, care and treatment facilities, which holds very true to their slogan ""ethical and affordable care"". Patients here are in highly expert hands of Doctors staff including Dr Kiran Shah, Dr Romesh Yadav, Dr Mahesh Brahmankar, Dr Colonel Choudhary and the in-house residents along with all the nursing staffs for their ethical, high quality care, perfection in diagnosis and treatment line. Hospital is quite well managed and equipped in terms of administrative services and standards in the City. Healing the sick with care is actually visible in this hospital which is a great attribute. I wish great success and my best regards to the Hospital staff and units. Thank you!!  - Dr Vikram Dosi, M.D.(Hom), Pune. "
5 stars,"I had been to the hospital yesterday for some tests. The hospital was very clean, staff was very courteous, attentive. Tests were done quickly, minimal awaiting. No running around. Never experienced this in any hospital in Pune. Kudos to the administration ! "
5 stars,"My patient Kanhaiyya Shankar Walke is admitted to this hospital. I am very much thankful to this hospital, Dr. Manoj Kumar as well as Dr. Choudhary (Medical Director) as he helped us and guided us properly for the treatment as no hospital was ready to entertain my patient. Hospital services as well as staff are very good. Thank you soo much. "
4 stars,"Very clean, efficient, well-kept hospital. The beautiful, well-maintained public toilets tell you how good the hospital is. "
5 stars,"Best hospital with well experienced doctors &  Nursing staff.
Totally Ethical &  Affordable hospital.Excellent service. Very friendly courteous staff. Hospital gives high priority to cleanliness and patient's hygiene. "
5 stars,The night team of villoo poonawala hospital's emergency department did an outstanding job of bringing our patient to stable condition from the worst case that he was in. It was this team who made our patient breathe again. We are so thankful of the hospital for saving our patient's life. Our blessings will remain for the hospital and its hardworking staff for ever. 
5 stars,"My honest review based on my experience for my mothers chemotherapy.
I would appreciate Dr shree, Dr shsna nag, Dr brahbankar, Mam supriya chabukswar and sister vrushali for their best cooperation and utmost supervision.
Hospital charges were comparatively less than other hospitals.

However, after going through other reviews i feel there shall be improvement in related areas.

MANY THANKS TO Resp. ADAR POONAWALA FOR HIS VITAL INITIATIVE. 🙏 "
1 star,Most pathetic hospital experience I ever had. They know  to well  how to play with the patience level of patients as well as relative. Please never ever visit this hospital again. They are running money minting machine in the name of hospital. You need to sit to collect one simple death summary for decade because the doctor will say they need to consult with consultant to prepare the same. There are many such incidents. For more details follow my tweet to Adar poonawala in my tweeter handle #pranjit parasar 
4 stars,Came for health checkup through Sadhana Sahakari Bank. Hospital service is very good and prompt. Staff behaviour as well as instruments provided is good. Hospital is very clean and hygiene. Thanks. 
5 stars,"A very good well maintained and above all an affordable hospital!!!, God bless the operators and staff there😇 … "
1 star,Low Class lab facilities covid 19 report after 3 to 5 day's very poor management.They don't have own pathalogy lab for testing rtpcr.Depend on third party. Own Experience & based on hospital primises observation 
1 star,"Such a weired experience, was admitted due to fever. They were not able to find root cause neither were giving medicine to lower the fever. I had to ask for discharge and that too was painful and unprofessional behaviour from Dr.They didn't suggest any medicine. Same day ,i went to other Dr and felt better after medication.
This hospital fails even in there slogan itself that it is ethical.

Really feel bad to see today's Dr attitude "
5 stars,"I was admitted in this hospital. All the facilities of hospital are excellent. Staff behaviour is good. Homely environment. Thanks.
Suggestion - Hospital should start cashless facility on name of Villoo Poonawalla Hospital itself. "
5 stars,"It is always tension free once the patient is under care of Dr. Kiran Shah. The hospital is well equipped, good staff, clean environment and affordable. At last thanks to Mr. Poonawala funding Welfare foundation. "
5 stars,"One of the best multi-speciality hospital.
Hospital environment is totally good,
Doctors, Receptionist, Staffs, Administrative team, etc were extremely polite, …  More"
5 stars,Really very well team of doctors and staff during the time of pandemic also they taking care of other patients so well. Thankyou for ur service Mr and Mrs Poonawalla. Doing great work. 
1 star,"1) Their tagline says ""affordable"" -- trust me it's most expensive than any Class-A hospital. More than Columbia & Nobel. Compare prices before admit yourself.
2) In name they have mentioned ""charitable hospital"" - it seems like they have decided to change definition of word ""charity"" charging double. if you want to confirm just ask for delivery changes & compare, you will be shocked....Morel of the story is i can't give -5 star so I have to give 1, but beware of such hospitals. Stay away from such a money makers. "
5 stars,My father's Cataract surgery was skilfully done by Dr Kharade ma'am. All thanks to her for restoring my father's vision again. Hospital and facilities are wonderful. Thanks to Dr Choudhary for facilitating everything. 
5 stars,"Very Good hospital.  Excellent treatment & care. All hospital
stafff are very co - operative.
All facilities are available here. I'm and my  family ve much happy with hospital.  Good administration.
Thanks "
4 stars,My son was admitted here for dengue. The doctors and the staff were very helpful throughout . specially brother Firoz. Over all the hospital was good and hygenic. 
1 star,"Very Bad experience
It really hurts, I was impressed with the tagline. But shocked with the actual experience. …  More"
5 stars,One of the best ethical and affordable hospital. Doctors and staff is very helpful always. 
5 stars,"My mother Mrs. Ashalata Kamble was admitted in this hospital. Had a very good experience. Good and affordable hospital. Thanks to the consultants, nursing staff and doctor's. "
5 stars,My father was admitted. Hospital provided with good services. Nurses as well as housekeeping staff treated well. Cleanliness is good. Thanks. 
5 stars,Good equipments and they also give discounts on PET scans if requested. Helpful staff and reception 
5 stars,Good hospital & good Dr service Dr.Ramesh Yadav & Ashok Giri my friend admited 1 month ago Mr. Sachin Dharappa Birajdar pecint is hethh condition improved. ICU Staff is very carefully. 
5 stars,Hospital is very good.all staff on 5th floor is so nice in behaviour and efficiency.homely atmosfear..caring..specially sister in charge Rekha pawar is best counseling and helping nature sister.Dr.Daniel is co operative.keep it all.God Bless Them.. 
4 stars,"My patient Piyali Ghosh was admitted.  Hospital system and services are good.  Doctors, nurses provides good services.  Cleanliness is good.  Thanks. "
5 stars,Professional staff. Very good nursing care. Attentive physicians. Very nice experience with my own hospitalization. Good diagnostics and administrative facilities. Thanks to the entire staff. :-) 
4 stars,"Got my baby delivered here,  the doctors and the management is very cooperative, one of the most hygienic, clean and cost effective hospitals in hadapsar, over all its far better then any other hospitals in hadapsar. . "
4 stars,"Well the Treatment was good, Full marks to Higene and Security, Dr Yadav was exceptional ,
Only suggestion is to look into the ICU n room charges.
Thx "
5 stars,"Service is very nice. All the staff and doctors are polite and ready to solve all the problems.
Rooms are clean and tidy. Everything is good. "
5 stars,Staff and doctors are polite. All Nurses including the reception was quiet helpful. Hygiene was good. 
2 stars,"Hospital is not managed property ,Dr are called when patients arrive patients are made to sit more than 2 hrs , there are no 24x7 Dr to manage NICU units, permission for certain procedure such as tubactomy are not being received even though hospital is functional for last 1 year. "
5 stars,My mother was admitted. Hospital facilities are good. Doctor's and all other hospital staff treated well. Thank you soo much. 
2 stars,Covid vaccine not available here for last 2 days. I visited today (11Apr) as per my appointment but had to return. When i called the number given I was asked to reschedule or try at other vaccination center. 
5 stars,Really best hospital with very good skilled Doctors and staff. Special thanks  to Dr. Yadav and Matron Supriya for their help and support. 
5 stars,"Superb Service. Very Good Staff. A Hospital having everything eg sonography, ECG, dialisces etc.
Experienced staff and very hospitable and friendly environment. "
5 stars,"Good hospital ambience, excellent service from the doctors, nursing staffs. Excellent promptness. Good cleaning services. Overall excellent experience. Thank you viloo poonawalla memorial hospital. "
4 stars,"Staff is curtious and respond well. As most of the doctors are visiting, one need to call before coming. May have   waiting as doctors do not turn up on time given in the  appointment. "
5 stars,All the facilities provided were above expectations. The nurses and doctors were co-operative and caring. The hospital has expert doctors and latest technology. Must preferred. 
4 stars,"Hospital entry process is very slow.
Doctor service good.
Nursings staff helpful.

Discharge process is very long time and very slow. "
5 stars,This is truely ethical and affordable hospital with great team and best technology. My patient was admitted for surgery and we received very good care 
4 stars,"Very clean and hygienic hospital.
Great doctors and nurses.
Very smooth service. Would definitely suggest to friends and family. "
1 star,Dont go in poonawala hospital .. worst experiance... Not even 1star 
5 stars,"Hospital facilities are good. Services provided by nurse's, doctor's and housekeeping staff was good. Thanks. "
5 stars,Myself and my father Mr Ashok Takawale were admitted . Nice & humble staff . Prompt services by staff. Clean and tidy hospital. 
5 stars,My mother Lanka Kamble was admitted. All hospital staff as well as services provided by hospital was good. Thanks. 
5 stars,Good Humans working at the hospital. Hats off to all the Doctors they are for people not for money. Thank you once again. 
4 stars,"Before my treatment could begin at the hospital, I already knew I would get the best. Well now, the hospital has proved it. I would like to see it as a shinning star in the years to come. "
