Rating,Review
5 stars,Excellence in services and treatment one of my relative was admitted for swine flue..Dr sanap and his team did a fantastic job..pt was in last stage..on ventilator..by Dr gives us a confidance about the situation..and explained us all possibilities.. though in pune there are many hospitals but I strongly recommended horizon health hospital..due to there result and genuine treatment..services.. 
5 stars,My Daughter Humera 10yrs old  was having viral over 6 days I visited Dr Mukesh but his medication did not help .I was recommended by Lokesh my family friend to visit the hospital Dr Sanap medication was a blessing helped my Daughter recover from illness .The hospital is reasonable and the staff is caring thanks Dr Sanap and team. 
5 stars,"I was not keeping well was diagnosed with Dengu ,my friend Rakesh recommend me H3 Hospital .Dr Sanap and team were helpful Hospital is reasonable helped me a speedy recovery. "
5 stars,"Very nice hospital , best service by staff , cleanliness is done very perfectly, doctors are very free for consulting I am happy to giving this review "
5 stars,"Good Hospital Management .
All staff is Good.
Taking care is very Good.
Environment and cleaning is awesome.... "
5 stars,"I was taken to the Hospital was down with viral feaver, Dr Sanap and team were extreamly helpful I recovered in 5 days the hospital is reasonable team is great! "
5 stars,"I would like to recommend H3 Hospital to every person who needs medical care. I was hospitalized for around 7 days for the treatment of Viral Fever. most Ethical, Friendly and Affordable hospital in the entire vicinity. The staff was very helpful in settling my Insurance Claim. "
5 stars,"“I want to express my extreme gratitude for the care we have received at your hospital.I visited H3 hospital for treatment of my husband. From the moment he went in to have an general examinations  to the time of discharge, every experience with every department was great . From housekeeping to dietary, nursing, valet and all the other departments, we were impressed. I will recommend H3 hospital to everyone going forward. Thank you for a wonderful experience despite the fact that my husband was hospitalized.” "
1 star,"Not even eligible for one Star, Mr Sanap has opened hospital just for money, very wrong and unprofessional attitude, they don't even use sanitizer for patient's room. Non covid patients treats like covid patients. "
5 stars,"Thank you sir,
Very good treatment !
I am happy "
5 stars,I visited the hospital for my mother's weight loss plan. Everyone was super helpful. The doctors were very considerate and took time to make me understand the diet chart. Excellent services 👍 … 
5 stars,"I am extremely happy to give this review and tell all those who will read this later that, Dr Vivekanand Sanap and his team of Healthcare professionals are indeed dedicated to their work, to the patients Untill they feel fine and healthy and... Even for times later.. Horizon Health Hospital or H3 is a wonderful place to get treated at..! The  cleanliness, fresh environment ; I felt the vibes of healing in the hospital and around the people who work in it. H3 Hosp, which is open 24 x 7, is well equipped (dedicated Operating Room, ICU rooms, special rooms) and well attended by specialist doctors from all branches of medicine and surgery. "
5 stars,"Visit the hospital for the first time with my kids who have turned 2.5 yrs , down with fever and cold the Dr Vivekanand was quite polite and gave his time to do a through check .
The hospital was clean the staff was polite my fist visit at the hospital was great !! "
5 stars,"The Hospital is very good and good all Doctors and staff ,  Here is all services and consulting For Good Doctor 🏥🏥🏥🏥💊💊💊💊💊🙏🙏✨ … "
1 star,The hospital treatment and tests is very expensive .they not give permission to purchase medicine from outside pharmacy.  Advice or request plz don't visit . Check Nobel or sahydri  is best 
5 stars,"Best experience.. Nice consultation by Dr. Vivek Sanap and Dr. Shailendra pawar.
Friendly staff and well equipped hospital. "
5 stars,Nice treatment and very familiar staff. 
5 stars,I took my mother for vaccination and the hospital is very nice and the staff is excellent....The vaccination dose will cost INR 250. They are providing Covishield vaccination. 
4 stars,We recently visited H3 hospital for an emergency with my toddler. They have a well-maintained and clean premise. Dr Vivekanand was courteous and patient. 
5 stars,"Amazing Hospital with true Hospitality,Dr Vivek, Dr Sandeep were amazingly responsive Nursing staff & Polite Support Staff. "
5 stars,"Very good services,  staff @ Dr. "
5 stars,The hospital is great facilities and Staff is helpful Dr is a great person 
5 stars,"I experienced Excellent Treatment and hospitality, Amazing Service from their staff, Hospital is kept clean and Tidy. Recommend H3 to my friends and Family. "
1 star,Worst service and too high charges. No doctors available they call other clinic doctor till the time patient needs to suffer. No proper equipments staff 
5 stars,Excellent and nice staff and doctors 
5 stars,The doctor and Staff is very helpful and welcoming...hospital is neat and clean..I will definitively recommend this hospital... 
5 stars,Had good treatment. 
5 stars,Very Good Hospital.... Good Treatment.. 
5 stars,Good hospital and staff is extremely helpful. 
5 stars,Very cooperative staff and Nice management. 
5 stars,Quick and effective result. 
5 stars,Best treatment And Well Staff 👌 … 
5 stars,BEST 👍 … 
4 stars,"Hospital is good, nurse are Cooperative. "
5 stars,Good experience 
5 stars,Very good facilities 
5 stars,Best hospital 
5 stars,"I admitted my mother to H3 hospital Dr. Sanap sir saved my mother's life Dr. Sanap sir has a friendly smile and helps the needy The entire staff of this hospital is friendly and helpful. All facilities are available in this hospital.
I consider Dr. Sanap sir as a godman. "
1 star,"Pay first and do the treatment

Doctor is heartless non supportive
If you have money, go to this hospital

Because they need money first
It doesn't matter how the patient is

And yes, if you have mediclaim, don't tell me, the money doubles here... (of the bill).

Now fix it sir
1 star but deserve karat tari pn detoy atleast 1 star bagtil tari "
5 stars,Very thankful to dr sanap and horizon health hospital. Because of them main pane relative ko jinda dekh raha hun.very genuine treatment.no mal prclactice.very ethical. Mere samne ek pt relative sweet Dene aaye the kyunki unki wife ko accha recover kiya jo ki icu main ventilator pe tha. Some people are really great..thank you so much once again 
5 stars,"I delivered H3 on 12th April 2022, we had a very sweet baby girl,

My treatment was Dr. I started with Shailendra Pawar, thank you very much, his consultation is very good and correct, he did not ask for any kind of test for no reason, every time he adjusted his time according to our convenience.

Dr. Vivekananda Sanap's guidance for mother and baby after delivery is very good, every morning and evening without fail Sir comes for checkup.

The hospital staff is very professional and caring, sisters and aunts, mamas take care of us like family members. As it was our first time, we had many doubts about the baby, but they cleared all our doubts without any irritation.

We are grateful to the entire H3 family, thank you very much "
5 stars,Mi Hospital Che manapasun aabhar mante. Mala changli treatment milalich pan aarthik ritya pan khup sahakarya kela. Sir ni prasangi tyanche Paise takle.. baher Chya inj. Tapasani sathi.. kharach aamhala dev bhetala ki kay as a jhala.. Sir..sis ..mavashi.. saglyanche manapasun dhanyavaad 
5 stars,Horizontal 3 hospital treatment sathi khup chan aahe .Dr. Sanap sir staff. thank you 
1 star,"If you are asking for money before the treatment, from where will the patient pay, if you are taking money before the illness, then the person will die not because of the disease but because of your treatment. "
5 stars,Good service 
1 star,None
5 stars,None
5 stars,None
5 stars,None
2 stars,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
1 star,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
