Rating,Review
3 stars,"BHARATI HOSPITAL is a 200-beded, multi-specialty Hospital located in Saraipali town of Mahasamund District (Chhattisgarh). The foundation was laid by Mr. Viswajit Gupta under guidance of Shri Jaynarayan Gupta & Dr. Bharat Kumar Gupta with a view to provide cost-effective, high-quality medical services, at par with Corporate Hospitals for the general public.

Within a radius of 60 km surrounding Saraipali, with a population of about 10 lakhs , there is virtually no basic, healthcare facility. There are many situations where the local people have suffered due to lack of immediate, medical attention or regular and timely monitoring. This was frequently happening on account of distance, non-availability of transportation, lack of healthcare facilities and financial inability to access emergency health facilities. We have now attempted to mitigate this problem by providing healthcare services to the under-served surroundings of SARAIPALI, for all sections, with proper infrastructure, equipment, skilled and experienced doctors and paramedical staff.

Bharati Hospital is ideally located in the heart of the Saraipali town and is easily accessible to the neighboring areas. The Hospital is equipped with the latest, hi-tech, precision instruments, modern infrastructure, good trauma and critical-care facilities, three ‘state of art’ Operation Theatres, latest diagnostic services, comfortable and homely ‘in-patient’ facilities and ambience, ‘round-the-clock’ patient-care and monitoring.

The campus inculcates the facility of Diet canteen along with an eco-friendly atmosphere for the patients , staffs, doctors & attendants. The Hospital shall provide ‘round the clock’ services and will cater to the health needs of the public of the entire SARAIPALI belt of Mahasamund district, Chhattisgarh and other contiguous areas.

Standby power generators with protective ‘Online’ UPS systems have been made available. The Central Sterilization Department, for infection control ,has been established to meet the demands of all departments. A ‘Lift’ facility makes life easier for non-ambulatory patients. A Dialysis unit for kidney ailments is also available for regular, patient treatment. The hospital also provides living-quarters for essential staff such as Doctors and other paramedical staff.

It may be noted that there is no modern, medical diagnostic centre in the in the entire district. To address this lacunae, the hospital has established good, diagnostic services by acquiring advanced diagnostic equipment. This includes radiology, ultrasound, ECG and other automatic Analyzers. "
1 star,"Terrible Hospital, whole hospital is ruined by trainee doctor with uneducated staff. No Sr. Dr is available to tell or ask something. The trainee would suggest a major treatment which is inappropriate. Doesn’t have internal communication between doctor and trainee . Senior says another thing and Trainee another . It’s hospital duty to provide gloves and masks to doctor but here we have to buy and give them . Sister’s  over here are slow than turtle . Sometimes, Doctor ignores the patient. "
1 star,"Pathetic hospital .. they only loot people. For all illness/discomfort (even minor) they ask you to get hospitalized. They first ask people to pay deposit of 5 k/10k, then scare them stating extreme consequences. they dont handover patient's reports, medical papers or prescription. If you care for your life, please don't go here ever. "
3 stars,"One of the cleanliest and best in patient care and treatment. All facilities under one roof.
Parking for Patients and relatives is a major pain, worst managed and pulls down the rating of the hospital.
Looks like management is ignoring the feedback given by patients for a long time. "
1 star,"Worst experience in general ward, process is very slow. Staff say we hav not give PEGASTA injection which is given after 24 hours chemo therapy. However on 24 September and 15 October 2022 they had given the injection. "
1 star,"Worst hospital with worst staff and inexperienced doctors
The doctors are usually the students who study in their deemed university and are not well trained at all
Wouldn't recommend for any sensitive treatments
They charge heavily for tests like sonography, xray etc
As the doctors are inexperienced, they would prescribe unnecessary medication and tests
Don't risk your life "
5 stars,"Bharati Hospital which is situated in bharati Vidyapeeths with eleven state of art super specialized operation theatres and well supporting system, where patients are admitted and operated for major surgeries. Some cases are treated in gov.scheme. Bharati Hospital has advanced Radio diagnostic equipments like CT Scan, MRI, high resolution ultrasonic sonography machines .Bharati Hospital also has state of art ICU, NICU and Dialysis unit, which can be utilized for dental patients also.
Hospital provides 24 hours casualty services to the patients. Residents of Oral and Maxillofacial Surgery are posted in Bharati Hospital round the clock to provide emergency services.
Treatment of dental and facial trauma, facial deformities, maxillofacial infections and Oro facial malignancies is carried out efficiently with the help of Bharati Hospital by our specialists. Orthognathic surgeries are conducted in the hospital. "
1 star,Worst service. Experienced doctors not available. Very rude staff . 
5 stars,Best hospital best service best doctors and staff I seen yet.....today I'm live and here only because of them.... thank you bharati team 
1 star,"Worst service, non-cooperative staff, hospital is driven by most of the trainee doctors who give patients wrong, too much expensive for semi and private rooms, not recommended. "
1 star,"Not recommend for spine surgery, we had very bad experience after surgery, My dad did spine surgery on 23rd may 2022 l3,l4,l5 fixation DR. MENON and team suggested us the operation so we did it but before operation left leg have pain problem and after operation the right leg is getting problem like foot down coz of dr. Operation mistake. It’s 2 months now but the right foot is still not moving like before. And my dad is still struggling with the leg pain like before. So My suggestion to people is not to go with bharti hospital for spine surgery please🙏🏻
Thank you "
4 stars,"The college is good and prestigious however the teaching staff is not.

The hospital is good and well equipped , basically all they instruct you is to administer pain killers and how to increase bills when you work in private sector.

Apart from all these factors it's a good college. Nice campus and well equipped labs and ot's. Plenty of case study and quite nice examination patterns .

Hostel life is good but most students prefer to stay off campus. "
1 star,Pathetic service staff and zero support for insurance claims. Even to stamp on reimbursement form they charge money 
1 star,"Horrible experience and bad staff.
Very rude junior doctors. "
1 star,Got an appointment for 10:00 AM today for endoscopy…despite long wait due to emergency patient finally it’s done at 11:30 and was told to collect report in 1 hr or before 6PM today. When enquired about report at 5PM got to know that doctor didn’t made report and now it will done on Monday…I don’t understand what’s the use to doing test done in urgent when they can’t give report on time. Highly disappointed 
1 star,"Very Bad experience got at their super speciallity ward...They are handling patients very carelessly. My report lost by them, also for 5 min test i stayed empty stomach from 9.00 clock to 12.00 o clock. In this time their staff came 10.00 o clock then immediately they go for breakfast at around 11.00 they came back again they do time pass then around 12.30 again went for lunch and in between this time they lost important report after I reported to Doctor they realised their mistake....Very worst experience i had. "
5 stars,Bharti hospital is very big private hospital in pune they have big doctors and trainee doctor also all deaceas can treat here.24 hours service.big campus area. 
4 stars,"Bharti cafe 1st floor .. for patients and relatives and doctors and other staff.
Timings 6 am to night 10.30 pm. "
4 stars,"Very Nice Hospital for middle class or average earning people's ...Hospital Staff Service Nice
भारती विद्यापीठ धनकवडी पुणे "
5 stars,It is the best hospital I have visited till now. Offers best treatment for patients. The doctor and staff look very well after the patients and take care of ever small things. Most recommended hospital 
1 star,"Terrible hospital..pathetic uneducated staff.
This hospital is run by 16 year olds. Not a single senior doctor available.
Shameful.
They should be shut down. Only in India can such establishments survive. I don't even want to imagine the number of people they'd have killed by negligence till now. "
3 stars,"Doctors and medical staff is good but people at security level are very bad in terms of behaviour, they trouble you as if we are some criminals. I feel they are not fair with everyone, I am really not happy with it. As the family of the patient i think atleast I can't handle stress from security staff. "
4 stars,Bharati hospital is one of the best hospitals in the area with all the critical medical facilities available for the patient. Hospital is easily  reachable in and around katraj area. The hospital has medical and nursing College too in the campus. 
3 stars,"Adequate on administration, medical care. Quite many interns are seen treating patients rather than experienced Doctors. "
1 star,Bharati hospital is only a name.... Before 6 years all staff n doctors with high experienced...but today mostly doctors are learner... They don't have know how to treat like a professional doctor.. In case patient is able or not able to do …  More
1 star,Very bad hospital...in pune Dr.shrinivas Raut is a lootaru doctor...he could not handle Cancer petiant very well...one of the leader of lootaru... money seeker... 😡 … 
5 stars,Most comfortable treatment for every patients.... 
1 star,I'm not seen Such Pathetic Treatment My Entire Life Most of Doctor learning There Also no take Serious to pasent i suggest Don't go There 
5 stars,"I was visited in hospital for cataract operation of my grandmother we appreciate them for everything they have very good staf, floor was well cleaned... There is much more to say...is was amezing experience..thank you so much all staf of bharti hospital... "
1 star,"The worst experience I have ever faced in this hospital, have to go without treatment just because of doctors lack of acknowledge to patients. I have been waiting for about more than 2 hours for ENT doctor kaushik maitri, but all other patients are prioritiesd and treated. I have told to nurses we have waiting for more than 2 hours but no one helped. I don't asked the money also which I have used to registed. Pathetic Service "
1 star,"I didn't even feel like giving this one star for the experience at the radiology department.
Few days back my mother was struck with a paralysis stroke (and if you know paralysis strikes the left side of the body), she was sent to the from the emergency ward at midnight around 1:30am. She had an urge to pee and was asking for a bed pan.
But the nurses there started making excuses, we don't have a bed pan in the department/there's no aya available and nonsense excuses for that matter.

She was cringing in pain due to not being able to control her bladder while me literally going around asking for bedpan because the staff was reluctant, she peed in the stretcher in her clothes.
She was then taken for CT scan and MRI in the same condition.
I am disgusted with this inhuman service.

I would appreciate the doctors and their medical attention but the sisters/nurses have no ethics and are inhuman for that matter. "
5 stars,"One of the best private affordable hospital in Maharashtra with world class technology..
This hospital just don't run after money.they will treat patients properly..you will never feel unsatisfactory..reasonable rates...very happy😊😊 … "
4 stars,"Hospital is quite clean and have engaged qualified doctors, treatment is  reasonable quite satisfactory, ओन्ली hitch is since this hospital is  government aided, you need complete quite few processes before carrying the paitiant to the hospital like carrying the ration Card with you etc or any other certificate,if you want to avail some concessional facilities in charges "
1 star,"Pathetic experience had in bharti vidyapith hospital, staff is not supportive and security guards are also very rude. To do any test u hv to wait for hr or two. Bad service "
1 star,Extremely poor service... Ward boys ( mama's ) don't pay attention on patients...there is no coordination between doctors and nurses ... ... On discharge day they don't pay attention at all ... Feeling extremely sad 😞 … 
1 star,Worst hospital for covid..staff is very ignorant...no one knows which doctor is giving treatment...they talk about their protocols and don't even follow one. Highly ignorant. The patient was laying on his bed with saline leaking still no one attended him for 2 hours...doctors don't even share patient's reports with their relatives...one of my friend received a call that patient was missing...was shocked to hear that staff isn't even aware and don't even respond when they are called to help by the oatient...will never visit bharati hospital again ! Very unhappy with the service..all reports are also fake(have  substantial proof) 
2 stars,There was Dr and senior Dr was good in that his own work but specially sister and other social worker of that in hospital is very worst only shouted and speaking in bad language of patients relatives.we are very disappointed of NICU WARD there was internal staff not support to relative only say pay advance amount of treatment otherwise we can't do your patient treatment now 
1 star,In hospital Mahatma phule office staff are worst... Not guide patients properly... 
1 star,Health care is not their first priority. Worst management. Patient on his first visit doesn't get any kind of treatment over here.  The patient is just sent from one department to other for no good reason. 
1 star,Medical personnel not co operative our family  doctor is at kharghar so we visited him and continue the treatment we asked for medicines here they said that prescription is required 
1 star,"One of the WORST hospital, hospital staff, hospital security and doctors also Bad behavior towards patients and relatives. They do not deserve to call them self a doctor. Only POLITICALLY recommended patients get 5 star treatment. "
1 star,Charging 22000 for one day at ICU however patient admitted at 11pm is not being treated till 4:00 in morning. 
1 star,"1 Bill is dependent on what’s your profession
2 At the time of discharge something comes suddenly and u have to stay
3 pay first then treatment
4 Nurses r so arrogant,might be they own few stakes in hospital
5 Doctors even don’t know what medicine they r giving for what purpose 😇
6 you came with 1 disease and go with infinite ♾

Think before you go or go if u have lots of money and time as well "
1 star,Good hospital in terms of response from Doctors and other staff however very horrible experience from Cashier (specially the one seats at admission counter) wherein he asks bank account pin number while payment and on denial he insists for the same and keeps arguing and demanding for the ATM Pin. This is really serious and hospital trust should immediately take strong actions against these peoples. 
2 stars,I had very worst experience n i do regrete on my decesion to choose Bharti hosp only name indicates charitable but actually they dont charge like charitable...there is pure loot in the bill of Medications n ICU  charges for a common man who doesnt afford hence common man choose the charitable hosp...the picture is completely opposite n horrible...they should add horrible instead of charritable hosp.....i will never ever recomend anybody to this hosp....i have given 2 stars out of which one star for the Gynac OPD Dept.For Kavita mam n Gynacologist for their coordination n service..... another for all Jr.Sr. gynac Drs.. who treated me...but the management....i give minus points....without any kind of intimation to patient they start treatment and at the time of discharge they follow the formality of addmission  example conset form should be fill n show to the patient time of addmission .. so that they can decide are they gonna  afford this or not  are they want to continue treatment here or not under the name of critical condition ...they use to loot the poor patients... i am going to take serious action on the management i must say our past exp that is 10 -15 years ago...there was top facilities in minimal charges and use to give excellent services.....and now complete picture is opposite....n i ll take all nececssary actions on it... 
1 star,"I want to share my experience about emergency ward. Too high means very much high charges for scan things. Not cooperative at all. Without  looking the patient condition, list of things to be scanned are given. In prediction these guys are awesome. After 4 5 scan then saying this was not necessary. Cleanliness is ok but showoff and high end charges pathetic. Businesses hospital. "
5 stars,Best hospital. Best service. Good staff. Friendly doctors. My bro ganesh nerkar was admitted for 6 day's for skin problem. He  and me are very thankful to all of you... thank you so much for good treating... meal also good. And Cleanliness also good bed ward all things... 
1 star,"Worst experience, few days before, my father undergone a leg surgery. Doctors suggested surgery was good. Within a week time he found infected with pseudomonas bacteria, again they have admitted my father for 10 days for treatment and discharged saying it was cured. Again after 1 week same infection was detected and doctors again claimed to admit.
Worst part is, in the blood and other reports which was done at time interval of 20 days, only date is changed other results are exactly copy of each other. We suspect they have only changed the date on the report.
Is this way Bharti hospital cheat the patients.....????
Is this a good medical practises of these doctors...??? "
4 stars,"Very good hospital with good supportive staff
I have experience with pediatric section "
1 star,"Don't go for urology department.
Doctor treat very arrogant to patients.fail to analyse problem.
Even not give satisfy answers. "
1 star,"we admitted our mother  for the treatment of  cough, for 7days doctor just did to many test and check up while all reporting were coming negative. and my mom health is same no recovering.  it was a  unsatisfactory experience from the doctors. worst experience . "
5 stars,"Bharati Hospital and Research Centre is an 831 bed tertiary care multispecialty hospital located on Pune-Satara Road which provide quality medical care at affordable cost. Established on 25 Jan 1994 and housed in a multi stored building spanning more than 3.5 lakh square feet. Bharati Hospital and Research Centre provides basic, speciality and superspeciality services to its clientele under one roof. It is run by Bharati Vidyapeeth Medical Foundation and is affiliated with Bharati Vidyapeeth Deemed University Medical College for teaching purposes. Breast cancer (especially in menopause); breast cancer (including in men after castration); kidney cancer; melanoma and soft tissue sarcoma containing estrogen receptors; ovarian cancer, endometrial cancer. OUR VISION: Centre of excellence in patient care and medical education. OUR MISSION: We provide advanced and compassionate patient care & world class education to future health care professionals. QUALITY POLICY: Our team of Hospital aims towards achieving utmost Patients’ satisfaction and Positive Health, through Continuous Quality improvement, adhering to Safety standards and legal norms "
1 star,"Hello team,  Thank you for your attention towards my review regarding Bharati hospital Dr. And staff, recently my Dad was admitted in Bharati hospital due to covid positive, he has underlying diseases of Ckd and diabetes, BP. Dr has took care of him. Perfectly. They have guided us very nicely and friendly, but worst thing I'm giving negative marking is negligance of Ward staff and nurses.  My dad had Bedsore and they completely ignore it. After some. Days when we shifted to noncovid Ward, in that unit they identify it was bedsores and started treatment. "
1 star,"Worst experience, few days before, my father undergone a leg surgery. Doctors suggested surgery was good. Within a week time he found infected with pseudomonas bacteria, again they have admitted my father for 10 days for treatment and discharged saying it was cured. Again after 1 week same infection was detected and doctors again claimed to admit.
Worst part is, in the blood and other reports which was done at time interval of 20 days, only date is changed other results are exactly copy of each other. We suspect they have only changed the date on the report.
Is this way Bharti hospital cheat the patients.....????
Is this a good medical practises of these doctors...???
We will definitely take a legal action against this. "
2 stars,"Work is going on very slowly. At 10.30 pm, a small baby was brought to the hospital for 2 years. It was 12:30 am but he was not admitted. The procedure is so slow, the doctors who took usg x ray after admission are not in your place. "
1 star,"Sabse... Worst hospital .. I got the very bad experience, my mom had a muscle tear, when we went to orthopaedics department to first check up.. my mom had sevior pain. All drs were playing ludo, and tell us for wait outside side for few minutes, we waited 15 min after that they called us inside, and gave written in some medicine, and told that if pain not get reduce do MRI, after 10 days we took appointment for MRI and  did the MRI.
my mom has waited 1 hour for MRI she is shouting due to high pain. We requested to them. And than they took her inside. Again they waited 45 min.. and started MRI .. they getting difficulties while MRI .. machine is very poor quality.. it has very larg sound. Finished 1 and half hour, than we went home, next day we went of that orthopaedics dr, again they were playing ludo in larg group, I requested the  should we come than he told us to wait few minutes, and we waited 20 to 15 minutes outside, they were nothing doing any important work, they were playing ludo, and we waited like the joker, my mom she started shouting due to pain and than I requested again then they permitted. We were shown them that MRI, they said it has muscles tear, but u should check up with spinal cord doctor,  there is the issue with the spinal , nerv vains.. and told us to please go and take the case paper, and than come. While speaking they were not concentrating and playing ludo.. and not given appropriate suggestion. Than we went at hardiker hospital.. spinal cord dr. Check thoes MRI and tell that it's not cause for spinal, it's a muscle tear and suggested some excersize and medication.

After this worst experience of bharti Vidyapith... I will suggest you people go to good hospital. Here dr were worst, I don't are they really educated or not, and just came for money, very poor resources in bharti Vidyapith hospital,.. "
1 star,"Good facility, well-known too! Campus is huuuuuge and well spread. It's an university and all kinds of medical colleges are here. Fees is literally quite high!! Good interior. It's on Pune-Satara road and quite visible from the road. Service is not up to mark; docs leave patients with low rate of survical and just don't take any resuscitative actions whatsoever!! I lost someone dear due to doctor's negligence; they just didn't try.....! Feel free to go here risking your life. "
5 stars,"Really good hospital charges is very less as compared to Deenanath Hospital very neat and clean supportive staff, nurse and assistant doctors also very supportive "
3 stars,Hospital is meant for hospitality and is quite enough. But patient's relative attendants have very poor facilities. Washrooms are insufficient and pretty dirty while housekeeping records are up to date. 
1 star,"Never visit this hospital even if it's last hospital in world.
Very rude and uneducated staff , pathetic treatment.
They don't even think patient and relatives human being. …  More"
1 star,Doctors are good. But they charge money on the name of case paper even if the concerned doctor is not present and no treatment is taken. So basically they charge you sometimes just to give you a next appointment. 
4 stars,"One of the best medical plus hospital in pune area, staff is good , doctors are nice and treat patient well. All facilities available here in single place...No need to go anywhere.
Apart from treatments this hospital is ideal for economical masses as it's has some serious affordable price for treatments and test like CT scan, MRI etc.

Best thing they have maintained cleanness all over campus... 👌👍 "
4 stars,"I had my first vaccine appointment , well organized and pretty quick. They also follow token system so maybe going in-time or early will benefit "
2 stars,"Bad experience..
Staff is not helpful, sister busy in written work always. Mavshi are not helpful, argue with relatives, rudely talking with patient. No facility for relative who stays with patient. Emergency ward service is only good . icu is looking like another ward which has security never feel like icu. N discharge process is very worst. Billing department is always rudely talking..not helpful.
Sometimes icu staff give cl to security but security not forward msg to relatives, which is very bad,N without cl security not sending inside even for lunch n dinner.. "
4 stars,"Now management is good here, doctor n nursing staff is good n very helpful in emergency n icu department..but in ward they are not available in time, nursing staff has very much written work, always busy in writing..bcz of written work sometime staff could not give proper attention to patient.
Discharge process is worst, billing department is also not good "
3 stars,"Hospital is meant for hospitality and is quite enough. But patient's relative attendants have very poor facilities. Washrooms are insufficient and pretty dirty while housekeeping records are up to date. Hospital has proud to outsource the hospitality services from most reputed agencies like BVG but still the utilities for attendants and relatives is not even satisfactory to use. Surprisingly the toilets in front of the hospitality office is the best example for review.
Now a days many private medical stores offering discounts on medicines. Medical store in campus charges MRP. Being charitable hospital generic medicines are to be promoted for the benefit of needy and poor families.
Food available in canteens may be good but not for patients. These are running totally business and not for hospitalized patients.
Otherwise everything is the best....

Best option to purchase Medicines is "" SAI MEDICAL"" just on left  road of this hospital. Fifty percent discount. "
2 stars,Cost of treatment is very high here. hospital is quite good maintained but the doctors here are not very cooperative.They charge very high for everything.if your hands are fractured they will charge you 15000-17000 rs and will keep you in hospital for 1 week without any reason and charge you for no reasons.if you don't have any other choice you can come here for medical treatment 
2 stars,"Bharat Hospital is managed very badly.  If you are a poor person and admitted for an operation, then only God can help you because after the operation, the surgeon will not even meet the patient, the entire hospital is run by student doctors who have not completed their degrees.  The nursing staff is so poor and many who have had surgeries have had post-op infections and have had to be re-admitted. "
4 stars,"Hospital campus is extremely large.
Ample space for parking.
Few medical stores are also available in the campus.
All types of medical facilities provided.
Doctors, Nursing staff, other people very helpful.
Affiliated to almost all health insurance companies, So cashless billing facility available.
Accepts Credit/Debit card payments everywhere.
Two canteens also located inside the campus, With pantry stall present on each floor. "
1 star,"I have been to Bharati Hospital for RTPCR test but staff behaved rudely ......no one was answering properly ....and finely they didn't provide me RTPCR result on mail........""we never provide results on mail, you need to come and collect results on second day "" this was answer by staff....I have a question how you are handling covid 19 situation. If you give results on mail.......there will be less contacts and if person is coming for test then he will come for results and there will be more contacts..........this is very bad for covid situation...........I request to management to start providing results on mail to whom its possible......it will help in reducing contacts. "
1 star,Worst experience I ever had... Did my ear operation here and it wasn't not successful.. It was done by practitioner student.. Then why did you took a operation fees as if it get done by specialist.. Number one in making fool and pretend like doing charity 
1 star,"One of the worst hospital I have ever seen..infact they are not doctors,they are medical students..I went for abdomin pain.. and unhone sonography ki like oooo this is the liver.. isn't it? Asking another boy..and believe me I was in the middle of 7-8 so called doctors.. "
1 star,"Very worst hospital, All staff are arrogant, and doctors are not available for any emergency, hospital ESIC service is poor, operations and surgeries not going on fixed dates "
5 stars,"Visited at gastroenterologist. This is first time in bharati. Doctor is good listener. Dr. Dadasaheb maindad was treated me. And after 2 months of treatment. I am fit and fine. He is the best doctor.
Before that I visited many hospitals and they gives me only medicine but no-one told me problem. And their treatment is also not effective.
Dr. Maindad explain problem and treat me very well.. I recommend him. 👍 "
5 stars,Best hospital. My Nose bone/ sinus  operated  here  in just 4000/- before three years. I was checked the cost elsewhere from ENT specialist which comes in between 20K to 30 K. 
3 stars,"Bharati Hospital and Research Centre is an 831 bed tertiary care multispecialty hospital located on Pune-Satara Road which provide quality medical care at affordable cost.

Established on 25 Jan 1994 and housed in a multi stored building spanning more than 3.5 lakh square feet. Bharati Hospital and Research Centre provides basic, speciality and superspeciality services to its clientele under one roof.

It is run by Bharati Vidyapeeth Medical Foundation and is affiliated with Bharati Vidyapeeth Deemed University Medical College for teaching purposes. Breast cancer (especially in menopause); breast cancer (including in men after castration); kidney cancer; melanoma and soft tissue sarcoma containing estrogen receptors; ovarian cancer, endometrial cancer. "
1 star,"The filthy service of all, only the business of robbing the patient and the patient's relatives, just timepassing, taking care of the good patient. Bad behavior all staff "
2 stars,"I'm really sorry to write this review but the management is not good here.
For COVID19 Vaccination they have only cash payment option & not any online payment is accepted. The people working on billing desk gives reason that online payment option is not convenient for them. Answers will be given rudely. "
5 stars,"Very Best Service Of Doctors,Staff. Operations,ICU...in.. Affordable Cost...On 11th Of March In early Morning..I Met With Heart Stroke..&.in Emergency..Admitted  Me..To Bharati Hospital..By Dr.J.Oswal &..My Brother Dr.I.K.Chhajed... immediately Dr .Chawhan,Dr.Bora,Dr.Annirudh..Examin Me..Made my Angiography & Then Angioplasty..All  Best Treatments Was Don in Very Affordable Cost... Thanks "
3 stars,Doctors & nurse is very good but security guard very bad behaviour patiant relative 
5 stars,One of the best healthcare facilities in Pune especially for pediatric care. Tgey have developed one of the best pediatric department in India under the guidance of Dr. Sanjay Lalwani 
5 stars,Good hospital with a chaos you should except in a indian hoapital 
1 star,Few years ago... This hospital is best hospital with best doctors &staff.... But now is completely change.... Bad service 
1 star,"The worst management of this hospital, whithout pass we can not go into hospital. This is the cheapest thing ever seen. All staff are good. "
1 star,Very bad service....I had bad experienced with my 2 yr child....only practiced doctors handled him.....no one sinior doctor observed my child carefully....after 1 week hospitalized in bharati hospital.....they said only my child had viral infection & mild typhyoid.....but after discharged my chaild again sick....then we changed our Dr....then we got he had numonia with full infection in right heart....he is again admitted in Ashwini hospital solapur....😖😖 
1 star,"Pathetic services, not supported doctor as well as mediclaim issues. Not proper guidance for doctor side as well as not care patients properly "
5 stars,"Excellent and up to date treatment due to association with a medical college.. Even complicated cases which would otherwise be refused at other hospitals, are entertained here and more often than not; successfully treated. "
5 stars,This is a very good hospital in Pune. Not only because of care and service but also for affordability and cleanliness. Staff here is very cooperative and soft spoken too. 
1 star,Inexperienced doctors and medical students are giving treatment to patient and doing experiments with patients. Very bad experience with staff and doctors. 
1 star,One of the worst hospital in Pune especially Dr. Pradeep Suryavanshi and his immatured team incapable of handling any patients and NICU facilities are more worst which lead to death of my child under them. 
3 stars,Huge hospital...almost all the facilities are available here...quietly maintained with all the procedure decided by hospital authority...good experience doctors are appointed for people...common people can go there as it not so expensive 
1 star,Need good management. Doctors are always away in ot. 
5 stars,"Very nice hospital. I was badly met with an accident and hospital staff including doctors helped and cured me very well. No words to say ""Thanks"" to all Bharati Hospital's member staff. "
5 stars,"I visited Bharati for direct walk for vaccinesion ,process was to smooth it takes hardly 10 min  .supportive staff .clear environment. "
5 stars,One of the best hospital visited ever is located near Katraj and few km from Swargate the staff and Dr are very helpful and co-operate with us and try their best the area surrounding the hospital is very clean 
