Rating,Review
5 stars,"One of best known hospital in Pune.. Doctors are well qualified ...Staff well is well mannered..
Dr Suhel Khan is one of the best known Orthopedic surgeon in Pune.but u can get all time type  of treatment. "
3 stars,They dont have emergency services 
5 stars,"Best doctors n a very good medical service. Dr. Suhel Khan is t best doctor, n above all a very good person, always polite n honest. "
5 stars,"Showed the doctor for my backpain during playing cricket
Found to be very good polite and understanding
Very good staff "
1 star,"Very bad treatment for my mom who was not covid positive but they could not treat her and Dr zakir spoke very rudely with my sister's, they don't have expertise for treatment of patients in ICU "
5 stars,Very helpful staff. Excellent service 
5 stars,"Best Experience  Doctors well trained Nursing staff, My patient suffering spine injury since 5years  totally on Bed, one of my friend suggest to go Sana Hospital finally got best treatment with Dr.Suhel Khan he sattled  patient in 3week only, now my patient standing from bed in some few week he will walk "
5 stars,Good doctors...good medical staff...24 hrs medical service available... Genuine Treatment with reasonable charges. Lots of hapy faces seen here after getting treatment. 
5 stars,Awesome experience....last year in covid crisis they treated my whole family very nicely n specially my mother she was in very situation...hospital staff was very caring n supportive.... 
1 star,The staff is very rude and not at all co-operative. Extremely disappointed. The patient will get more sick instead of getting well. Staff seriously needs training on how to talk to people and patients as well. 
5 stars,"Very good and polite staff
Nice to visit "
1 star,"One of the worst services ever.....the hospital gates are even closed at 8 am and because of it no one can come and visit the relativs admitted in hospital.......also the doctor's daily checkup is pretty late around 8 or 9pm (after his OPD which is disgusting ).... the medical is not trained....and is not hygienic......they literally kept the used syringe lying on a bed which is harmful....and the money you pay for private rooms are not worth it , they are very small....and the private room I visited had a very dirty toilet...Very bad experience "
5 stars,"Best doctor ever,
My right arm was broken, doc. Sohel operated me and made sure I am fit to get discharge. "
1 star,"Loads of test's done but Dr. didnt find out cause of infective arthritis.
Recommends high cost labs. "
5 stars,GOOD HOSPITAL. SUPPORTIVE DOCTORS TEAM AS WELL AS STAFF. EXPENSES ARE ALSO LESS.IT IS REASONABLE FOR COMMON PEOPLE. 
4 stars,I had a c section last month .. Doctors esp dr shaila shaikh is very good n the staff is very cooperative. 
5 stars,Sana hospital is very good hospital thanks for DR.SUHAIL sir suggest by DR.RAFI AHMED CHOUDHARY. 
5 stars,Kind staff and great doctors 
5 stars,My uncle was admitted after stroke attack and had left body numb and got discharged in 5days..The hospital is very economic and doctor is generous and helpful 
5 stars,They Never Say NO Very positive and selfless service May Allah swt Bless them and reward their efforts..... Wishing the team All the very best 
5 stars,"Dr. Suhail's diagnostics is very accurate.
And important thing is that only.He is the
best ... "
5 stars,"Doctor and staff friendly, amenities is low else everything good "
5 stars,"Very Good Nature and Advance Knowledge of  Dr. Suhel Khan, Well trained Staff. "
5 stars,"Good facilities,  orthopedic and Gynecologist are very experienced "
5 stars,"Very friendly staff,clean and hygienic room. Good and well trained staffs. "
5 stars,Dr suhail and Dr shoaib is very good doctors.staff is very cooperative 
4 stars,Dr Danish andrabi provided good service. The hospital administration seem to be on the poor side though. 
5 stars,Dr. Suhail's diagnostics is very accurate and the hospital i also v good 
5 stars,I have visited the doctor for my knee pain and had recovered with 2 weeks with the help of physiotherapy 
1 star,House Kiping service it's very bad n dirty washroom n bathroom 3rd flor 
5 stars,The best hospital.. staff is so good and courteous. 
5 stars,Quick response and effective treatment everytime. Affordable too! 
5 stars,"Very good experience overall
I had backpain from many days and now m just fine
👌 … "
4 stars,"Polite staff, caring and professional doctor
But no cleanliness "
5 stars,Small setup but excellent... 
5 stars,"Dr's are very helpful, great staff, great care "
5 stars,Good Nature  & Polite Dr. SUHEL KHAN 
5 stars,Fantastic 
5 stars,Sana hospital is a very good hospital in Kondhwa 
5 stars,Good hospital... great doctor 
3 stars,They don't have good doctors! 
4 stars,Good nursing staff and very carfull 
5 stars,Love it 
5 stars,Treatment better and Dr also good 
5 stars,Good 
5 stars,Excellent care and treatment 
1 star,"very bad experience
very costly "
5 stars,Very good hospital 
5 stars,Good staff and cooperative 
5 stars,Experience doctors &staff 
3 stars,Okay hospital 
5 stars,Excellent Service 
5 stars,"Sir, will you meet doctor sohail Sir on Sunday also in the hospital? "
1 star,Great bad 
1 star,rubbish 
5 stars,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
2 stars,None
5 stars,None
5 stars,None
5 stars,None
1 star,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
1 star,None
5 stars,None
1 star,None
1 star,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
1 star,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
1 star,None
5 stars,None
1 star,None
5 stars,None
5 stars,None
5 stars,None
3 stars,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
1 star,None
5 stars,None
5 stars,None
5 stars,None
1 star,None
5 stars,None
1 star,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
